step,stage,family,condition,episodes,visual_updates,loss,grad_norm,clipped,accuracy,diagnostics,frames,step_seconds,wall_utc
9873,retention,motion_direction,motion_D0,78984,587528,0.2460726499557495,1.1775691509246826,1,0.875,{},11,0.2190000000409782,2026-09-13T15:45:45.671359+00:00
9874,retention,motion_direction,motion_D4,78992,587648,0.5858190059661865,1.602723479270935,1,0.875,{},15,0.31200000015087426,2026-09-13T15:45:45.977074+00:00
9875,retention,orientation,orientation_D12,79000,587784,0.7892052531242371,4.636889457702637,1,0.5,{},17,0.25,2026-09-13T15:45:46.227195+00:00
9876,retention,orientation,orientation_D4,79008,587856,0.4717215299606323,4.3947577476501465,1,0.875,{},9,0.14099999982863665,2026-09-13T15:45:46.372361+00:00
9877,retention,motion_direction,motion_D12,79016,588040,1.2116832733154297,0.5857630372047424,0,0.625,{},23,0.40600000019185245,2026-09-13T15:45:46.781401+00:00
9878,retention,motion_direction,motion_direction_anchor,79024,588056,6.249049329198897e-05,0.001078676083125174,0,1.0,{},2,0.04699999978765845,2026-09-13T15:45:46.825015+00:00
9879,retention,orientation,orientation_anchor,79032,588072,0.0022150222212076187,0.053672343492507935,0,1.0,{},2,0.03100000019185245,2026-09-13T15:45:46.861791+00:00
9880,retention,orientation,orientation_D4,79040,588144,0.06512750685214996,0.6375740170478821,0,1.0,{},9,0.15699999989010394,2026-09-13T15:45:47.007924+00:00
9881,retention,orientation,orientation_D4,79048,588216,0.09456691145896912,0.6430668234825134,0,1.0,{},9,0.125,2026-09-13T15:45:47.142406+00:00
9882,retention,motion_direction,motion_D24,79056,588496,1.3694555759429932,0.4823104739189148,0,0.25,{},35,0.5779999999795109,2026-09-13T15:45:47.716356+00:00
9883,retention,orientation,orientation_D12,79064,588632,0.4836049973964691,3.4255893230438232,1,0.625,{},17,0.26500000013038516,2026-09-13T15:45:47.979707+00:00
9884,retention,orientation,orientation_D4,79072,588704,0.21729537844657898,2.402815103530884,1,0.875,{},9,0.15699999989010394,2026-09-13T15:45:48.132355+00:00
9885,retention,orientation,orientation_D4,79080,588776,0.04386759549379349,0.4180315136909485,0,1.0,{},9,0.14000000013038516,2026-09-13T15:45:48.272325+00:00
9886,retention,motion_direction,motion_D0,79088,588864,0.3076072931289673,1.3861156702041626,1,0.875,{},11,0.21899999980814755,2026-09-13T15:45:48.497008+00:00
9887,retention,orientation,orientation_D12,79096,589000,0.9092229604721069,5.5781025886535645,1,0.625,{},17,0.28100000019185245,2026-09-13T15:45:48.781020+00:00
9888,retention,motion_direction,motion_D12,79104,589184,1.2047741413116455,0.7894238233566284,0,0.625,{},23,0.375,2026-09-13T15:45:49.153830+00:00
9889,retention,orientation,orientation_D0,79112,589224,0.021675730124115944,0.3643689751625061,0,1.0,{},5,0.09399999980814755,2026-09-13T15:45:49.243500+00:00
9890,retention,motion_direction,motion_D12,79120,589408,1.1791884899139404,0.5953059792518616,0,0.75,{},23,0.3910000000614673,2026-09-13T15:45:49.637621+00:00
9891,retention,orientation,orientation_D4,79128,589480,0.34443381428718567,2.2977280616760254,1,0.875,{},9,0.1559999999590218,2026-09-13T15:45:49.789152+00:00
9892,retention,orientation,orientation_D0,79136,589520,0.1781773865222931,1.5452104806900024,1,0.875,{},5,0.0779999999795109,2026-09-13T15:45:49.870849+00:00
9893,retention,orientation,orientation_D24,79144,589752,0.7532815933227539,3.9266414642333984,1,0.5,{},29,0.48400000017136335,2026-09-13T15:45:50.359567+00:00
9894,retention,motion_direction,motion_D4,79152,589872,0.9609645009040833,1.5092843770980835,1,0.625,{},15,0.2970000000204891,2026-09-13T15:45:50.661009+00:00
9895,retention,orientation,orientation_D4,79160,589944,0.08046620339155197,1.26370108127594,1,1.0,{},9,0.1559999999590218,2026-09-13T15:45:50.827740+00:00
9896,retention,motion_direction,motion_D0,79168,590032,0.2791883647441864,1.0038676261901855,1,0.875,{},11,0.2190000000409782,2026-09-13T15:45:51.050003+00:00
9897,retention,orientation,orientation_anchor,79176,590048,0.004083904437720776,0.1169545128941536,0,1.0,{},2,0.0470000000204891,2026-09-13T15:45:51.085643+00:00
9898,retention,orientation,orientation_anchor,79184,590064,0.0003470309020485729,0.00803106278181076,0,1.0,{},2,0.030999999959021807,2026-09-13T15:45:51.121256+00:00
9899,retention,orientation,orientation_D0,79192,590104,0.1736382395029068,3.1964728832244873,1,0.875,{},5,0.0940000000409782,2026-09-13T15:45:51.219474+00:00
9900,retention,orientation,orientation_anchor,79200,590120,0.003516059834510088,0.0729709342122078,0,1.0,{},2,0.06200000015087426,2026-09-13T15:45:51.275735+00:00
9901,retention,motion_direction,motion_D24,79208,590400,1.4137613773345947,1.3989341259002686,1,0.25,{},35,0.5939999998081475,2026-09-13T15:45:51.876355+00:00
9902,retention,orientation,orientation_D0,79216,590440,0.07062875479459763,1.02145254611969,1,1.0,{},5,0.0940000000409782,2026-09-13T15:45:51.968984+00:00
9903,retention,motion_direction,motion_direction_anchor,79224,590456,0.0006713177426718175,0.016277877613902092,0,1.0,{},2,0.0470000000204891,2026-09-13T15:45:52.015188+00:00
9904,retention,motion_direction,motion_D4,79232,590576,0.8496906757354736,1.2494351863861084,1,0.5,{},15,0.2809999999590218,2026-09-13T15:45:52.299507+00:00
9905,retention,motion_direction,motion_D24,79240,590856,1.4149023294448853,1.0304875373840332,1,0.25,{},35,0.5779999999795109,2026-09-13T15:45:52.874883+00:00
9906,retention,motion_direction,motion_D24,79248,591136,1.396475911140442,0.8546121120452881,0,0.25,{},35,0.6410000000614673,2026-09-13T15:45:53.507395+00:00
9907,retention,motion_direction,motion_D12,79256,591320,1.2358169555664062,0.5987907648086548,0,0.5,{},23,0.46800000010989606,2026-09-13T15:45:53.977163+00:00
9908,retention,orientation,orientation_D0,79264,591360,0.010522803291678429,0.12205496430397034,0,1.0,{},5,0.07899999991059303,2026-09-13T15:45:54.063082+00:00
9909,retention,orientation,orientation_D4,79272,591432,0.3473263680934906,2.33375883102417,1,0.875,{},9,0.17100000008940697,2026-09-13T15:45:54.227421+00:00
9910,retention,motion_direction,motion_D0,79280,591520,0.4363364577293396,3.0312700271606445,1,0.875,{},11,0.26599999982863665,2026-09-13T15:45:54.499069+00:00
9911,retention,orientation,orientation_D0,79288,591560,0.02257978916168213,0.27683061361312866,0,1.0,{},5,0.0940000000409782,2026-09-13T15:45:54.585700+00:00
9912,retention,orientation,orientation_D12,79296,591696,1.0367796421051025,3.7434322834014893,1,0.5,{},17,0.2809999999590218,2026-09-13T15:45:54.875351+00:00
9913,retention,orientation,orientation_D24,79304,591928,0.8958081603050232,1.879913330078125,1,0.5,{},29,0.5,2026-09-13T15:45:55.366014+00:00
9914,retention,orientation,orientation_D12,79312,592064,0.8489415645599365,1.1939811706542969,1,0.625,{},17,0.25,2026-09-13T15:45:55.630282+00:00
9915,retention,motion_direction,motion_D4,79320,592184,0.7560424208641052,1.019737720489502,1,0.75,{},15,0.25,2026-09-13T15:45:55.889429+00:00
9916,retention,orientation,orientation_D4,79328,592256,0.39322224259376526,1.3815325498580933,1,0.75,{},9,0.1559999999590218,2026-09-13T15:45:56.050556+00:00
9917,retention,orientation,orientation_D12,79336,592392,0.7697874903678894,2.895730972290039,1,0.5,{},17,0.25,2026-09-13T15:45:56.297551+00:00
9918,retention,motion_direction,motion_D4,79344,592512,0.39271289110183716,1.16512930393219,1,0.875,{},15,0.2809999999590218,2026-09-13T15:45:56.569005+00:00
9919,retention,orientation,orientation_D24,79352,592744,0.6200435161590576,2.850689172744751,1,0.625,{},29,0.40600000019185245,2026-09-13T15:45:56.982240+00:00
9920,retention,motion_direction,motion_D24,79360,593024,1.3659849166870117,0.5692440867424011,0,0.25,{},35,0.5629999998491257,2026-09-13T15:45:57.539353+00:00
9921,retention,motion_direction,motion_D24,79368,593304,1.3508301973342896,0.36124125123023987,0,0.25,"{""projection_gradient_norm"": 0.13342568278312683, ""head_gradient_norm"": 0.1751721352338791, ""core_gradient_norm"": 0.27619853615760803, ""raw_recurrent_gradient_rms"": 3.558517619239865e-06, ""early_r_gradient_norm"": 0.0030724029056727886, ""early_r_rms"": 0.05157383903861046, ""early_a_gradient_norm"": 0.006646605674177408, ""early_a_rms"": 0.0, ""late_r_gradient_norm"": 0.816727876663208, ""late_r_rms"": 0.17570459842681885, ""late_a_gradient_norm"": null, ""late_a_rms"": 0.13746440410614014, ""relative_parameter_updates"": {""readout.heads.motion_direction.weight"": 7.979473593877628e-05, ""readout.heads.motion_direction.bias"": 0.00019360039732418954, ""readout.heads.orientation.weight"": 0.0, ""readout.heads.orientation.bias"": 0.0, ""memory_output.weight"": 0.0013719077687710524, ""memory_output.bias"": 0.002911108545958996, ""memory.raw_recurrent"": 3.9803373510949314e-05, ""memory.bias"": 0.0036233419086784124, ""memory.raw_tau_r"": 0.00014448889123741537, ""memory.raw_tau_a"": 0.00017046704306267202, ""memory.raw_adaptation"": 0.00010745934559963644, ""memory.input.weight"": 0.007982660084962845}}",35,0.5620000001508743,2026-09-13T15:45:58.113941+00:00
9922,retention,orientation,orientation_anchor,79376,593320,0.003032840322703123,0.06590733677148819,0,1.0,{},2,0.03100000019185245,2026-09-13T15:45:58.147523+00:00
9923,retention,orientation,orientation_D24,79384,593552,0.8922790884971619,4.759461402893066,1,0.625,{},29,0.40699999989010394,2026-09-13T15:45:58.566570+00:00
9924,retention,motion_direction,motion_D0,79392,593640,0.4992731511592865,1.6754114627838135,1,0.625,{},11,0.2029999999795109,2026-09-13T15:45:58.769520+00:00
9925,retention,motion_direction,motion_D0,79400,593728,0.0891653299331665,0.6824420690536499,0,1.0,{},11,0.21800000010989606,2026-09-13T15:45:58.987458+00:00
9926,retention,motion_direction,motion_D12,79408,593912,1.2307595014572144,1.0584101676940918,1,0.625,{},23,0.4220000000204891,2026-09-13T15:45:59.400554+00:00
9927,retention,orientation,orientation_D4,79416,593984,0.0562201589345932,0.3214700222015381,0,1.0,{},9,0.17199999978765845,2026-09-13T15:45:59.571059+00:00
9928,retention,orientation,orientation_D4,79424,594056,0.10516544431447983,1.2051318883895874,1,1.0,{},9,0.1410000000614673,2026-09-13T15:45:59.710158+00:00
9929,retention,orientation,orientation_D12,79432,594192,0.849247932434082,1.5608291625976562,1,0.5,{},17,0.2339999999385327,2026-09-13T15:45:59.946880+00:00
9930,retention,motion_direction,motion_D4,79440,594312,0.6499499678611755,1.182628870010376,1,0.75,{},15,0.28100000019185245,2026-09-13T15:46:00.237000+00:00
9931,retention,motion_direction,motion_D0,79448,594400,0.3854978382587433,1.903887391090393,1,0.625,{},11,0.21899999980814755,2026-09-13T15:46:00.453824+00:00
9932,retention,orientation,orientation_D12,79456,594536,0.7856395840644836,2.3091745376586914,1,0.75,{},17,0.2970000000204891,2026-09-13T15:46:00.748946+00:00
9933,retention,orientation,orientation_D4,79464,594608,0.35145339369773865,3.2167656421661377,1,0.875,{},9,0.1720000000204891,2026-09-13T15:46:00.913589+00:00
9934,retention,motion_direction,motion_D0,79472,594696,1.1304525136947632,3.221113920211792,1,0.875,{},11,0.23400000017136335,2026-09-13T15:46:01.161156+00:00
9935,retention,motion_direction,motion_D0,79480,594784,0.49413126707077026,2.513646125793457,1,0.625,{},11,0.2029999999795109,2026-09-13T15:46:01.376456+00:00
9936,retention,orientation,orientation_D0,79488,594824,0.005296142306178808,0.0663706585764885,0,1.0,{},5,0.0779999999795109,2026-09-13T15:46:01.449239+00:00
9937,retention,motion_direction,motion_D0,79496,594912,1.1418181657791138,2.427936315536499,1,0.5,{},11,0.2190000000409782,2026-09-13T15:46:01.663738+00:00
9938,retention,motion_direction,motion_D12,79504,595096,1.1668111085891724,1.2271689176559448,1,0.375,{},23,0.3910000000614673,2026-09-13T15:46:02.053207+00:00
9939,retention,motion_direction,motion_D12,79512,595280,1.1820142269134521,1.0372172594070435,1,0.25,{},23,0.3589999999385327,2026-09-13T15:46:02.422115+00:00
9940,retention,motion_direction,motion_D12,79520,595464,1.1829743385314941,1.0309460163116455,1,0.25,{},23,0.375,2026-09-13T15:46:02.795870+00:00
9941,retention,motion_direction,motion_D24,79528,595744,1.3430991172790527,0.3464667499065399,0,0.25,{},35,0.5940000000409782,2026-09-13T15:46:03.383307+00:00
9942,retention,motion_direction,motion_D4,79536,595864,0.6445152163505554,1.1091148853302002,1,1.0,{},15,0.25,2026-09-13T15:46:03.638155+00:00
9943,retention,motion_direction,motion_D24,79544,596144,1.364989995956421,0.28040918707847595,0,0.25,{},35,0.5930000001098961,2026-09-13T15:46:04.228020+00:00
9944,retention,orientation,orientation_D12,79552,596280,1.0893000364303589,3.0696167945861816,1,0.25,{},17,0.25,2026-09-13T15:46:04.476698+00:00
9945,retention,motion_direction,motion_D24,79560,596560,1.3698573112487793,0.5418087244033813,0,0.25,{},35,0.5159999998286366,2026-09-13T15:46:04.999360+00:00
9946,retention,motion_direction,motion_D4,79568,596680,0.7170899510383606,1.4077917337417603,1,0.75,{},15,0.28100000019185245,2026-09-13T15:46:05.279722+00:00
9947,retention,orientation,orientation_D24,79576,596912,0.8592164516448975,3.397763967514038,1,0.375,{},29,0.4529999999795109,2026-09-13T15:46:05.725946+00:00
9948,retention,motion_direction,motion_D24,79584,597192,1.3629076480865479,0.5457138419151306,0,0.25,{},35,0.5629999998491257,2026-09-13T15:46:06.295679+00:00
9949,retention,orientation,orientation_D24,79592,597424,0.7121007442474365,0.6786021590232849,0,0.5,{},29,0.43700000015087426,2026-09-13T15:46:06.731435+00:00
9950,retention,orientation,orientation_D24,79600,597656,0.6500173807144165,0.8518964052200317,0,0.625,{},29,0.43799999984912574,2026-09-13T15:46:07.174010+00:00
9951,retention,orientation,orientation_D12,79608,597792,0.7564858794212341,1.2495415210723877,1,0.375,{},17,0.2809999999590218,2026-09-13T15:46:07.448414+00:00
9952,retention,orientation,orientation_D4,79616,597864,0.2746429443359375,4.212608337402344,1,0.75,{},9,0.1410000000614673,2026-09-13T15:46:07.589256+00:00
9953,retention,orientation,orientation_D4,79624,597936,0.18850688636302948,1.6406545639038086,1,0.875,{},9,0.125,2026-09-13T15:46:07.719636+00:00
9954,retention,motion_direction,motion_direction_anchor,79632,597952,0.000636860728263855,0.019842809066176414,0,1.0,{},2,0.0470000000204891,2026-09-13T15:46:07.759629+00:00
9955,retention,orientation,orientation_anchor,79640,597968,0.0001595743524376303,0.001581085380166769,0,1.0,{},2,0.030999999959021807,2026-09-13T15:46:07.794302+00:00
9956,retention,motion_direction,motion_D4,79648,598088,0.42053747177124023,0.6617553234100342,0,1.0,{},15,0.2660000000614673,2026-09-13T15:46:08.056309+00:00
9957,retention,orientation,orientation_D4,79656,598160,0.42699503898620605,1.6090484857559204,1,0.875,{},9,0.13999999989755452,2026-09-13T15:46:08.200906+00:00
9958,retention,orientation,orientation_D12,79664,598296,0.7002155184745789,3.1768500804901123,1,0.625,{},17,0.2660000000614673,2026-09-13T15:46:08.461278+00:00
9959,retention,orientation,orientation_D4,79672,598368,0.0693729892373085,1.379778504371643,1,1.0,{},9,0.125,2026-09-13T15:46:08.590482+00:00
9960,retention,motion_direction,motion_direction_anchor,79680,598384,3.978596396336798e-06,5.2598810725612566e-05,0,1.0,{},2,0.030999999959021807,2026-09-13T15:46:08.628588+00:00
9961,retention,orientation,orientation_D0,79688,598424,0.6931631565093994,2.7994797229766846,1,0.875,{},5,0.0940000000409782,2026-09-13T15:46:08.712525+00:00
9962,retention,motion_direction,motion_D12,79696,598608,1.1728276014328003,0.5127867460250854,0,0.75,{},23,0.4059999999590218,2026-09-13T15:46:09.117341+00:00
9963,retention,orientation,orientation_D24,79704,598840,0.8083963394165039,3.5787830352783203,1,0.5,{},29,0.40600000019185245,2026-09-13T15:46:09.533741+00:00
9964,retention,orientation,orientation_D24,79712,599072,0.9559201002120972,5.22369384765625,1,0.5,{},29,0.42199999978765845,2026-09-13T15:46:09.952458+00:00
9965,retention,motion_direction,motion_D4,79720,599192,0.8626082539558411,1.328694462776184,1,0.5,{},15,0.2660000000614673,2026-09-13T15:46:10.215744+00:00
9966,retention,orientation,orientation_D12,79728,599328,0.7003275752067566,2.079401969909668,1,0.875,{},17,0.25,2026-09-13T15:46:10.471561+00:00
9967,retention,motion_direction,motion_direction_anchor,79736,599344,9.372662134410348e-06,0.00029816446476615965,0,1.0,{},2,0.0470000000204891,2026-09-13T15:46:10.508974+00:00
9968,retention,orientation,orientation_D4,79744,599416,0.0791158527135849,0.5214137434959412,0,1.0,{},9,0.14000000013038516,2026-09-13T15:46:10.654476+00:00
9969,retention,orientation,orientation_D12,79752,599552,0.7814269661903381,3.8024020195007324,1,0.625,{},17,0.26599999982863665,2026-09-13T15:46:10.919313+00:00
9970,retention,motion_direction,motion_D0,79760,599640,1.1536002159118652,2.570960760116577,1,0.75,{},11,0.2190000000409782,2026-09-13T15:46:11.131389+00:00
9971,retention,motion_direction,motion_D12,79768,599824,1.1715086698532104,0.5370844006538391,0,0.625,{},23,0.375,2026-09-13T15:46:11.513955+00:00
9972,retention,motion_direction,motion_D24,79776,600104,1.3798691034317017,0.5742205381393433,0,0.375,{},35,0.5470000000204891,2026-09-13T15:46:12.065358+00:00
9973,retention,motion_direction,motion_D4,79784,600224,0.526940643787384,0.8027344346046448,0,1.0,{},15,0.2809999999590218,2026-09-13T15:46:12.337810+00:00
9974,retention,motion_direction,motion_D12,79792,600408,1.141815185546875,0.6163601279258728,0,0.625,{},23,0.375,2026-09-13T15:46:12.715302+00:00
9975,retention,orientation,orientation_anchor,79800,600424,0.010320363566279411,0.3137863874435425,0,1.0,{},2,0.030999999959021807,2026-09-13T15:46:12.753714+00:00
9976,retention,orientation,orientation_D12,79808,600560,0.676673948764801,2.308180093765259,1,0.5,{},17,0.3279999999795109,2026-09-13T15:46:13.071313+00:00
9977,retention,orientation,orientation_D4,79816,600632,0.19899283349514008,1.418803095817566,1,1.0,{},9,0.15600000019185245,2026-09-13T15:46:13.237928+00:00
9978,retention,motion_direction,motion_D4,79824,600752,0.33533549308776855,0.6969135999679565,0,1.0,{},15,0.28199999989010394,2026-09-13T15:46:13.508961+00:00
9979,retention,orientation,orientation_D0,79832,600792,0.02620823308825493,0.20767256617546082,0,1.0,{},5,0.0779999999795109,2026-09-13T15:46:13.598719+00:00
9980,retention,motion_direction,motion_D4,79840,600912,0.5742733478546143,0.7365829944610596,0,0.875,{},15,0.31299999984912574,2026-09-13T15:46:13.914243+00:00
