update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_ring_D0,0.69440,0.4375,0.4167,0.705,1.400
2,128,orientation_ring_D0,0.70313,0.5000,0.9975,0.102,0.005
3,192,orientation_ring_D0,0.70086,0.5000,1.0015,0.144,0.004
4,256,orientation_ring_D0,0.69561,0.5000,0.6973,0.128,0.006
5,320,orientation_ring_D0,0.69133,0.5000,0.3454,0.113,0.005
6,384,orientation_ring_D0,0.69596,0.5000,0.6687,0.112,0.005
7,448,orientation_ring_D0,0.69651,0.5000,0.5821,0.111,0.004
8,512,orientation_ring_D0,0.69340,0.4688,0.3151,0.106,0.013
9,576,orientation_ring_D0,0.69587,0.5000,0.3920,0.137,0.006
10,640,orientation_ring_D0,0.69585,0.5000,0.5155,0.105,0.005
11,704,orientation_ring_D0,0.69559,0.5000,0.4376,0.103,0.004
12,768,orientation_ring_D0,0.69315,0.5469,0.2753,0.089,0.004
13,832,orientation_ring_D0,0.69300,0.4844,0.3128,0.102,0.006
14,896,orientation_ring_D0,0.69451,0.5000,0.3892,0.101,0.005
15,960,orientation_ring_D0,0.69602,0.5000,0.3525,0.080,0.004
16,1024,orientation_ring_D0,0.69584,0.5000,0.2877,0.112,0.004
17,1088,orientation_ring_D0,0.69323,0.5000,0.2465,0.119,0.006
18,1152,orientation_ring_D0,0.69499,0.4844,0.2775,0.101,0.006
19,1216,orientation_ring_D0,0.69316,0.5000,0.3351,0.134,0.007
20,1280,orientation_ring_D0,0.69373,0.5000,0.3102,0.124,0.006
21,1344,orientation_ring_D0,0.69211,0.5000,0.2326,0.111,0.006
22,1408,orientation_ring_D0,0.69280,0.5938,0.2251,0.103,0.006
23,1472,orientation_ring_D0,0.69133,0.4844,0.2642,0.104,0.005
24,1536,orientation_ring_D0,0.69313,0.5312,0.2797,0.077,0.004
25,1600,orientation_ring_D0,0.69179,0.5156,0.2467,0.131,0.005
26,1664,orientation_ring_D0,0.69667,0.4062,0.2337,0.119,0.006
27,1728,orientation_ring_D0,0.69320,0.4844,0.2298,0.095,0.006
28,1792,orientation_ring_D0,0.69388,0.4844,0.2475,0.098,0.005
29,1856,orientation_ring_D0,0.69425,0.5000,0.2392,0.090,0.004
30,1920,orientation_ring_D0,0.69107,0.5000,0.2242,0.100,0.006
31,1984,orientation_ring_D0,0.69212,0.4688,0.2155,0.093,0.004
32,2048,orientation_ring_D0,0.69305,0.5156,0.2160,0.082,0.004
33,2112,orientation_ring_D0,0.69479,0.5625,0.2429,0.109,0.007
34,2176,orientation_ring_D0,0.69383,0.5000,0.2298,0.089,0.004
35,2240,orientation_ring_D0,0.69487,0.4531,0.2145,0.122,0.005
36,2304,orientation_ring_D0,0.69166,0.5156,0.2188,0.089,0.006
37,2368,orientation_ring_D0,0.69214,0.4844,0.2206,0.093,0.006
38,2432,orientation_ring_D0,0.69456,0.4531,0.2216,0.094,0.005
39,2496,orientation_ring_D0,0.69192,0.5312,0.2207,0.093,0.006
40,2560,orientation_ring_D0,0.69340,0.5469,0.2130,0.099,0.004
41,2624,orientation_ring_D0,0.69330,0.5625,0.1999,0.085,0.005
42,2688,orientation_ring_D0,0.69236,0.4688,0.2059,0.104,0.006
43,2752,orientation_ring_D0,0.69475,0.4531,0.2153,0.127,0.005
44,2816,orientation_ring_D0,0.69175,0.5156,0.2143,0.108,0.005
45,2880,orientation_ring_D0,0.69217,0.5000,0.2069,0.105,0.005
46,2944,orientation_ring_D0,0.69168,0.4531,0.2155,0.077,0.004
47,3008,orientation_ring_D0,0.69242,0.5312,0.2101,0.122,0.007
48,3072,orientation_ring_D0,0.69496,0.4844,0.2120,0.099,0.004
49,3136,orientation_ring_D0,0.69571,0.4375,0.2192,0.119,0.007
50,3200,orientation_ring_D0,0.69518,0.4375,0.2021,0.093,0.006
51,3264,orientation_ring_D0,0.69231,0.5156,0.2022,0.098,0.004
52,3328,orientation_ring_D0,0.69227,0.5000,0.1966,0.106,0.006
53,3392,orientation_ring_D0,0.69148,0.4844,0.2406,0.107,0.004
54,3456,orientation_ring_D0,0.69770,0.3750,0.2055,0.092,0.008
55,3520,orientation_ring_D0,0.69315,0.4531,0.2066,0.111,0.006
