update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.69610,0.4844,1.3601,2.111,4.795
2,128,orientation_cued_D0,0.86372,0.5000,12.4249,0.080,0.003
3,192,orientation_cued_D0,0.71151,0.5000,3.8634,0.084,0.004
4,256,orientation_cued_D0,0.74314,0.5000,5.0709,0.120,0.008
5,320,orientation_cued_D0,0.71108,0.5000,2.7535,0.129,0.012
6,384,orientation_cued_D0,0.69538,0.5000,0.7285,0.135,0.032
7,448,orientation_cued_D0,0.69469,0.5000,0.6402,0.165,0.022
8,512,orientation_cued_D0,0.70031,0.5000,1.2853,0.094,0.009
9,576,orientation_cued_D0,0.70321,0.5000,1.4058,0.080,0.011
10,640,orientation_cued_D0,0.70255,0.5000,1.2547,0.090,0.012
11,704,orientation_cued_D0,0.69792,0.5000,0.9182,0.113,0.012
12,768,orientation_cued_D0,0.69451,0.5000,0.5333,0.069,0.005
13,832,orientation_cued_D0,0.69327,0.5000,0.1560,0.131,0.120
14,896,orientation_cued_D0,0.69324,0.5000,0.2627,0.096,0.001
15,960,orientation_cued_D0,0.69467,0.5000,0.5397,0.124,0.472
16,1024,orientation_cued_D0,0.69570,0.5000,0.6735,0.100,0.003
17,1088,orientation_cued_D0,0.69650,0.5000,0.6994,0.126,0.439
18,1152,orientation_cued_D0,0.69577,0.5000,0.6169,0.132,0.007
19,1216,orientation_cued_D0,0.69448,0.5000,0.4800,0.100,0.528
20,1280,orientation_cued_D0,0.69341,0.5000,0.2882,0.086,0.003
21,1344,orientation_cued_D0,0.69312,0.5000,0.1119,0.112,0.630
22,1408,orientation_cued_D0,0.69359,0.5000,0.1096,0.126,0.005
23,1472,orientation_cued_D0,0.69365,0.5000,0.2485,0.081,0.465
24,1536,orientation_cued_D0,0.69394,0.5000,0.3414,0.171,0.014
25,1600,orientation_cued_D0,0.69373,0.5000,0.3712,0.115,0.436
26,1664,orientation_cued_D0,0.69410,0.5000,0.3455,0.148,0.004
27,1728,orientation_cued_D0,0.69383,0.5000,0.2796,0.114,0.368
28,1792,orientation_cued_D0,0.69289,0.5000,0.1763,0.116,0.010
29,1856,orientation_cued_D0,0.69350,0.5000,0.0700,0.070,0.411
