update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_ring_D0,0.69412,0.4844,0.4867,1.419,1.282
2,128,orientation_ring_D0,0.71158,0.5000,1.5132,0.077,0.005
3,192,orientation_ring_D0,0.69500,0.5000,0.6083,0.077,0.005
4,256,orientation_ring_D0,0.70581,0.5000,1.1894,0.081,0.004
5,320,orientation_ring_D0,0.69313,0.5000,0.6341,0.079,0.007
6,384,orientation_ring_D0,0.69451,0.4844,0.4156,0.079,0.004
7,448,orientation_ring_D0,0.69896,0.5000,0.7101,0.077,0.005
8,512,orientation_ring_D0,0.69463,0.5000,0.6784,0.077,0.004
9,576,orientation_ring_D0,0.69145,0.5000,0.3950,0.073,0.005
10,640,orientation_ring_D0,0.69423,0.4844,0.3014,0.076,0.007
11,704,orientation_ring_D0,0.69559,0.5000,0.4668,0.087,0.005
12,768,orientation_ring_D0,0.69637,0.5000,0.5069,0.088,0.004
13,832,orientation_ring_D0,0.69565,0.5000,0.4098,0.099,0.005
14,896,orientation_ring_D0,0.69311,0.5000,0.3015,0.102,0.009
15,960,orientation_ring_D0,0.69222,0.5625,0.2654,0.077,0.004
16,1024,orientation_ring_D0,0.69367,0.5000,0.3579,0.076,0.005
17,1088,orientation_ring_D0,0.69698,0.5000,0.3808,0.079,0.004
18,1152,orientation_ring_D0,0.69350,0.5000,0.3777,0.073,0.005
19,1216,orientation_ring_D0,0.69039,0.5156,0.2878,0.087,0.005
20,1280,orientation_ring_D0,0.69422,0.4531,0.2435,0.086,0.004
21,1344,orientation_ring_D0,0.69650,0.5000,0.2848,0.088,0.005
22,1408,orientation_ring_D0,0.69358,0.5000,0.3048,0.083,0.006
23,1472,orientation_ring_D0,0.69234,0.5000,0.3141,0.107,0.008
24,1536,orientation_ring_D0,0.69371,0.5000,0.3022,0.096,0.008
25,1600,orientation_ring_D0,0.69383,0.5312,0.2150,0.079,0.009
26,1664,orientation_ring_D0,0.69158,0.6250,0.2252,0.093,0.007
27,1728,orientation_ring_D0,0.69472,0.5156,0.2772,0.103,0.008
28,1792,orientation_ring_D0,0.69164,0.5000,0.3089,0.082,0.009
29,1856,orientation_ring_D0,0.69424,0.5000,0.2810,0.089,0.007
30,1920,orientation_ring_D0,0.69287,0.5469,0.2325,0.089,0.008
31,1984,orientation_ring_D0,0.69313,0.5312,0.2301,0.081,0.006
32,2048,orientation_ring_D0,0.69337,0.5469,0.2403,0.083,0.007
33,2112,orientation_ring_D0,0.69242,0.5000,0.2666,0.083,0.008
34,2176,orientation_ring_D0,0.69266,0.4844,0.2811,0.083,0.005
35,2240,orientation_ring_D0,0.69327,0.4688,0.2472,0.082,0.006
36,2304,orientation_ring_D0,0.69299,0.4531,0.2441,0.072,0.005
37,2368,orientation_ring_D0,0.69320,0.4844,0.2473,0.079,0.004
38,2432,orientation_ring_D0,0.69238,0.4844,0.2693,0.066,0.004
39,2496,orientation_ring_D0,0.69620,0.5312,0.2604,0.093,0.005
40,2560,orientation_ring_D0,0.69351,0.5000,0.2289,0.076,0.004
41,2624,orientation_ring_D0,0.69296,0.5312,0.2249,0.077,0.005
42,2688,orientation_ring_D0,0.69348,0.4688,0.2255,0.089,0.005
43,2752,orientation_ring_D0,0.69030,0.5312,0.2435,0.071,0.005
44,2816,orientation_ring_D0,0.69190,0.5625,0.2369,0.109,0.008
45,2880,orientation_ring_D0,0.69198,0.4844,0.2285,0.092,0.009
46,2944,orientation_ring_D0,0.69669,0.3438,0.2307,0.087,0.005
47,3008,orientation_ring_D0,0.69236,0.4688,0.2440,0.075,0.007
48,3072,orientation_ring_D0,0.69146,0.5156,0.2511,0.074,0.005
49,3136,orientation_ring_D0,0.69374,0.5312,0.2333,0.096,0.005
50,3200,orientation_ring_D0,0.69185,0.5469,0.2292,0.076,0.005
51,3264,orientation_ring_D0,0.69536,0.5000,0.2293,0.075,0.005
52,3328,orientation_ring_D0,0.69198,0.5625,0.2420,0.086,0.010
53,3392,orientation_ring_D0,0.69336,0.5000,0.2342,0.090,0.005
