update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.00013,1.0000,0.0449,0.630,1.038
2,128,orientation_cued_D4,0.00033,1.0000,0.2341,0.178,0.005
3,192,orientation_cued_D12,0.10355,0.9844,10.4324,0.328,0.009
4,256,orientation_cued_D0,0.00005,1.0000,0.0009,0.074,0.020
5,320,orientation_cued_D4,0.00006,1.0000,0.0015,0.126,0.005
6,384,orientation_cued_D24,1.03834,0.8438,40.1592,0.403,0.009
7,448,orientation_cued_D0,0.00005,1.0000,0.0012,0.058,0.020
8,512,orientation_cued_D24,0.76781,0.8594,32.4339,0.371,0.004
9,576,orientation_cued_D12,0.00027,1.0000,0.1732,0.212,0.021
10,640,orientation_cued_D4,0.00007,1.0000,0.0021,0.110,0.012
11,704,orientation_cued_D12,0.00055,1.0000,0.1586,0.227,0.007
12,768,orientation_cued_D24,0.07632,0.9688,23.7591,0.359,0.014
13,832,orientation_cued_D0,0.00006,1.0000,0.0018,0.058,0.020
14,896,orientation_cued_D4,0.00009,1.0000,0.0028,0.115,0.004
15,960,orientation_cued_D12,0.00019,1.0000,0.0231,0.261,0.007
16,1024,orientation_cued_D0,0.00007,1.0000,0.0021,0.057,0.013
17,1088,orientation_cued_D24,0.10254,0.9688,34.1085,0.369,0.006
18,1152,orientation_cued_D4,0.00068,1.0000,0.5913,0.105,0.019
19,1216,orientation_cued_D24,0.06191,0.9688,22.1741,0.386,0.007
20,1280,orientation_cued_D12,0.00032,1.0000,0.0911,0.206,0.020
21,1344,orientation_cued_D0,0.00008,1.0000,0.0107,0.059,0.012
22,1408,orientation_cued_D12,0.00015,1.0000,0.0098,0.237,0.005
23,1472,orientation_cued_D4,0.00011,1.0000,0.0062,0.107,0.013
24,1536,orientation_cued_D4,0.00014,1.0000,0.0084,0.135,0.013
25,1600,orientation_cued_D24,0.00306,1.0000,1.7941,0.358,0.012
26,1664,orientation_cued_D0,0.00009,1.0000,0.0038,0.058,0.020
27,1728,orientation_cued_D0,0.00010,1.0000,0.0126,0.059,0.004
28,1792,orientation_cued_D12,0.00028,1.0000,0.0299,0.232,0.004
29,1856,orientation_cued_D24,0.04975,0.9844,19.7499,0.352,0.013
30,1920,orientation_cued_D24,0.08401,0.9844,11.8664,0.356,0.021
31,1984,orientation_cued_D4,0.00019,1.0000,0.0176,0.108,0.019
32,2048,orientation_cued_D12,0.00023,1.0000,0.0385,0.230,0.007
33,2112,orientation_cued_D12,0.00054,1.0000,0.1868,0.213,0.014
34,2176,orientation_cued_D0,0.00064,1.0000,0.3965,0.061,0.013
35,2240,orientation_cued_D4,0.00141,1.0000,1.5469,0.118,0.004
36,2304,orientation_cued_D4,0.00025,1.0000,0.1862,0.119,0.008
37,2368,orientation_cued_D0,0.00569,1.0000,3.2911,0.063,0.007
38,2432,orientation_cued_D0,0.00010,1.0000,0.0070,0.061,0.004
39,2496,orientation_cued_D24,0.09866,0.9688,31.8117,0.377,0.004
40,2560,orientation_cued_D24,0.05507,0.9844,13.3958,0.356,0.021
41,2624,orientation_cued_D24,0.01162,1.0000,7.1585,0.352,0.020
42,2688,orientation_cued_D12,0.00043,1.0000,0.0436,0.205,0.020
43,2752,orientation_cued_D12,0.00055,1.0000,0.0769,0.224,0.015
44,2816,orientation_cued_D12,0.00061,1.0000,0.1704,0.228,0.014
45,2880,orientation_cued_D4,0.00029,1.0000,0.0653,0.109,0.012
46,2944,orientation_cued_D4,0.00089,1.0000,0.5316,0.123,0.006
47,3008,orientation_cued_D4,0.00034,1.0000,0.1354,0.124,0.007
48,3072,orientation_cued_D0,0.00074,1.0000,0.3076,0.066,0.008
49,3136,orientation_cued_D0,0.00022,1.0000,0.0980,0.061,0.004
50,3200,orientation_cued_D0,0.00017,1.0000,0.0296,0.073,0.005
51,3264,orientation_cued_D24,0.07647,0.9688,25.3123,0.352,0.004
52,3328,orientation_cued_D24,0.19028,0.9688,13.1534,0.355,0.020
53,3392,orientation_cued_D24,0.07310,0.9688,19.9382,0.355,0.020
54,3456,orientation_cued_D12,0.00418,1.0000,3.3740,0.201,0.020
55,3520,orientation_cued_D12,0.00070,1.0000,0.1598,0.235,0.014
56,3584,orientation_cued_D12,0.00078,1.0000,0.2205,0.222,0.012
57,3648,orientation_cued_D4,0.00016,1.0000,0.0097,0.109,0.012
58,3712,orientation_cued_D4,0.00017,1.0000,0.0460,0.130,0.007
59,3776,orientation_cued_D4,0.00015,1.0000,0.0094,0.137,0.008
60,3840,orientation_cued_D0,0.00010,1.0000,0.0044,0.068,0.007
61,3904,orientation_cued_D0,0.00009,1.0000,0.0030,0.062,0.004
62,3968,orientation_cued_D0,0.00022,1.0000,0.0437,0.066,0.005
63,4032,orientation_cued_D24,0.00891,1.0000,3.9055,0.350,0.004
64,4096,orientation_cued_D24,0.02051,1.0000,12.7252,0.362,0.019
65,4160,orientation_cued_D24,0.02636,0.9844,16.2612,0.377,0.022
66,4224,orientation_cued_D12,0.00020,1.0000,0.0131,0.200,0.020
67,4288,orientation_cued_D12,0.00025,1.0000,0.0162,0.221,0.015
68,4352,orientation_cued_D12,0.00064,1.0000,0.1965,0.211,0.012
69,4416,orientation_cued_D4,0.00015,1.0000,0.0085,0.110,0.017
70,4480,orientation_cued_D4,0.00010,1.0000,0.0035,0.123,0.007
71,4544,orientation_cued_D4,0.00016,1.0000,0.0122,0.124,0.007
72,4608,orientation_cued_D0,0.00015,1.0000,0.0246,0.070,0.011
73,4672,orientation_cued_D0,0.00008,1.0000,0.0018,0.069,0.004
74,4736,orientation_cued_D0,0.00008,1.0000,0.0026,0.067,0.005
75,4800,orientation_cued_D24,0.00082,1.0000,0.1764,0.349,0.004
76,4864,orientation_cued_D24,0.05034,0.9844,10.1848,0.355,0.020
77,4928,orientation_cued_D24,0.00407,1.0000,2.0724,0.352,0.020
78,4992,orientation_cued_D12,0.00013,1.0000,0.0058,0.204,0.020
79,5056,orientation_cued_D12,0.00020,1.0000,0.0164,0.230,0.015
80,5120,orientation_cued_D12,0.00017,1.0000,0.0062,0.216,0.012
81,5184,orientation_cued_D4,0.00013,1.0000,0.0085,0.108,0.012
82,5248,orientation_cued_D4,0.00012,1.0000,0.0058,0.122,0.006
83,5312,orientation_cued_D4,0.00010,1.0000,0.0023,0.126,0.008
84,5376,orientation_cued_D0,0.00009,1.0000,0.0035,0.070,0.007
85,5440,orientation_cued_D0,0.00007,1.0000,0.0016,0.066,0.004
86,5504,orientation_cued_D0,0.00008,1.0000,0.0026,0.071,0.005
87,5568,orientation_cued_D24,0.00050,1.0000,0.0612,0.354,0.005
88,5632,orientation_cued_D24,0.00285,1.0000,0.6124,0.354,0.019
89,5696,orientation_cued_D24,0.00164,1.0000,0.5631,0.356,0.020
90,5760,orientation_cued_D12,0.00015,1.0000,0.0125,0.213,0.020
91,5824,orientation_cued_D12,0.00016,1.0000,0.0097,0.245,0.016
92,5888,orientation_cued_D12,0.00014,1.0000,0.0053,0.213,0.013
93,5952,orientation_cued_D4,0.00010,1.0000,0.0048,0.114,0.013
94,6016,orientation_cued_D4,0.00018,1.0000,0.0777,0.123,0.007
95,6080,orientation_cued_D4,0.00011,1.0000,0.0046,0.118,0.007
96,6144,orientation_cued_D0,0.00009,1.0000,0.0032,0.069,0.007
97,6208,orientation_cued_D0,0.00011,1.0000,0.0144,0.063,0.004
98,6272,orientation_cued_D0,0.00021,1.0000,0.0556,0.068,0.005
99,6336,orientation_cued_D24,0.01034,1.0000,5.1504,0.348,0.005
100,6400,orientation_cued_D24,0.00051,1.0000,0.0423,0.379,0.020
101,6464,orientation_cued_D24,0.00239,1.0000,1.1481,0.353,0.020
102,6528,orientation_cued_D12,0.00017,1.0000,0.0200,0.201,0.019
103,6592,orientation_cued_D12,0.00012,1.0000,0.0042,0.227,0.015
104,6656,orientation_cued_D12,0.00017,1.0000,0.0201,0.207,0.012
105,6720,orientation_cued_D4,0.00012,1.0000,0.0368,0.110,0.012
106,6784,orientation_cued_D4,0.00010,1.0000,0.0026,0.121,0.007
107,6848,orientation_cued_D4,0.00008,1.0000,0.0018,0.149,0.007
108,6912,orientation_cued_D0,0.08467,0.9844,15.1143,0.063,0.007
109,6976,orientation_cued_D0,0.00010,1.0000,0.0036,0.060,0.004
110,7040,orientation_cued_D0,0.00008,1.0000,0.0024,0.069,0.004
111,7104,orientation_cued_D24,0.00100,1.0000,0.2426,0.382,0.004
112,7168,orientation_cued_D24,0.00055,1.0000,0.0580,0.335,0.020
113,7232,orientation_cued_D24,0.00163,1.0000,0.2003,0.359,0.020
114,7296,orientation_cued_D12,0.00026,1.0000,0.0668,0.211,0.020
115,7360,orientation_cued_D12,0.00021,1.0000,0.0118,0.204,0.012
116,7424,orientation_cued_D12,0.00020,1.0000,0.0101,0.229,0.015
117,7488,orientation_cued_D4,0.00013,1.0000,0.0058,0.157,0.013
118,7552,orientation_cued_D4,0.00013,1.0000,0.0050,0.125,0.008
119,7616,orientation_cued_D0,0.00010,1.0000,0.0035,0.070,0.007
120,7680,orientation_cued_D4,0.00021,1.0000,0.0477,0.125,0.005
121,7744,orientation_cued_D0,0.00010,1.0000,0.0038,0.072,0.008
122,7808,orientation_cued_D24,0.00126,1.0000,0.2376,0.378,0.005
123,7872,orientation_cued_D0,0.00009,1.0000,0.0024,0.057,0.021
124,7936,orientation_cued_D24,0.00153,1.0000,0.2301,0.340,0.004
125,8000,orientation_cued_D12,0.00048,1.0000,0.2534,0.238,0.020
126,8064,orientation_cued_D24,0.00089,1.0000,0.1935,0.354,0.012
127,8128,orientation_cued_D12,0.00040,1.0000,0.0324,0.207,0.019
128,8192,orientation_cued_D4,0.00016,1.0000,0.0190,0.117,0.016
129,8256,orientation_cued_D12,0.00022,1.0000,0.0239,0.223,0.007
130,8320,orientation_cued_D0,0.00012,1.0000,0.0078,0.061,0.014
131,8384,orientation_cued_D4,0.00018,1.0000,0.0145,0.119,0.004
132,8448,orientation_cued_D4,0.00027,1.0000,0.0524,0.119,0.009
133,8512,orientation_cued_D24,0.00065,1.0000,0.0767,0.370,0.008
134,8576,orientation_cued_D0,0.00019,1.0000,0.0279,0.059,0.021
135,8640,orientation_cued_D0,0.00011,1.0000,0.0047,0.063,0.004
136,8704,orientation_cued_D12,0.00018,1.0000,0.0125,0.225,0.005
137,8768,orientation_cued_D24,0.00154,1.0000,0.4123,0.336,0.012
138,8832,orientation_cued_D24,0.05072,0.9844,19.2102,0.352,0.019
139,8896,orientation_cued_D4,0.00013,1.0000,0.0061,0.106,0.020
140,8960,orientation_cued_D12,0.00041,1.0000,0.0861,0.207,0.008
141,9024,orientation_cued_D0,0.00009,1.0000,0.0023,0.074,0.015
142,9088,orientation_cued_D12,0.00045,1.0000,0.0518,0.222,0.005
143,9152,orientation_cued_D4,0.00012,1.0000,0.0054,0.112,0.013
144,9216,orientation_cued_D24,0.00465,1.0000,1.4469,0.383,0.007
145,9280,orientation_cued_D4,0.00045,1.0000,0.0523,0.119,0.021
146,9344,orientation_cued_D0,0.00029,1.0000,0.0691,0.080,0.009
147,9408,orientation_cued_D12,0.00033,1.0000,0.0388,0.232,0.005
148,9472,orientation_cued_D0,0.00010,1.0000,0.0038,0.061,0.023
