update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D4,0.06281,0.9688,14.4238,1.247,1.621
2,128,orientation_cued_D12,1.65553,0.5625,87.9739,0.465,0.015
3,192,orientation_cued_D0,0.00005,1.0000,0.0055,0.134,0.014
4,256,orientation_cued_D0,0.01020,1.0000,6.5650,0.131,0.005
5,320,orientation_cued_D4,0.05005,0.9688,12.7760,0.249,0.007
6,384,orientation_cued_D0,0.00826,1.0000,5.5809,0.133,0.015
7,448,orientation_cued_D24,2.91197,0.5000,123.7336,0.819,0.005
8,512,orientation_cued_D24,1.93285,0.5156,149.1846,0.791,0.031
9,576,orientation_cued_D12,2.43660,0.5312,107.0418,0.498,0.023
10,640,orientation_cued_D12,1.30200,0.5469,89.7006,0.497,0.013
11,704,orientation_cued_D24,2.41450,0.5000,68.6439,0.828,0.021
12,768,orientation_cued_D4,0.12702,0.9531,18.6222,0.241,0.030
13,832,orientation_cued_D4,0.02560,1.0000,5.6422,0.222,0.009
14,896,orientation_cued_D12,1.79827,0.5000,63.0409,0.500,0.014
15,960,orientation_cued_D0,0.09491,0.9688,13.7583,0.115,0.012
16,1024,orientation_cued_D0,0.06427,0.9688,12.2035,0.143,0.004
17,1088,orientation_cued_D4,0.25390,0.8906,25.0137,0.248,0.005
18,1152,orientation_cued_D24,2.08781,0.5000,65.1891,0.899,0.009
19,1216,orientation_cued_D24,1.82959,0.5000,60.9205,0.820,0.025
20,1280,orientation_cued_D0,0.01161,1.0000,4.3210,0.116,0.028
21,1344,orientation_cued_D12,0.83453,0.5469,24.7523,0.516,0.008
22,1408,orientation_cued_D12,0.76224,0.6250,8.2251,0.510,0.011
23,1472,orientation_cued_D24,0.85996,0.4062,15.2884,0.892,0.013
24,1536,orientation_cued_D4,0.33683,0.8750,15.1145,0.263,0.024
25,1600,orientation_cued_D4,0.20408,0.9062,17.2221,0.246,0.008
26,1664,orientation_cued_D12,0.83260,0.5781,17.9055,0.426,0.008
27,1728,orientation_cued_D0,0.02659,1.0000,4.1153,0.117,0.017
28,1792,orientation_cued_D0,0.05886,0.9531,6.3516,0.119,0.005
29,1856,orientation_cued_D4,0.47007,0.7969,14.1390,0.255,0.005
30,1920,orientation_cued_D24,0.96352,0.5000,25.1024,0.888,0.010
31,1984,orientation_cued_D0,0.00703,1.0000,0.9457,0.152,0.027
32,2048,orientation_cued_D24,0.83751,0.4688,16.2148,0.850,0.004
33,2112,orientation_cued_D12,0.79422,0.5312,11.6678,0.473,0.022
34,2176,orientation_cued_D24,0.71434,0.4844,9.0205,0.831,0.015
35,2240,orientation_cued_D12,0.85655,0.3750,7.6908,0.496,0.021
36,2304,orientation_cued_D4,0.28888,0.8594,10.7988,0.261,0.015
37,2368,orientation_cued_D12,0.81809,0.4531,10.3135,0.547,0.009
38,2432,orientation_cued_D4,0.20976,0.9219,11.2013,0.273,0.012
39,2496,orientation_cued_D0,0.06149,0.9688,6.4191,0.140,0.008
40,2560,orientation_cued_D4,0.25727,0.9062,12.0959,0.270,0.008
41,2624,orientation_cued_D0,0.08317,0.9531,10.9356,0.124,0.008
42,2688,orientation_cued_D0,0.04491,0.9844,5.0494,0.123,0.008
43,2752,orientation_cued_D24,0.81465,0.5156,24.3497,0.867,0.005
44,2816,orientation_cued_D24,0.83537,0.4531,19.6385,0.859,0.036
45,2880,orientation_cued_D24,0.78693,0.5000,12.5872,0.841,0.043
46,2944,orientation_cued_D12,0.69818,0.6094,4.6162,0.512,0.024
47,3008,orientation_cued_D12,0.69659,0.6250,7.4126,0.507,0.013
48,3072,orientation_cued_D12,0.70224,0.5000,12.2657,0.501,0.016
49,3136,orientation_cued_D4,0.36063,0.8594,16.5048,0.268,0.021
50,3200,orientation_cued_D4,0.31844,0.8125,17.3116,0.271,0.007
51,3264,orientation_cued_D4,0.30581,0.8750,11.3268,0.275,0.012
52,3328,orientation_cued_D0,0.01778,1.0000,2.3132,0.137,0.007
53,3392,orientation_cued_D0,0.04584,1.0000,4.5771,0.150,0.007
54,3456,orientation_cued_D0,0.03276,1.0000,3.5568,0.142,0.009
55,3520,orientation_cued_D24,0.70373,0.5469,5.6433,0.853,0.004
56,3584,orientation_cued_D24,0.77356,0.4688,8.2458,0.878,0.019
57,3648,orientation_cued_D24,0.72852,0.4844,4.9065,0.850,0.021
58,3712,orientation_cued_D12,0.68709,0.5625,6.1337,0.487,0.022
59,3776,orientation_cued_D12,0.71312,0.5938,5.6806,0.492,0.027
60,3840,orientation_cued_D12,0.72320,0.5000,6.8957,0.520,0.012
61,3904,orientation_cued_D4,0.17981,0.9688,10.3637,0.258,0.021
62,3968,orientation_cued_D4,0.19762,0.9375,10.4115,0.264,0.013
63,4032,orientation_cued_D4,0.14755,0.9688,9.3729,0.237,0.007
64,4096,orientation_cued_D0,0.01733,1.0000,1.7745,0.118,0.013
65,4160,orientation_cued_D0,0.01282,1.0000,1.6416,0.142,0.005
66,4224,orientation_cued_D0,0.01475,1.0000,2.0961,0.165,0.009
67,4288,orientation_cued_D24,0.69301,0.5156,6.3838,0.845,0.010
68,4352,orientation_cued_D24,0.72919,0.5469,6.4796,0.907,0.039
69,4416,orientation_cued_D24,0.70533,0.5938,5.1330,0.903,0.022
70,4480,orientation_cued_D12,0.66912,0.5625,3.4403,0.503,0.022
71,4544,orientation_cued_D12,0.64761,0.6250,5.2226,0.491,0.014
72,4608,orientation_cued_D12,0.63789,0.5938,4.9850,0.524,0.029
73,4672,orientation_cued_D4,0.06259,1.0000,5.4905,0.277,0.015
74,4736,orientation_cued_D4,0.10028,0.9844,7.7058,0.261,0.009
75,4800,orientation_cued_D4,0.08680,1.0000,5.9126,0.277,0.013
76,4864,orientation_cued_D0,0.00539,1.0000,1.2041,0.113,0.006
77,4928,orientation_cued_D0,0.00403,1.0000,0.5456,0.146,0.006
78,4992,orientation_cued_D0,0.00597,1.0000,1.2044,0.165,0.008
79,5056,orientation_cued_D24,0.75298,0.5469,9.4944,0.864,0.006
80,5120,orientation_cued_D24,0.78008,0.4531,10.9022,0.802,0.029
81,5184,orientation_cued_D24,0.70623,0.4844,7.5597,0.894,0.034
82,5248,orientation_cued_D12,0.69429,0.5156,5.8466,0.544,0.023
83,5312,orientation_cued_D12,0.68300,0.5469,4.9458,0.508,0.028
84,5376,orientation_cued_D12,0.60864,0.6875,4.4799,0.473,0.015
85,5440,orientation_cued_D4,0.07057,1.0000,6.3186,0.275,0.018
86,5504,orientation_cued_D4,0.08190,1.0000,6.7136,0.234,0.007
87,5568,orientation_cued_D4,0.06196,0.9844,5.3955,0.290,0.007
88,5632,orientation_cued_D0,0.00713,1.0000,1.2720,0.112,0.007
89,5696,orientation_cued_D0,0.00304,1.0000,0.5847,0.156,0.004
90,5760,orientation_cued_D0,0.01302,1.0000,2.1712,0.128,0.004
91,5824,orientation_cued_D24,0.79315,0.4688,12.5365,0.885,0.006
92,5888,orientation_cued_D24,0.75440,0.4844,11.8407,0.538,0.028
93,5952,orientation_cued_D24,0.75616,0.4219,10.6981,0.524,0.021
94,6016,orientation_cued_D12,0.75141,0.4844,9.2796,0.320,0.020
95,6080,orientation_cued_D12,0.75242,0.5000,9.4827,0.310,0.012
