update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.69170,0.5156,0.4917,2.162,1.422
2,128,orientation_cued_D0,0.70533,0.5000,1.4864,0.077,0.004
3,192,orientation_cued_D0,0.69343,0.5000,0.4736,0.083,0.005
4,256,orientation_cued_D0,0.69721,0.5000,0.9264,0.078,0.005
5,320,orientation_cued_D0,0.70035,0.5000,1.0338,0.076,0.005
6,384,orientation_cued_D0,0.69616,0.4844,0.6684,0.075,0.004
7,448,orientation_cued_D0,0.69089,0.5312,0.4152,0.089,0.004
8,512,orientation_cued_D0,0.69466,0.5000,0.7841,0.076,0.005
9,576,orientation_cued_D0,0.68934,0.4844,0.7513,0.070,0.005
10,640,orientation_cued_D0,0.69775,0.5469,0.5539,0.088,0.006
11,704,orientation_cued_D0,0.69359,0.5156,0.6353,0.076,0.014
12,768,orientation_cued_D0,0.68546,0.6250,0.5027,0.081,0.004
13,832,orientation_cued_D0,0.69139,0.5312,0.6900,0.083,0.007
14,896,orientation_cued_D0,0.70645,0.3906,0.9783,0.077,0.004
15,960,orientation_cued_D0,0.69640,0.4375,0.8435,0.105,0.005
16,1024,orientation_cued_D0,0.69667,0.5469,0.7967,0.094,0.008
17,1088,orientation_cued_D0,0.69391,0.5000,0.6127,0.103,0.009
18,1152,orientation_cued_D0,0.69160,0.5469,0.6379,0.101,0.007
19,1216,orientation_cued_D0,0.69831,0.4531,0.6999,0.091,0.007
20,1280,orientation_cued_D0,0.69468,0.5000,0.6635,0.089,0.011
21,1344,orientation_cued_D0,0.68939,0.5156,0.8228,0.099,0.008
22,1408,orientation_cued_D0,0.68785,0.5938,0.6175,0.094,0.004
23,1472,orientation_cued_D0,0.69716,0.4062,0.4942,0.106,0.008
24,1536,orientation_cued_D0,0.69621,0.4688,1.0834,0.077,0.006
25,1600,orientation_cued_D0,0.68332,0.5781,0.7998,0.078,0.006
26,1664,orientation_cued_D0,0.68913,0.4844,0.9331,0.079,0.005
27,1728,orientation_cued_D0,0.69577,0.4688,0.6788,0.070,0.004
28,1792,orientation_cued_D0,0.68594,0.5625,0.7952,0.074,0.004
29,1856,orientation_cued_D0,0.69022,0.4688,0.6043,0.080,0.004
30,1920,orientation_cued_D0,0.68601,0.5781,0.9986,0.079,0.005
31,1984,orientation_cued_D0,0.68652,0.5625,0.4738,0.077,0.004
32,2048,orientation_cued_D0,0.68676,0.5469,0.6185,0.075,0.004
33,2112,orientation_cued_D0,0.68164,0.5781,0.6242,0.078,0.005
34,2176,orientation_cued_D0,0.69092,0.4375,0.4870,0.078,0.005
35,2240,orientation_cued_D0,0.70295,0.4844,0.6797,0.077,0.005
36,2304,orientation_cued_D0,0.70028,0.5000,0.6750,0.083,0.004
37,2368,orientation_cued_D0,0.69619,0.5625,0.9756,0.087,0.005
38,2432,orientation_cued_D0,0.68164,0.5625,1.2056,0.081,0.007
39,2496,orientation_cued_D0,0.70510,0.4219,1.3828,0.077,0.005
40,2560,orientation_cued_D0,0.68865,0.5312,0.6048,0.077,0.005
41,2624,orientation_cued_D0,0.70323,0.4531,0.8550,0.081,0.005
42,2688,orientation_cued_D0,0.68187,0.5469,1.2204,0.072,0.004
43,2752,orientation_cued_D0,0.69618,0.4844,0.4695,0.075,0.005
44,2816,orientation_cued_D0,0.68872,0.4688,0.4756,0.080,0.007
45,2880,orientation_cued_D0,0.69553,0.4844,0.6749,0.101,0.008
46,2944,orientation_cued_D0,0.68839,0.5625,0.4553,0.104,0.007
47,3008,orientation_cued_D0,0.69868,0.4375,0.9361,0.087,0.012
48,3072,orientation_cued_D0,0.69133,0.6094,0.5799,0.091,0.007
49,3136,orientation_cued_D0,0.69812,0.4375,0.5743,0.076,0.005
50,3200,orientation_cued_D0,0.69641,0.4844,0.3644,0.077,0.004
51,3264,orientation_cued_D0,0.69342,0.5469,0.3639,0.062,0.004
52,3328,orientation_cued_D0,0.68828,0.6250,0.5538,0.080,0.007
53,3392,orientation_cued_D0,0.68956,0.5469,0.4157,0.083,0.007
54,3456,orientation_cued_D0,0.69282,0.5000,0.4374,0.081,0.008
55,3520,orientation_cued_D0,0.69970,0.4531,0.6159,0.088,0.006
56,3584,orientation_cued_D0,0.69108,0.5781,0.2830,0.076,0.006
57,3648,orientation_cued_D0,0.69470,0.4688,0.2910,0.084,0.006
58,3712,orientation_cued_D0,0.69147,0.4531,0.3606,0.085,0.009
59,3776,orientation_cued_D0,0.69361,0.5156,0.2970,0.086,0.005
60,3840,orientation_cued_D0,0.69237,0.5156,0.3737,0.087,0.006
