update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D2,2.80256,0.4531,77.1633,1.178,1.612
2,128,orientation_cued_D1,2.15674,0.5938,64.2852,0.134,0.011
3,192,orientation_cued_D0,0.02821,0.9844,11.4232,0.143,0.010
4,256,orientation_cued_D2,2.12882,0.5469,70.2000,0.192,0.010
5,320,orientation_cued_D0,0.00587,1.0000,2.7745,0.109,0.008
6,384,orientation_cued_D1,1.28977,0.7344,55.4356,0.137,0.008
7,448,orientation_cued_D0,0.05273,0.9688,10.5406,0.117,0.009
8,512,orientation_cued_D2,2.53093,0.5000,112.0331,0.192,0.005
9,576,orientation_cued_D1,1.27381,0.6719,43.3488,0.151,0.011
10,640,orientation_cued_D0,0.01524,1.0000,6.0301,0.122,0.006
11,704,orientation_cued_D1,1.03360,0.7188,47.5929,0.170,0.008
12,768,orientation_cued_D2,1.84578,0.5469,68.3072,0.175,0.010
13,832,orientation_cued_D0,0.02151,1.0000,4.9416,0.106,0.008
14,896,orientation_cued_D1,0.82586,0.7500,42.0800,0.137,0.005
15,960,orientation_cued_D2,0.93513,0.5000,25.5194,0.165,0.007
16,1024,orientation_cued_D0,0.00673,1.0000,1.4200,0.107,0.008
17,1088,orientation_cued_D1,0.63718,0.8438,22.5986,0.137,0.005
18,1152,orientation_cued_D2,1.29204,0.4844,33.8190,0.166,0.010
19,1216,orientation_cued_D0,0.05051,0.9844,7.2632,0.115,0.013
20,1280,orientation_cued_D1,0.65632,0.8125,23.8576,0.118,0.005
21,1344,orientation_cued_D2,0.96057,0.4219,24.7103,0.164,0.010
22,1408,orientation_cued_D0,0.03331,0.9844,5.0956,0.125,0.012
23,1472,orientation_cued_D1,0.47495,0.8750,22.0691,0.130,0.005
24,1536,orientation_cued_D0,0.14130,0.9531,11.1297,0.122,0.009
25,1600,orientation_cued_D2,0.84183,0.5781,17.2578,0.163,0.009
26,1664,orientation_cued_D1,0.30777,0.8906,15.0990,0.154,0.008
27,1728,orientation_cued_D0,0.06105,0.9844,8.0948,0.129,0.012
28,1792,orientation_cued_D2,0.93565,0.4062,21.6220,0.167,0.007
29,1856,orientation_cued_D1,0.35070,0.8594,16.6684,0.146,0.010
30,1920,orientation_cued_D0,0.01799,1.0000,1.6772,0.117,0.012
31,1984,orientation_cued_D2,0.73137,0.4688,11.2347,0.204,0.008
32,2048,orientation_cued_D1,0.42829,0.7969,10.8066,0.137,0.014
33,2112,orientation_cued_D0,0.05284,1.0000,6.1064,0.127,0.009
34,2176,orientation_cued_D2,0.82734,0.4688,17.3153,0.171,0.007
