step,episodes,frames_total,loss,accuracy,gradient_norm,clipped,seconds,task_losses,task_accuracies,cells,diagnostics
1321,52840,1109488,0.8328188419342041,0.525,0.4299023449420929,0,2.4186596870422363,"{""orientation_cued"": 0.6921520233154297, ""motion_duration_cued"": 1.3794050216674805, ""krauzlis_cued_motion"": 0.7068618535995483, ""spatial_binding"": 0.6933421492576599, ""image_recognition"": 0.6923331618309021}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.5, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N4_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1322,52880,1110296,0.706119646911975,0.45,0.5047587752342224,0,2.803067207336426,"{""orientation_cued"": 0.6961760520935059, ""motion_duration_cued"": 1.392283320426941, ""krauzlis_cued_motion"": 0.7487426996231079, ""spatial_binding"": 0.6930445432662964, ""image_recognition"": 0.0003516191500239074}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.0, ""krauzlis_cued_motion"": 0.375, ""spatial_binding"": 0.5, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N0_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1323,52920,1111000,0.8337156176567078,0.475,0.2588532269001007,0,2.4717674255371094,"{""orientation_cued"": 0.6934514045715332, ""motion_duration_cued"": 1.3836387395858765, ""krauzlis_cued_motion"": 0.7062494158744812, ""spatial_binding"": 0.6928890943527222, ""image_recognition"": 0.6923494338989258}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N4_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1324,52960,1112160,0.8140760779380798,0.425,0.42605161666870117,0,3.991149663925171,"{""orientation_cued"": 0.6932297945022583, ""motion_duration_cued"": 1.3922051191329956, ""krauzlis_cued_motion"": 0.5866142511367798, ""spatial_binding"": 0.6930728554725647, ""image_recognition"": 0.7052583694458008}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.875, ""spatial_binding"": 0.5, ""image_recognition"": 0.125}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N24_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1325,53000,1113280,0.8334618210792542,0.525,0.27052128314971924,0,3.7945921421051025,"{""orientation_cued"": 0.6909991502761841, ""motion_duration_cued"": 1.3843432664871216, ""krauzlis_cued_motion"": 0.705736517906189, ""spatial_binding"": 0.6930603384971619, ""image_recognition"": 0.6931698322296143}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N12_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1326,53040,1113968,0.8292552471160889,0.4,0.27711018919944763,0,2.4035301208496094,"{""orientation_cued"": 0.6993316411972046, ""motion_duration_cued"": 1.3823671340942383, ""krauzlis_cued_motion"": 0.6658468842506409, ""spatial_binding"": 0.6929895281791687, ""image_recognition"": 0.7057410478591919}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 0.125}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N12_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1327,53080,1114944,0.8079755067825317,0.625,0.6129846572875977,0,3.3779714107513428,"{""orientation_cued"": 0.6904558539390564, ""motion_duration_cued"": 1.384880542755127, ""krauzlis_cued_motion"": 0.5859109163284302, ""spatial_binding"": 0.693331241607666, ""image_recognition"": 0.6852989792823792}","{""orientation_cued"": 0.75, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.875, ""spatial_binding"": 0.5, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N24_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1328,53120,1115688,0.8373406648635864,0.4,0.49737876653671265,0,2.5409324169158936,"{""orientation_cued"": 0.7021253108978271, ""motion_duration_cued"": 1.391831874847412, ""krauzlis_cued_motion"": 0.7067809104919434, ""spatial_binding"": 0.6929041743278503, ""image_recognition"": 0.6930610537528992}","{""orientation_cued"": 0.25, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N12_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1329,53160,1116536,0.6949375677737407,0.575,0.19253620505332947,0,2.935288667678833,"{""orientation_cued"": 0.6937469840049744, ""motion_duration_cued"": 1.3806425333023071, ""krauzlis_cued_motion"": 0.7073973417282104, ""spatial_binding"": 0.6926279067993164, ""image_recognition"": 0.00027307303389534354}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N0_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1330,53200,1117336,0.7136372040957213,0.475,0.4581091105937958,0,2.732733726501465,"{""orientation_cued"": 0.693434476852417, ""motion_duration_cued"": 1.3872761726379395, ""krauzlis_cued_motion"": 0.7933013439178467, ""spatial_binding"": 0.6935672163963318, ""image_recognition"": 0.000606810674071312}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.25, ""spatial_binding"": 0.375, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N0_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1331,53240,1118168,0.8291431307792664,0.425,0.40543147921562195,0,2.848578929901123,"{""orientation_cued"": 0.6959094405174255, ""motion_duration_cued"": 1.3876237869262695, ""krauzlis_cued_motion"": 0.6653050184249878, ""spatial_binding"": 0.6927354335784912, ""image_recognition"": 0.7041419744491577}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 0.375}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N24_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1332,53280,1118880,0.8262990832328796,0.525,0.41539710760116577,0,2.483370065689087,"{""orientation_cued"": 0.6913349032402039, ""motion_duration_cued"": 1.3895585536956787, ""krauzlis_cued_motion"": 0.6658231616020203, ""spatial_binding"": 0.6928932070732117, ""image_recognition"": 0.6918855905532837}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N4_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1333,53320,1119424,0.6877939493526355,0.55,0.20140321552753448,0,1.8544089794158936,"{""orientation_cued"": 0.6928240060806274, ""motion_duration_cued"": 1.3870573043823242, ""krauzlis_cued_motion"": 0.6659947037696838, ""spatial_binding"": 0.6929735541343689, ""image_recognition"": 0.00012017839617328718}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N0_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1334,53360,1120296,0.8335972309112549,0.475,0.20655900239944458,0,3.018186330795288,"{""orientation_cued"": 0.692858099937439, ""motion_duration_cued"": 1.3817707300186157, ""krauzlis_cued_motion"": 0.7053787708282471, ""spatial_binding"": 0.6936120390892029, ""image_recognition"": 0.6943665146827698}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N4_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1335,53400,1121360,0.8270288944244385,0.5,0.37123745679855347,0,3.6792852878570557,"{""orientation_cued"": 0.6933776140213013, ""motion_duration_cued"": 1.3893728256225586, ""krauzlis_cued_motion"": 0.6663229465484619, ""spatial_binding"": 0.6938246488571167, ""image_recognition"": 0.6922464370727539}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N24_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1336,53440,1122256,0.8355471968650818,0.4,0.3745740056037903,0,3.060539722442627,"{""orientation_cued"": 0.6932640671730042, ""motion_duration_cued"": 1.3869819641113281, ""krauzlis_cued_motion"": 0.7049810886383057, ""spatial_binding"": 0.6932869553565979, ""image_recognition"": 0.6992219090461731}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.25}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N24_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1337,53480,1123104,0.6888237420949735,0.55,0.41820666193962097,0,2.8773562908172607,"{""orientation_cued"": 0.6934532523155212, ""motion_duration_cued"": 1.390503168106079, ""krauzlis_cued_motion"": 0.6665146946907043, ""spatial_binding"": 0.6935262680053711, ""image_recognition"": 0.00012132735719205812}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N0_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1338,53520,1124000,0.8274335741996766,0.425,0.3966463804244995,0,3.099410057067871,"{""orientation_cued"": 0.6948439478874207, ""motion_duration_cued"": 1.3887052536010742, ""krauzlis_cued_motion"": 0.6669125556945801, ""spatial_binding"": 0.6924628019332886, ""image_recognition"": 0.694243311882019}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 0.375}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N12_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1339,53560,1124848,0.8329051375389099,0.475,0.09181802719831467,0,2.9429779052734375,"{""orientation_cued"": 0.6934266090393066, ""motion_duration_cued"": 1.3862916231155396, ""krauzlis_cued_motion"": 0.7044154405593872, ""spatial_binding"": 0.6935058236122131, ""image_recognition"": 0.686886191368103}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N4_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1340,53600,1125584,0.8194267749786377,0.45,0.2128695398569107,0,2.536083936691284,"{""orientation_cued"": 0.6931790709495544, ""motion_duration_cued"": 1.386244773864746, ""krauzlis_cued_motion"": 0.6303828954696655, ""spatial_binding"": 0.693278968334198, ""image_recognition"": 0.6940481662750244}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.75, ""spatial_binding"": 0.5, ""image_recognition"": 0.375}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N4_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1341,53640,1126616,0.6952224720211234,0.6,0.5726147294044495,0,3.549905776977539,"{""orientation_cued"": 0.6928161382675171, ""motion_duration_cued"": 1.3857290744781494, ""krauzlis_cued_motion"": 0.7041982412338257, ""spatial_binding"": 0.6930397152900696, ""image_recognition"": 0.00032919083605520427}","{""orientation_cued"": 0.75, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N0_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1342,53680,1127496,0.8368848323822021,0.3,0.5994107723236084,0,3.0573794841766357,"{""orientation_cued"": 0.7035495042800903, ""motion_duration_cued"": 1.3873828649520874, ""krauzlis_cued_motion"": 0.7044025659561157, ""spatial_binding"": 0.6935234069824219, ""image_recognition"": 0.6955658197402954}","{""orientation_cued"": 0.125, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.25}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N24_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1343,53720,1128272,0.8334033846855163,0.45,0.320432186126709,0,2.647562265396118,"{""orientation_cued"": 0.6933114528656006, ""motion_duration_cued"": 1.3809398412704468, ""krauzlis_cued_motion"": 0.7041899561882019, ""spatial_binding"": 0.6933647990226746, ""image_recognition"": 0.695210874080658}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N12_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1344,53760,1128960,0.8430305242538452,0.375,0.4199402928352356,0,2.3737473487854004,"{""orientation_cued"": 0.6935717463493347, ""motion_duration_cued"": 1.395257592201233, ""krauzlis_cued_motion"": 0.7404979467391968, ""spatial_binding"": 0.6929665803909302, ""image_recognition"": 0.6928587555885315}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.375, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N12_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1345,53800,1129832,0.8430507063865662,0.325,0.5541077852249146,0,3.1050384044647217,"{""orientation_cued"": 0.6962127685546875, ""motion_duration_cued"": 1.394247055053711, ""krauzlis_cued_motion"": 0.7382521033287048, ""spatial_binding"": 0.6929994225502014, ""image_recognition"": 0.6935421824455261}","{""orientation_cued"": 0.25, ""motion_duration_cued"": 0.0, ""krauzlis_cued_motion"": 0.375, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N12_H4""}","{""orientation_cued"": {""priority_entropy_fraction"": 0.992267906665802, ""priority_peak"": 0.010795733891427517, ""attention_mass_beyond_3_by_head"": [2.1121412154254077e-17, 0.713580921292305], ""visual_attention_mass_by_head"": [0.8025167733430862, 0.22689767368137836], ""evidence_spatial_variance"": 0.008175382390618324, ""evidence_spatial_std_over_mean_abs"": 0.2981612980365753, ""field_spatial_variance"": 0.03426702693104744, ""locality_by_head"": [4.005967140197754, 0.02009245753288269], ""source_bias"": [[1.9843581914901733, 0.0156414657831192], [-0.0072306799702346325, 0.007230675779283047]], ""selection_weight_norm"": 0.476240336894989, ""priority_gradient_norm"": 0.3575934171676636, ""attention_gradient_norm"": 0.009426603093743324}, ""motion_duration_cued"": {""priority_entropy_fraction"": 0.998330295085907, ""priority_peak"": 0.007940542884171009, ""attention_mass_beyond_3_by_head"": [2.1211918083377446e-17, 0.7140053510665894], ""visual_attention_mass_by_head"": [0.8539288260719993, 0.32740124518221075], ""evidence_spatial_variance"": 0.0014250284293666482, ""evidence_spatial_std_over_mean_abs"": 0.6034438610076904, ""field_spatial_variance"": 0.06339368969202042, ""locality_by_head"": [4.005967140197754, 0.02009245753288269], ""source_bias"": [[1.9843581914901733, 0.0156414657831192], [-0.0072306799702346325, 0.007230675779283047]], ""selection_weight_norm"": 0.5083016157150269, ""priority_gradient_norm"": 0.4827478229999542, ""attention_gradient_norm"": 0.011877183802425861}, ""krauzlis_cued_motion"": {""priority_entropy_fraction"": 0.9934439659118652, ""priority_peak"": 0.008522333577275276, ""attention_mass_beyond_3_by_head"": [2.1077274081686015e-17, 0.7137662993537055], ""visual_attention_mass_by_head"": [0.8496119843588935, 0.39710055655903287], ""evidence_spatial_variance"": 0.011585417203605175, ""evidence_spatial_std_over_mean_abs"": 0.6297228336334229, ""field_spatial_variance"": 0.16742534935474396, ""locality_by_head"": [4.005967140197754, 0.02009245753288269], ""source_bias"": [[1.9843581914901733, 0.0156414657831192], [-0.0072306799702346325, 0.007230675779283047]], ""selection_weight_norm"": 0.6428858637809753, ""priority_gradient_norm"": 0.553307294845581, ""attention_gradient_norm"": 0.011988556012511253}, ""spatial_binding"": {""priority_entropy_fraction"": 0.9999937415122986, ""priority_peak"": 0.006091494578868151, ""attention_mass_beyond_3_by_head"": [2.1189580322460593e-17, 0.7144226925126438], ""visual_attention_mass_by_head"": [0.8508315045258095, 0.38796791459979685], ""evidence_spatial_variance"": 0.001002489123493433, ""evidence_spatial_std_over_mean_abs"": 0.5530086755752563, ""field_spatial_variance"": 0.03296823054552078, ""locality_by_head"": [4.005967140197754, 0.02009245753288269], ""source_bias"": [[1.9843581914901733, 0.0156414657831192], [-0.0072306799702346325, 0.007230675779283047]], ""selection_weight_norm"": 0.19021858274936676, ""priority_gradient_norm"": 0.5538423657417297, ""attention_gradient_norm"": 0.01201365701854229}, ""image_recognition"": {""priority_entropy_fraction"": 0.9996610879898071, ""priority_peak"": 0.0071084164083004, ""attention_mass_beyond_3_by_head"": [2.1190860666840866e-17, 0.7139089077711105], ""visual_attention_mass_by_head"": [0.8523648709058762, 0.4209483455866575], ""evidence_spatial_variance"": 0.0069384267553687096, ""evidence_spatial_std_over_mean_abs"": 0.4203141927719116, ""field_spatial_variance"": 0.0739843100309372, ""locality_by_head"": [4.005967140197754, 0.02009245753288269], ""source_bias"": [[1.9843581914901733, 0.0156414657831192], [-0.0072306799702346325, 0.007230675779283047]], ""selection_weight_norm"": 0.6907559037208557, ""priority_gradient_norm"": 0.5534544587135315, ""attention_gradient_norm"": 0.012047464959323406}}"
1346,53840,1130856,0.8358854055404663,0.375,0.48090213537216187,0,3.484565019607544,"{""orientation_cued"": 0.6939383149147034, ""motion_duration_cued"": 1.4000303745269775, ""krauzlis_cued_motion"": 0.7018111944198608, ""spatial_binding"": 0.6933136582374573, ""image_recognition"": 0.6903334856033325}","{""orientation_cued"": 0.25, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N12_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1347,53880,1131640,0.8211557507514954,0.5,0.3735218346118927,0,2.7035508155822754,"{""orientation_cued"": 0.6893100738525391, ""motion_duration_cued"": 1.3914265632629395, ""krauzlis_cued_motion"": 0.6393908858299255, ""spatial_binding"": 0.6929439306259155, ""image_recognition"": 0.6927073001861572}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.75, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N24_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
1348,53920,1132512,0.8172086954116822,0.475,0.5165618658065796,0,3.0122337341308594,"{""orientation_cued"": 0.6992663741111755, ""motion_duration_cued"": 1.3891925811767578, ""krauzlis_cued_motion"": 0.6123642921447754, ""spatial_binding"": 0.6933674812316895, ""image_recognition"": 0.6918527483940125}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.875, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N24_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
