update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D2,2.80307,0.5000,54.7466,1.203,1.479
2,128,orientation_cued_D1,0.79546,0.6875,43.8944,0.091,0.009
3,192,orientation_cued_D0,0.00635,1.0000,1.6987,0.081,0.005
4,256,orientation_cued_D2,1.78470,0.5156,52.7781,0.034,0.004
5,320,orientation_cued_D1,0.99658,0.6875,27.8972,0.025,0.006
6,384,orientation_cued_D0,0.00104,1.0000,0.2896,0.027,0.009
7,448,orientation_cued_D1,0.44167,0.8438,33.1938,0.027,0.007
8,512,orientation_cued_D2,1.34168,0.5312,23.0358,0.024,0.008
9,576,orientation_cued_D0,0.05630,0.9844,10.5936,0.025,0.007
10,640,orientation_cued_D1,0.59758,0.7500,20.4766,0.033,0.006
11,704,orientation_cued_D2,1.41037,0.5156,15.3810,0.023,0.005
12,768,orientation_cued_D0,0.00046,1.0000,0.0700,0.018,0.006
13,832,orientation_cued_D1,0.77398,0.7344,23.8623,0.024,0.005
14,896,orientation_cued_D2,1.28053,0.4844,20.1936,0.024,0.005
15,960,orientation_cued_D0,0.00430,1.0000,1.2687,0.018,0.006
16,1024,orientation_cued_D1,0.44484,0.7812,26.1985,0.042,0.020
17,1088,orientation_cued_D2,0.90285,0.5625,12.2510,0.023,0.005
18,1152,orientation_cued_D0,0.01552,0.9844,3.1427,0.018,0.002
19,1216,orientation_cued_D1,0.32621,0.8594,22.0158,0.020,0.002
20,1280,orientation_cued_D2,0.86015,0.5000,13.7600,0.034,0.073
21,1344,orientation_cued_D0,0.00474,1.0000,1.3851,0.024,0.010
22,1408,orientation_cued_D1,0.44897,0.7500,26.5307,0.021,0.002
23,1472,orientation_cued_D2,0.94406,0.4844,16.1666,0.052,0.148
24,1536,orientation_cued_D0,0.00323,1.0000,0.4714,0.038,0.004
25,1600,orientation_cued_D1,0.34633,0.8281,11.2555,0.037,0.003
26,1664,orientation_cued_D2,0.83216,0.5000,13.5662,0.052,0.109
27,1728,orientation_cued_D0,0.01122,1.0000,2.5948,0.033,0.003
28,1792,orientation_cued_D1,0.41277,0.7812,16.6988,0.052,0.003
29,1856,orientation_cued_D0,0.01729,1.0000,3.6477,0.041,0.102
30,1920,orientation_cued_D2,0.78131,0.5312,22.3677,0.038,0.003
31,1984,orientation_cued_D1,0.34285,0.8594,13.4272,0.039,0.050
32,2048,orientation_cued_D0,0.01341,1.0000,3.2325,0.032,0.053
33,2112,orientation_cued_D2,0.77135,0.5156,9.7247,0.042,0.003
34,2176,orientation_cued_D1,0.35032,0.8438,15.7527,0.034,0.077
35,2240,orientation_cued_D0,0.02376,1.0000,3.1610,0.037,0.032
36,2304,orientation_cued_D2,0.78318,0.4062,10.3763,0.047,0.005
37,2368,orientation_cued_D0,0.05466,0.9688,9.0447,0.039,0.165
38,2432,orientation_cued_D1,0.19276,0.9219,10.3441,0.048,0.004
39,2496,orientation_cued_D2,0.74216,0.5000,10.7971,0.049,0.003
40,2560,orientation_cued_D0,0.00958,1.0000,2.6376,0.041,0.069
41,2624,orientation_cued_D1,0.37898,0.8281,14.5344,0.034,0.035
42,2688,orientation_cued_D2,0.76411,0.3906,7.5227,0.062,0.004
43,2752,orientation_cued_D0,0.03787,0.9688,4.8538,0.035,0.040
44,2816,orientation_cued_D1,0.27002,0.8594,11.2512,0.042,0.056
45,2880,orientation_cued_D2,0.71158,0.5469,5.1428,0.046,0.003
46,2944,orientation_cued_D0,0.03572,1.0000,4.8270,0.030,0.054
47,3008,orientation_cued_D1,0.23079,0.9219,11.3596,0.044,0.032
48,3072,orientation_cued_D2,0.72479,0.5312,8.3656,0.048,0.026
49,3136,orientation_cued_D0,0.02145,1.0000,4.4722,0.040,0.046
50,3200,orientation_cued_D1,0.25641,0.8906,11.7864,0.051,0.019
51,3264,orientation_cued_D2,0.74355,0.4375,8.4866,0.047,0.023
52,3328,orientation_cued_D0,0.03199,0.9688,4.4504,0.043,0.071
53,3392,orientation_cued_D1,0.30464,0.9062,10.3520,0.039,0.004
54,3456,orientation_cued_D2,0.72850,0.5469,12.0853,0.046,0.011
55,3520,orientation_cued_D0,0.09522,0.9688,11.8277,0.033,0.104
56,3584,orientation_cued_D1,0.20240,0.9062,12.0519,0.044,0.004
57,3648,orientation_cued_D2,0.73358,0.4688,8.2036,0.041,0.027
58,3712,orientation_cued_D1,0.13693,0.9688,5.3284,0.035,0.078
59,3776,orientation_cued_D0,0.12663,0.9688,10.3623,0.034,0.005
60,3840,orientation_cued_D2,0.74298,0.5156,9.6828,0.050,0.023
61,3904,orientation_cued_D1,0.21386,0.9219,10.0612,0.047,0.062
62,3968,orientation_cued_D0,0.05306,0.9844,5.5663,0.035,0.004
63,4032,orientation_cued_D2,0.72914,0.4062,6.6122,0.046,0.027
64,4096,orientation_cued_D1,0.14837,0.9375,7.5968,0.046,0.074
65,4160,orientation_cued_D0,0.08217,0.9844,9.5530,0.069,0.008
66,4224,orientation_cued_D2,0.72386,0.4531,7.0140,0.043,0.030
67,4288,orientation_cued_D1,0.19280,0.9219,10.2021,0.037,0.068
68,4352,orientation_cued_D0,0.00133,1.0000,0.1669,0.032,0.011
69,4416,orientation_cued_D2,0.73058,0.4219,5.5494,0.046,0.027
70,4480,orientation_cued_D1,0.12350,0.9688,5.9666,0.035,0.053
71,4544,orientation_cued_D0,0.00784,1.0000,1.1540,0.035,0.034
72,4608,orientation_cued_D2,0.73612,0.5156,10.7864,0.038,0.023
73,4672,orientation_cued_D1,0.23966,0.9062,10.9742,0.044,0.039
74,4736,orientation_cued_D0,0.05078,0.9844,4.3239,0.042,0.042
75,4800,orientation_cued_D2,0.72950,0.5156,8.7739,0.047,0.011
76,4864,orientation_cued_D1,0.17396,0.9219,10.0796,0.045,0.041
77,4928,orientation_cued_D0,0.00607,1.0000,0.5948,0.037,0.054
78,4992,orientation_cued_D2,0.73202,0.5000,4.8534,0.050,0.016
79,5056,orientation_cued_D1,0.22452,0.8906,7.2440,0.036,0.043
80,5120,orientation_cued_D0,0.01303,1.0000,2.8865,0.042,0.020
81,5184,orientation_cued_D2,0.72403,0.5156,11.0315,0.051,0.033
82,5248,orientation_cued_D1,0.14875,0.9375,8.8258,0.046,0.048
83,5312,orientation_cued_D0,0.00751,1.0000,1.3146,0.040,0.004
84,5376,orientation_cued_D2,0.71951,0.5469,7.2379,0.041,0.082
85,5440,orientation_cued_D1,0.14556,0.9375,6.3306,0.047,0.008
86,5504,orientation_cued_D0,0.01617,1.0000,4.6536,0.035,0.004
87,5568,orientation_cued_D1,0.11104,0.9688,6.7469,0.039,0.152
88,5632,orientation_cued_D0,0.02359,0.9844,4.8680,0.021,0.003
89,5696,orientation_cued_D2,0.76553,0.4844,15.2354,0.044,0.003
90,5760,orientation_cued_D1,0.13143,0.9531,9.7627,0.039,0.099
91,5824,orientation_cued_D0,0.00237,1.0000,0.2918,0.039,0.004
92,5888,orientation_cued_D2,0.66904,0.5469,5.2595,0.029,0.003
93,5952,orientation_cued_D1,0.08387,1.0000,6.8870,0.031,0.088
94,6016,orientation_cued_D0,0.01419,0.9844,3.7274,0.044,0.003
95,6080,orientation_cued_D2,0.73483,0.4688,10.0467,0.041,0.005
96,6144,orientation_cued_D1,0.06447,0.9688,4.7280,0.035,0.092
97,6208,orientation_cued_D0,0.00731,1.0000,1.5859,0.036,0.004
98,6272,orientation_cued_D2,0.75637,0.5000,8.5339,0.044,0.023
99,6336,orientation_cued_D1,0.08319,0.9688,8.3980,0.041,0.084
100,6400,orientation_cued_D0,0.00272,1.0000,0.6693,0.035,0.005
101,6464,orientation_cued_D2,0.76634,0.4688,5.8578,0.049,0.040
102,6528,orientation_cued_D1,0.09906,0.9844,9.9400,0.047,0.069
103,6592,orientation_cued_D0,0.01112,1.0000,2.0292,0.033,0.004
104,6656,orientation_cued_D2,0.75584,0.5156,8.4473,0.042,0.048
105,6720,orientation_cued_D0,0.00686,1.0000,1.2132,0.033,0.050
106,6784,orientation_cued_D1,0.08200,0.9844,6.7521,0.031,0.002
107,6848,orientation_cued_D2,0.75745,0.3438,7.0692,0.038,0.086
108,6912,orientation_cued_D0,0.00394,1.0000,0.7343,0.034,0.023
109,6976,orientation_cued_D1,0.10369,0.9531,7.6282,0.032,0.002
110,7040,orientation_cued_D2,0.71501,0.4844,9.1401,0.039,0.094
111,7104,orientation_cued_D0,0.00225,1.0000,0.2523,0.036,0.010
112,7168,orientation_cued_D1,0.07068,0.9844,5.6444,0.038,0.002
113,7232,orientation_cued_D2,0.74815,0.4688,9.0688,0.059,0.083
114,7296,orientation_cued_D1,0.09106,0.9844,7.4389,0.034,0.032
115,7360,orientation_cued_D0,0.00589,1.0000,1.9795,0.034,0.003
116,7424,orientation_cued_D2,0.72717,0.5000,4.9933,0.040,0.071
117,7488,orientation_cued_D1,0.12228,0.9531,7.2563,0.027,0.047
118,7552,orientation_cued_D0,0.01396,1.0000,4.6299,0.038,0.050
119,7616,orientation_cued_D2,0.71583,0.5469,5.5236,0.049,0.030
120,7680,orientation_cued_D1,0.06916,0.9688,5.9068,0.038,0.013
121,7744,orientation_cued_D2,0.66250,0.5938,7.0039,0.045,0.154
122,7808,orientation_cued_D0,0.00654,1.0000,1.7246,0.036,0.023
123,7872,orientation_cued_D1,0.05204,0.9688,5.0452,0.039,0.002
124,7936,orientation_cued_D0,0.03894,0.9844,8.4261,0.038,0.131
125,8000,orientation_cued_D1,0.05123,0.9844,6.3475,0.040,0.003
126,8064,orientation_cued_D2,0.74456,0.4844,7.1743,0.044,0.004
127,8128,orientation_cued_D0,0.01600,1.0000,3.7777,0.033,0.091
128,8192,orientation_cued_D1,0.09115,0.9688,13.6683,0.041,0.003
129,8256,orientation_cued_D2,0.74735,0.4844,7.2451,0.042,0.008
130,8320,orientation_cued_D0,0.00571,1.0000,1.6012,0.044,0.095
131,8384,orientation_cued_D1,0.03354,1.0000,2.5639,0.047,0.005
132,8448,orientation_cued_D2,0.73547,0.5000,6.7724,0.038,0.006
133,8512,orientation_cued_D0,0.00204,1.0000,0.3560,0.030,0.078
134,8576,orientation_cued_D1,0.05702,1.0000,6.8018,0.046,0.004
135,8640,orientation_cued_D2,0.70165,0.5312,8.6153,0.059,0.097
136,8704,orientation_cued_D0,0.01192,1.0000,4.5595,0.040,0.004
137,8768,orientation_cued_D1,0.12514,0.9531,16.6359,0.025,0.003
138,8832,orientation_cued_D2,0.71877,0.5156,6.2106,0.045,0.113
139,8896,orientation_cued_D0,0.00232,1.0000,0.6610,0.044,0.004
140,8960,orientation_cued_D1,0.03861,1.0000,3.2390,0.036,0.004
141,9024,orientation_cued_D2,0.71100,0.5000,4.8109,0.036,0.117
142,9088,orientation_cued_D1,0.08535,0.9531,6.5920,0.044,0.004
143,9152,orientation_cued_D0,0.00479,1.0000,0.8495,0.029,0.003
144,9216,orientation_cued_D1,0.03044,1.0000,3.3484,0.037,0.126
145,9280,orientation_cued_D2,0.72359,0.4688,4.5303,0.042,0.004
146,9344,orientation_cued_D0,0.00318,1.0000,0.3602,0.034,0.004
147,9408,orientation_cued_D1,0.04614,1.0000,4.6000,0.039,0.092
148,9472,orientation_cued_D0,0.01200,1.0000,3.4284,0.034,0.004
149,9536,orientation_cued_D2,0.73339,0.4062,4.1323,0.034,0.002
150,9600,orientation_cued_D1,0.10747,0.9688,11.5104,0.032,0.085
151,9664,orientation_cued_D0,0.00425,1.0000,0.9143,0.029,0.004
152,9728,orientation_cued_D2,0.69543,0.5781,5.1510,0.045,0.018
153,9792,orientation_cued_D1,0.03954,1.0000,5.0359,0.036,0.073
154,9856,orientation_cued_D0,0.00984,1.0000,3.5327,0.033,0.003
155,9920,orientation_cued_D2,0.70276,0.5312,7.1354,0.046,0.057
156,9984,orientation_cued_D1,0.06293,0.9688,6.1943,0.033,0.028
157,10048,orientation_cued_D0,0.02664,0.9844,5.5431,0.030,0.003
158,10112,orientation_cued_D2,0.72469,0.5156,5.6606,0.030,0.101
159,10176,orientation_cued_D1,0.05842,1.0000,6.2569,0.041,0.003
160,10240,orientation_cued_D0,0.00140,1.0000,0.2429,0.039,0.003
161,10304,orientation_cued_D1,0.04581,0.9844,7.0371,0.039,0.127
162,10368,orientation_cued_D2,0.72520,0.4375,5.2000,0.053,0.004
163,10432,orientation_cued_D0,0.00377,1.0000,0.8428,0.041,0.005
164,10496,orientation_cued_D0,0.00421,1.0000,1.3410,0.033,0.091
165,10560,orientation_cued_D1,0.07923,0.9844,9.8066,0.041,0.004
166,10624,orientation_cued_D2,0.72715,0.4531,7.5198,0.040,0.003
167,10688,orientation_cued_D0,0.00237,1.0000,0.4804,0.035,0.095
168,10752,orientation_cued_D1,0.07830,0.9844,10.9089,0.050,0.003
169,10816,orientation_cued_D2,0.73672,0.4688,4.8349,0.045,0.004
170,10880,orientation_cued_D0,0.00943,1.0000,2.7569,0.044,0.071
171,10944,orientation_cued_D1,0.03139,0.9844,4.9866,0.042,0.008
172,11008,orientation_cued_D2,0.73055,0.4844,8.7071,0.041,0.029
173,11072,orientation_cued_D0,0.00145,1.0000,0.6006,0.034,0.037
174,11136,orientation_cued_D1,0.02765,0.9844,6.3583,0.037,0.047
175,11200,orientation_cued_D2,0.69008,0.5625,4.8982,0.043,0.039
176,11264,orientation_cued_D0,0.00096,1.0000,0.2074,0.037,0.010
177,11328,orientation_cued_D1,0.04421,0.9844,7.0795,0.037,0.048
178,11392,orientation_cued_D2,0.73209,0.5469,5.8992,0.052,0.076
179,11456,orientation_cued_D0,0.01163,1.0000,3.3367,0.040,0.005
180,11520,orientation_cued_D1,0.04619,0.9844,7.8303,0.050,0.031
181,11584,orientation_cued_D2,0.71916,0.5000,4.5807,0.048,0.066
182,11648,orientation_cued_D0,0.00270,1.0000,1.0241,0.032,0.004
183,11712,orientation_cued_D1,0.05858,0.9688,8.4489,0.047,0.037
184,11776,orientation_cued_D0,0.00069,1.0000,0.0592,0.040,0.043
185,11840,orientation_cued_D2,0.71702,0.4844,4.8808,0.052,0.004
186,11904,orientation_cued_D1,0.08119,0.9688,6.2147,0.033,0.076
187,11968,orientation_cued_D0,0.00386,1.0000,1.1303,0.032,0.003
188,12032,orientation_cued_D2,0.70517,0.4219,6.5400,0.038,0.096
189,12096,orientation_cued_D1,0.02025,1.0000,2.1992,0.042,0.003
190,12160,orientation_cued_D0,0.00306,1.0000,0.8928,0.033,0.003
191,12224,orientation_cued_D1,0.02536,1.0000,3.2089,0.057,0.158
192,12288,orientation_cued_D0,0.00248,1.0000,0.5868,0.039,0.003
193,12352,orientation_cued_D2,0.71009,0.4531,6.3605,0.043,0.003
194,12416,orientation_cued_D1,0.07511,0.9688,7.8499,0.041,0.072
195,12480,orientation_cued_D0,0.00113,1.0000,0.1213,0.040,0.003
196,12544,orientation_cued_D2,0.69002,0.5312,3.9089,0.049,0.098
197,12608,orientation_cued_D1,0.06312,0.9688,11.3756,0.047,0.012
198,12672,orientation_cued_D0,0.01208,1.0000,3.9115,0.044,0.011
199,12736,orientation_cued_D2,0.73712,0.4688,5.4648,0.049,0.133
200,12800,orientation_cued_D1,0.01876,1.0000,2.4989,0.041,0.014
201,12864,orientation_cued_D0,0.00175,1.0000,0.4902,0.021,0.006
202,12928,orientation_cued_D1,0.03136,0.9844,4.2102,0.041,0.008
203,12992,orientation_cued_D2,0.72036,0.4844,10.3944,0.044,0.006
204,13056,orientation_cued_D0,0.00687,1.0000,2.0363,0.023,0.007
205,13120,orientation_cued_D1,0.05420,0.9844,8.5187,0.043,0.008
206,13184,orientation_cued_D2,0.70599,0.4531,4.9248,0.045,0.010
207,13248,orientation_cued_D0,0.00076,1.0000,0.0963,0.031,0.010
208,13312,orientation_cued_D0,0.00712,1.0000,2.1528,0.049,0.009
209,13376,orientation_cued_D2,0.72723,0.5312,11.2431,0.049,0.008
210,13440,orientation_cued_D1,0.05648,0.9844,7.7956,0.045,0.012
211,13504,orientation_cued_D0,0.00341,1.0000,1.1181,0.041,0.011
212,13568,orientation_cued_D1,0.04638,0.9844,7.4927,0.049,0.009
213,13632,orientation_cued_D2,0.73543,0.4844,9.8570,0.053,0.011
214,13696,orientation_cued_D0,0.01953,0.9844,5.7499,0.044,0.022
215,13760,orientation_cued_D1,0.11590,0.9375,15.6351,0.063,0.009
216,13824,orientation_cued_D2,0.67871,0.6719,4.5140,0.063,0.009
217,13888,orientation_cued_D0,0.00177,1.0000,0.3916,0.040,0.011
218,13952,orientation_cued_D1,0.02934,0.9844,5.3998,0.069,0.005
219,14016,orientation_cued_D2,0.72309,0.4531,8.7690,0.052,0.010
220,14080,orientation_cued_D1,0.01857,1.0000,1.9621,0.049,0.025
221,14144,orientation_cued_D0,0.00452,1.0000,1.2121,0.052,0.006
222,14208,orientation_cued_D2,0.71459,0.5312,5.4935,0.045,0.003
223,14272,orientation_cued_D1,0.01915,1.0000,2.0287,0.045,0.007
224,14336,orientation_cued_D0,0.00111,1.0000,0.2045,0.037,0.004
225,14400,orientation_cued_D2,0.73586,0.4688,5.0345,0.063,0.004
226,14464,orientation_cued_D1,0.02631,1.0000,4.3275,0.039,0.057
227,14528,orientation_cued_D2,0.70477,0.4688,5.0354,0.036,0.045
228,14592,orientation_cued_D0,0.02585,0.9844,6.0889,0.040,0.005
229,14656,orientation_cued_D2,0.71312,0.5156,3.8158,0.035,0.173
230,14720,orientation_cued_D1,0.03634,0.9844,4.8762,0.040,0.004
231,14784,orientation_cued_D0,0.00238,1.0000,0.5198,0.029,0.003
232,14848,orientation_cued_D2,0.71482,0.5625,6.1240,0.047,0.083
233,14912,orientation_cued_D0,0.00823,1.0000,2.8720,0.028,0.004
234,14976,orientation_cued_D1,0.02245,1.0000,3.3281,0.037,0.043
235,15040,orientation_cued_D2,0.72717,0.5000,3.8324,0.042,0.049
236,15104,orientation_cued_D0,0.00270,1.0000,0.5204,0.041,0.081
237,15168,orientation_cued_D1,0.05922,0.9688,9.3240,0.048,0.003
238,15232,orientation_cued_D2,0.71128,0.5312,8.1746,0.046,0.042
239,15296,orientation_cued_D0,0.01674,0.9844,6.1106,0.034,0.046
240,15360,orientation_cued_D1,0.06503,0.9531,7.8493,0.034,0.002
241,15424,orientation_cued_D2,0.71986,0.5156,5.6929,0.046,0.068
242,15488,orientation_cued_D1,0.00891,1.0000,0.7383,0.038,0.051
243,15552,orientation_cued_D0,0.01038,1.0000,4.4379,0.038,0.004
244,15616,orientation_cued_D2,0.71747,0.4531,4.2854,0.045,0.050
245,15680,orientation_cued_D1,0.01682,1.0000,2.3415,0.041,0.036
246,15744,orientation_cued_D0,0.00965,1.0000,2.9697,0.042,0.030
247,15808,orientation_cued_D2,0.72819,0.4219,5.6468,0.045,0.026
248,15872,orientation_cued_D1,0.03807,0.9844,5.9163,0.041,0.015
249,15936,orientation_cued_D0,0.00144,1.0000,0.5452,0.029,0.075
250,16000,orientation_cued_D2,0.70059,0.4375,3.8961,0.042,0.035
251,16064,orientation_cued_D1,0.08022,0.9531,14.2909,0.027,0.008
252,16128,orientation_cued_D0,0.00112,1.0000,0.1550,0.025,0.110
253,16192,orientation_cued_D2,0.71677,0.4688,4.1281,0.045,0.009
254,16256,orientation_cued_D1,0.05560,0.9844,8.2358,0.028,0.003
255,16320,orientation_cued_D0,0.01332,0.9844,5.2149,0.038,0.110
256,16384,orientation_cued_D1,0.07161,0.9688,13.8562,0.026,0.021
257,16448,orientation_cued_D2,0.73140,0.3594,3.1409,0.044,0.015
258,16512,orientation_cued_D0,0.00113,1.0000,0.1469,0.028,0.060
259,16576,orientation_cued_D1,0.01408,1.0000,1.1813,0.035,0.026
260,16640,orientation_cued_D2,0.69247,0.5000,4.1599,0.040,0.055
261,16704,orientation_cued_D0,0.05215,0.9844,9.3756,0.040,0.045
262,16768,orientation_cued_D1,0.04551,0.9844,9.2170,0.031,0.003
263,16832,orientation_cued_D2,0.71987,0.4219,4.5972,0.046,0.077
264,16896,orientation_cued_D1,0.01822,1.0000,3.0322,0.039,0.049
265,16960,orientation_cued_D0,0.01945,0.9844,5.1815,0.029,0.003
266,17024,orientation_cued_D2,0.66999,0.6250,3.4994,0.051,0.073
267,17088,orientation_cued_D1,0.03028,1.0000,6.5119,0.042,0.019
268,17152,orientation_cued_D0,0.00260,1.0000,0.5450,0.034,0.004
269,17216,orientation_cued_D2,0.69546,0.5625,3.4600,0.042,0.087
270,17280,orientation_cued_D1,0.03920,0.9688,8.1884,0.040,0.003
271,17344,orientation_cued_D0,0.00908,1.0000,3.8041,0.034,0.003
272,17408,orientation_cued_D2,0.70101,0.5469,4.3247,0.044,0.098
273,17472,orientation_cued_D1,0.01883,1.0000,3.4201,0.041,0.003
274,17536,orientation_cued_D0,0.10707,0.9844,9.9581,0.043,0.004
275,17600,orientation_cued_D2,0.71938,0.3906,3.3538,0.050,0.096
276,17664,orientation_cued_D1,0.02393,0.9844,4.9702,0.053,0.004
