update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.07200,0.9844,11.2411,0.645,1.192
2,128,orientation_cued_D2,0.66879,0.5625,2.5941,0.107,0.005
3,192,orientation_cued_D4,0.69090,0.5312,1.7582,0.138,0.007
4,256,orientation_cued_D0,0.02958,0.9688,10.0558,0.019,0.010
5,320,orientation_cued_D2,0.66225,0.5625,3.3778,0.023,0.005
6,384,orientation_cued_D4,0.69213,0.5469,2.3944,0.031,0.006
7,448,orientation_cued_D0,0.00917,1.0000,4.1877,0.020,0.008
8,512,orientation_cued_D2,0.68698,0.4844,2.3871,0.025,0.004
9,576,orientation_cued_D4,0.68363,0.6094,1.6873,0.036,0.006
10,640,orientation_cued_D0,0.00190,1.0000,0.6598,0.038,0.016
11,704,orientation_cued_D2,0.66873,0.5781,1.9062,0.078,0.022
12,768,orientation_cued_D4,0.68659,0.5625,1.8009,0.031,0.007
13,832,orientation_cued_D0,0.02343,0.9844,7.1105,0.019,0.009
14,896,orientation_cued_D2,0.67007,0.5625,4.7768,0.030,0.005
15,960,orientation_cued_D0,0.00079,1.0000,0.1626,0.025,0.018
16,1024,orientation_cued_D4,0.69088,0.5625,0.9562,0.039,0.004
17,1088,orientation_cued_D2,0.68285,0.5312,3.0316,0.028,0.010
18,1152,orientation_cued_D0,0.00137,1.0000,0.4218,0.020,0.007
19,1216,orientation_cued_D4,0.73005,0.5312,10.3807,0.030,0.002
20,1280,orientation_cued_D2,0.63793,0.6406,3.6806,0.024,0.003
21,1344,orientation_cued_D0,0.00225,1.0000,1.4140,0.028,0.069
22,1408,orientation_cued_D2,0.65773,0.5938,3.0755,0.026,0.055
23,1472,orientation_cued_D4,0.68131,0.5625,1.1049,0.033,0.003
24,1536,orientation_cued_D0,0.01237,1.0000,5.4148,0.019,0.046
25,1600,orientation_cued_D2,0.64739,0.5781,6.8780,0.026,0.080
26,1664,orientation_cued_D4,0.70257,0.5156,0.8390,0.035,0.003
27,1728,orientation_cued_D0,0.01550,0.9844,5.2288,0.020,0.014
28,1792,orientation_cued_D4,0.68218,0.5625,1.9880,0.034,0.120
29,1856,orientation_cued_D2,0.69800,0.4375,10.7389,0.027,0.003
30,1920,orientation_cued_D0,0.00221,1.0000,0.5263,0.019,0.003
31,1984,orientation_cued_D2,0.65102,0.6406,9.8776,0.029,0.120
32,2048,orientation_cued_D4,0.69235,0.4531,15.7170,0.033,0.003
33,2112,orientation_cued_D0,0.01334,0.9844,6.1851,0.019,0.003
34,2176,orientation_cued_D2,0.64752,0.6406,2.4366,0.027,0.112
35,2240,orientation_cued_D0,0.00246,1.0000,0.8005,0.019,0.003
36,2304,orientation_cued_D4,0.69482,0.5000,4.7548,0.033,0.002
37,2368,orientation_cued_D0,0.01696,1.0000,8.4196,0.024,0.103
38,2432,orientation_cued_D2,0.71150,0.5469,7.2065,0.027,0.002
39,2496,orientation_cued_D4,0.68231,0.5000,1.4385,0.033,0.008
40,2560,orientation_cued_D0,0.02575,0.9844,6.4207,0.025,0.088
41,2624,orientation_cued_D2,0.65520,0.6562,2.2656,0.029,0.003
42,2688,orientation_cued_D4,0.66186,0.6250,1.8535,0.033,0.031
43,2752,orientation_cued_D0,0.03362,0.9844,7.9970,0.026,0.057
44,2816,orientation_cued_D2,0.68876,0.5625,12.0848,0.033,0.005
45,2880,orientation_cued_D4,0.68705,0.5625,2.5968,0.051,0.073
46,2944,orientation_cued_D0,0.00231,1.0000,0.6642,0.061,0.104
47,3008,orientation_cued_D2,0.67885,0.5469,3.5004,0.025,0.011
48,3072,orientation_cued_D4,0.66526,0.6562,2.1443,0.032,0.078
49,3136,orientation_cued_D2,0.64730,0.6250,4.2857,0.028,0.057
50,3200,orientation_cued_D0,0.00561,1.0000,1.7128,0.023,0.004
51,3264,orientation_cued_D4,0.69646,0.5625,1.9716,0.035,0.065
52,3328,orientation_cued_D2,0.62688,0.6562,4.2805,0.024,0.029
53,3392,orientation_cued_D0,0.04809,0.9688,16.2491,0.029,0.059
54,3456,orientation_cued_D4,0.71617,0.4219,1.6414,0.035,0.057
55,3520,orientation_cued_D2,0.66287,0.5938,8.1655,0.029,0.008
56,3584,orientation_cued_D0,0.03677,0.9844,10.6531,0.026,0.061
57,3648,orientation_cued_D4,0.67255,0.5469,1.2445,0.094,0.207
58,3712,orientation_cued_D2,0.65843,0.5781,4.1967,0.083,0.012
59,3776,orientation_cued_D0,0.00088,1.0000,0.2452,0.021,0.003
60,3840,orientation_cued_D2,0.66222,0.6562,6.0112,0.037,0.267
61,3904,orientation_cued_D0,0.08964,0.9688,12.2881,0.057,0.004
62,3968,orientation_cued_D4,0.72432,0.3906,2.2272,0.038,0.003
63,4032,orientation_cued_D2,0.60593,0.6094,3.6816,0.054,0.111
64,4096,orientation_cued_D0,0.00038,1.0000,0.0488,0.036,0.005
65,4160,orientation_cued_D4,0.69604,0.5156,1.9442,0.057,0.096
66,4224,orientation_cued_D2,0.66977,0.5938,2.6445,0.030,0.027
67,4288,orientation_cued_D0,0.00103,1.0000,0.5047,0.049,0.006
68,4352,orientation_cued_D4,0.67333,0.5938,1.4963,0.048,0.160
69,4416,orientation_cued_D0,0.00216,1.0000,0.7652,0.032,0.005
70,4480,orientation_cued_D2,0.61618,0.5781,2.1810,0.056,0.003
71,4544,orientation_cued_D0,0.00687,1.0000,2.6753,0.039,0.129
72,4608,orientation_cued_D4,0.67073,0.5000,4.6144,0.050,0.002
73,4672,orientation_cued_D2,0.65016,0.6719,7.4746,0.056,0.005
74,4736,orientation_cued_D0,0.00065,1.0000,0.2268,0.038,0.044
75,4800,orientation_cued_D4,0.68351,0.5625,5.8504,0.061,0.004
76,4864,orientation_cued_D2,0.64046,0.6406,8.9604,0.043,0.005
77,4928,orientation_cued_D0,0.00834,1.0000,3.1403,0.037,0.060
78,4992,orientation_cued_D4,0.67632,0.5781,2.7436,0.057,0.042
79,5056,orientation_cued_D2,0.67907,0.5625,10.5419,0.040,0.003
80,5120,orientation_cued_D0,0.01529,0.9844,5.6688,0.037,0.027
81,5184,orientation_cued_D4,0.68640,0.5625,9.7432,0.065,0.066
82,5248,orientation_cued_D2,0.66057,0.5156,18.6874,0.052,0.005
83,5312,orientation_cued_D0,0.00250,1.0000,0.8241,0.043,0.031
84,5376,orientation_cued_D4,0.68857,0.5938,1.9588,0.055,0.041
