update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_ring_D0,0.69237,0.5000,0.5020,0.598,1.147
2,128,orientation_ring_D0,0.71227,0.5000,1.2776,0.060,0.005
3,192,orientation_ring_D0,0.69622,0.4844,0.4959,0.059,0.005
4,256,orientation_ring_D0,0.70561,0.5000,0.9803,0.063,0.005
5,320,orientation_ring_D0,0.69330,0.5000,0.5842,0.063,0.004
6,384,orientation_ring_D0,0.69352,0.5000,0.3550,0.064,0.004
7,448,orientation_ring_D0,0.69463,0.5000,0.6166,0.065,0.004
8,512,orientation_ring_D0,0.69771,0.5000,0.5786,0.065,0.004
9,576,orientation_ring_D0,0.69280,0.5000,0.3893,0.065,0.005
10,640,orientation_ring_D0,0.69270,0.5312,0.3093,0.064,0.004
11,704,orientation_ring_D0,0.69468,0.5000,0.3928,0.064,0.004
12,768,orientation_ring_D0,0.69663,0.5000,0.4992,0.065,0.004
13,832,orientation_ring_D0,0.69587,0.5000,0.4061,0.065,0.005
14,896,orientation_ring_D0,0.69287,0.4844,0.3151,0.065,0.004
15,960,orientation_ring_D0,0.69455,0.5469,0.2625,0.075,0.006
16,1024,orientation_ring_D0,0.69608,0.5000,0.3472,0.066,0.005
17,1088,orientation_ring_D0,0.69380,0.5000,0.3658,0.065,0.005
18,1152,orientation_ring_D0,0.69287,0.5000,0.3384,0.067,0.004
19,1216,orientation_ring_D0,0.69496,0.4688,0.2775,0.065,0.005
20,1280,orientation_ring_D0,0.69520,0.4844,0.2532,0.065,0.004
21,1344,orientation_ring_D0,0.69197,0.5000,0.2989,0.067,0.005
22,1408,orientation_ring_D0,0.69446,0.5000,0.3017,0.065,0.004
23,1472,orientation_ring_D0,0.69318,0.5000,0.2892,0.066,0.004
24,1536,orientation_ring_D0,0.69279,0.5156,0.2543,0.068,0.004
25,1600,orientation_ring_D0,0.69313,0.5312,0.2192,0.066,0.004
26,1664,orientation_ring_D0,0.69446,0.5000,0.2444,0.066,0.004
27,1728,orientation_ring_D0,0.69350,0.5000,0.2675,0.066,0.005
28,1792,orientation_ring_D0,0.69429,0.5000,0.2702,0.065,0.004
29,1856,orientation_ring_D0,0.69445,0.5000,0.2441,0.069,0.005
30,1920,orientation_ring_D0,0.69336,0.5469,0.2220,0.068,0.005
31,1984,orientation_ring_D0,0.69164,0.5312,0.2259,0.069,0.007
32,2048,orientation_ring_D0,0.69328,0.5156,0.2271,0.071,0.007
33,2112,orientation_ring_D0,0.69258,0.5000,0.2483,0.067,0.004
34,2176,orientation_ring_D0,0.69308,0.5312,0.2330,0.070,0.007
35,2240,orientation_ring_D0,0.69478,0.5000,0.2117,0.068,0.007
36,2304,orientation_ring_D0,0.69115,0.5781,0.2062,0.065,0.004
37,2368,orientation_ring_D0,0.69172,0.5312,0.2123,0.068,0.007
38,2432,orientation_ring_D0,0.69332,0.5156,0.2325,0.068,0.007
39,2496,orientation_ring_D0,0.69266,0.5156,0.2295,0.070,0.004
40,2560,orientation_ring_D0,0.69174,0.5312,0.2250,0.077,0.008
41,2624,orientation_ring_D0,0.69161,0.5938,0.1989,0.069,0.008
42,2688,orientation_ring_D0,0.69625,0.4688,0.2191,0.070,0.005
43,2752,orientation_ring_D0,0.69275,0.4688,0.2308,0.073,0.005
44,2816,orientation_ring_D0,0.69475,0.4844,0.2330,0.070,0.005
45,2880,orientation_ring_D0,0.69146,0.5312,0.2154,0.066,0.004
46,2944,orientation_ring_D0,0.69317,0.4688,0.2099,0.065,0.005
47,3008,orientation_ring_D0,0.69383,0.5469,0.2401,0.065,0.004
48,3072,orientation_ring_D0,0.69716,0.4531,0.2229,0.071,0.004
49,3136,orientation_ring_D0,0.69340,0.4844,0.2215,0.065,0.006
50,3200,orientation_ring_D0,0.69563,0.4844,0.2008,0.064,0.004
51,3264,orientation_ring_D0,0.69220,0.5469,0.1992,0.067,0.004
52,3328,orientation_ring_D0,0.69121,0.5156,0.2153,0.069,0.005
53,3392,orientation_ring_D0,0.69390,0.4375,0.2152,0.087,0.006
54,3456,orientation_ring_D0,0.69520,0.5312,0.2083,0.086,0.005
55,3520,orientation_ring_D0,0.69586,0.4375,0.1954,0.067,0.005
56,3584,orientation_ring_D0,0.69527,0.4375,0.1928,0.091,0.007
57,3648,orientation_ring_D0,0.69304,0.5469,0.2035,0.083,0.004
58,3712,orientation_ring_D0,0.69334,0.5469,0.1832,0.063,0.005
59,3776,orientation_ring_D0,0.69602,0.4062,0.1947,0.087,0.007
60,3840,orientation_ring_D0,0.69249,0.5156,0.1804,0.082,0.004
61,3904,orientation_ring_D0,0.69168,0.5156,0.1846,0.063,0.005
62,3968,orientation_ring_D0,0.69285,0.5469,0.1890,0.086,0.008
63,4032,orientation_ring_D0,0.69346,0.5156,0.1722,0.080,0.004
64,4096,orientation_ring_D0,0.69326,0.4844,0.1686,0.063,0.005
65,4160,orientation_ring_D0,0.69392,0.4844,0.1876,0.064,0.007
66,4224,orientation_ring_D0,0.69280,0.5156,0.1696,0.063,0.005
67,4288,orientation_ring_D0,0.69394,0.5312,0.1806,0.064,0.004
68,4352,orientation_ring_D0,0.69153,0.6094,0.1745,0.071,0.007
69,4416,orientation_ring_D0,0.69478,0.4531,0.1793,0.066,0.005
70,4480,orientation_ring_D0,0.69383,0.4375,0.1742,0.065,0.004
71,4544,orientation_ring_D0,0.69385,0.4688,0.1550,0.069,0.007
72,4608,orientation_ring_D0,0.69374,0.3906,0.1653,0.065,0.004
73,4672,orientation_ring_D0,0.69468,0.4375,0.1681,0.065,0.004
74,4736,orientation_ring_D0,0.69342,0.5312,0.1692,0.070,0.007
75,4800,orientation_ring_D0,0.69331,0.4375,0.1538,0.066,0.004
76,4864,orientation_ring_D0,0.69263,0.5000,0.1518,0.064,0.004
77,4928,orientation_ring_D0,0.69316,0.5000,0.1644,0.068,0.007
78,4992,orientation_ring_D0,0.69277,0.4688,0.1683,0.065,0.004
79,5056,orientation_ring_D0,0.69322,0.5469,0.1623,0.064,0.004
