update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.00163,1.0000,0.4323,1.150,1.441
2,128,orientation_cued_D4,0.51216,0.7812,2.1040,0.249,0.008
3,192,orientation_cued_D12,0.64484,0.6094,2.3011,0.470,0.012
4,256,orientation_cued_D0,0.01473,0.9844,3.2725,0.039,0.018
5,320,orientation_cued_D4,0.55828,0.7344,3.5581,0.051,0.006
6,384,orientation_cued_D24,0.58755,0.7031,3.2159,0.722,0.009
7,448,orientation_cued_D0,0.03875,0.9844,7.3518,0.033,0.020
8,512,orientation_cued_D24,0.66297,0.6094,3.8907,0.174,0.004
9,576,orientation_cued_D12,0.56900,0.6562,2.6193,0.130,0.039
10,640,orientation_cued_D12,0.53757,0.7344,2.6016,0.104,0.026
11,704,orientation_cued_D4,0.54244,0.6562,2.5661,0.038,0.015
12,768,orientation_cued_D4,0.59834,0.6562,2.7199,0.056,0.010
13,832,orientation_cued_D24,0.57743,0.6719,1.8039,0.187,0.009
14,896,orientation_cued_D0,0.00290,1.0000,0.8581,0.044,0.054
15,960,orientation_cued_D0,0.00520,1.0000,1.2303,0.041,0.008
16,1024,orientation_cued_D12,0.56109,0.7500,4.9265,0.106,0.008
17,1088,orientation_cued_D24,0.62555,0.6406,3.1027,0.169,0.017
18,1152,orientation_cued_D4,0.52821,0.6875,1.7950,0.071,0.049
19,1216,orientation_cued_D24,0.60791,0.6406,3.5526,0.158,0.014
20,1280,orientation_cued_D0,0.00639,1.0000,1.1435,0.034,0.042
21,1344,orientation_cued_D12,0.56384,0.6562,3.1420,0.121,0.005
22,1408,orientation_cued_D12,0.59894,0.6250,4.2262,0.135,0.019
23,1472,orientation_cued_D4,0.50828,0.7344,3.5699,0.064,0.027
24,1536,orientation_cued_D4,0.48275,0.7812,2.4324,0.091,0.015
25,1600,orientation_cued_D0,0.04293,0.9844,7.6310,0.045,0.008
26,1664,orientation_cued_D0,0.00282,1.0000,0.3820,0.045,0.004
27,1728,orientation_cued_D24,0.60335,0.6406,3.9356,0.227,0.009
28,1792,orientation_cued_D12,0.57066,0.7188,3.2404,0.104,0.049
29,1856,orientation_cued_D24,0.64185,0.6719,2.9641,0.176,0.021
30,1920,orientation_cued_D24,0.59648,0.6562,3.1757,0.158,0.028
31,1984,orientation_cued_D4,0.60142,0.7344,3.0977,0.058,0.030
32,2048,orientation_cued_D12,0.50976,0.7656,3.5106,0.119,0.014
33,2112,orientation_cued_D0,0.00174,1.0000,0.2294,0.043,0.039
34,2176,orientation_cued_D12,0.51925,0.7188,3.5255,0.105,0.009
35,2240,orientation_cued_D4,0.60008,0.6875,6.4891,0.062,0.024
36,2304,orientation_cued_D4,0.55395,0.7031,3.5583,0.085,0.011
37,2368,orientation_cued_D0,0.00126,1.0000,0.2344,0.054,0.010
38,2432,orientation_cued_D0,0.00466,1.0000,0.9439,0.034,0.008
39,2496,orientation_cued_D24,0.56322,0.7031,2.4562,0.180,0.008
40,2560,orientation_cued_D12,0.48159,0.7500,3.2517,0.122,0.043
41,2624,orientation_cued_D24,0.64267,0.6250,3.0871,0.182,0.022
42,2688,orientation_cued_D24,0.61976,0.6094,2.7058,0.186,0.042
43,2752,orientation_cued_D4,0.63625,0.6250,3.1632,0.052,0.028
44,2816,orientation_cued_D12,0.61173,0.6719,2.5125,0.102,0.012
45,2880,orientation_cued_D12,0.66828,0.6094,5.7848,0.093,0.016
46,2944,orientation_cued_D0,0.06849,0.9844,7.4375,0.049,0.032
47,3008,orientation_cued_D4,0.53256,0.7188,7.3940,0.056,0.006
48,3072,orientation_cued_D4,0.64408,0.6562,4.1023,0.065,0.012
49,3136,orientation_cued_D0,0.00310,1.0000,0.8091,0.041,0.010
50,3200,orientation_cued_D0,0.00183,1.0000,0.3352,0.046,0.006
51,3264,orientation_cued_D24,0.59517,0.6875,2.7588,0.203,0.004
52,3328,orientation_cued_D24,0.58833,0.6406,1.7737,0.159,0.056
53,3392,orientation_cued_D12,0.61781,0.6250,2.8605,0.114,0.057
54,3456,orientation_cued_D24,0.57752,0.6406,2.9852,0.176,0.016
55,3520,orientation_cued_D12,0.58572,0.6875,2.9209,0.096,0.039
56,3584,orientation_cued_D4,0.59933,0.6250,2.8898,0.055,0.017
57,3648,orientation_cued_D12,0.57413,0.7031,2.3801,0.094,0.009
58,3712,orientation_cued_D4,0.54197,0.7188,2.2574,0.068,0.025
59,3776,orientation_cued_D0,0.00161,1.0000,0.4084,0.032,0.011
60,3840,orientation_cued_D0,0.00269,1.0000,0.6596,0.041,0.003
61,3904,orientation_cued_D4,0.65695,0.6562,3.7581,0.038,0.003
62,3968,orientation_cued_D0,0.01332,1.0000,3.6521,0.027,0.010
63,4032,orientation_cued_D24,0.60860,0.6250,3.2859,0.117,0.120
64,4096,orientation_cued_D24,0.58245,0.6250,2.1687,0.122,0.013
65,4160,orientation_cued_D24,0.61142,0.6250,1.8618,0.137,0.009
66,4224,orientation_cued_D12,0.55948,0.7188,2.4369,0.062,0.009
67,4288,orientation_cued_D12,0.55191,0.6875,2.0798,0.066,0.006
68,4352,orientation_cued_D12,0.53650,0.7500,3.8211,0.058,0.016
69,4416,orientation_cued_D4,0.53898,0.7031,1.8530,0.033,0.007
70,4480,orientation_cued_D4,0.41590,0.8438,2.2536,0.033,0.004
71,4544,orientation_cued_D0,0.00558,1.0000,1.3935,0.021,0.020
72,4608,orientation_cued_D4,0.68407,0.5312,3.1415,0.054,0.003
73,4672,orientation_cued_D0,0.02038,1.0000,5.1382,0.019,0.004
74,4736,orientation_cued_D0,0.00271,1.0000,0.4333,0.020,0.060
75,4800,orientation_cued_D24,0.56875,0.6719,2.0375,0.113,0.415
76,4864,orientation_cued_D24,0.56550,0.6875,3.5553,0.125,0.011
77,4928,orientation_cued_D24,0.56031,0.7188,1.9717,0.107,0.009
78,4992,orientation_cued_D12,0.56747,0.6719,2.8739,0.088,0.010
79,5056,orientation_cued_D12,0.56779,0.6719,3.1213,0.066,0.017
80,5120,orientation_cued_D4,0.56922,0.7344,4.2084,0.032,0.026
81,5184,orientation_cued_D12,0.53000,0.7812,3.0009,0.067,0.003
82,5248,orientation_cued_D4,0.56749,0.7344,3.5306,0.063,0.008
83,5312,orientation_cued_D0,0.02428,0.9844,5.4870,0.019,0.008
84,5376,orientation_cued_D4,0.50158,0.7344,2.5243,0.031,0.002
85,5440,orientation_cued_D0,0.00283,1.0000,0.2506,0.019,0.004
86,5504,orientation_cued_D0,0.00075,1.0000,0.0735,0.023,0.068
87,5568,orientation_cued_D24,0.65415,0.6250,3.2034,0.124,0.334
88,5632,orientation_cued_D24,0.53263,0.7031,3.8369,0.133,0.011
89,5696,orientation_cued_D24,0.55096,0.7188,3.1011,0.177,0.053
90,5760,orientation_cued_D12,0.52516,0.7656,2.2889,0.097,0.014
91,5824,orientation_cued_D12,0.58141,0.6719,3.3129,0.097,0.031
92,5888,orientation_cued_D4,0.53946,0.7500,3.2152,0.065,0.034
93,5952,orientation_cued_D12,0.49896,0.7656,2.7227,0.117,0.016
94,6016,orientation_cued_D4,0.53594,0.7188,3.9399,0.057,0.029
95,6080,orientation_cued_D0,0.03976,0.9844,8.3310,0.037,0.010
96,6144,orientation_cued_D4,0.60239,0.7031,5.0824,0.060,0.002
97,6208,orientation_cued_D0,0.00921,1.0000,2.2505,0.033,0.010
98,6272,orientation_cued_D0,0.00403,1.0000,0.8132,0.049,0.004
99,6336,orientation_cued_D24,0.54820,0.7344,1.9921,0.155,0.292
100,6400,orientation_cued_D24,0.52106,0.7656,2.5307,0.187,0.015
101,6464,orientation_cued_D24,0.58797,0.7344,2.6153,0.177,0.017
102,6528,orientation_cued_D12,0.54304,0.6875,2.3145,0.084,0.027
103,6592,orientation_cued_D12,0.54542,0.7188,2.2537,0.106,0.017
104,6656,orientation_cued_D4,0.56355,0.7031,3.1353,0.048,0.023
105,6720,orientation_cued_D12,0.63247,0.6094,2.9194,0.102,0.009
106,6784,orientation_cued_D4,0.52625,0.7344,3.5384,0.064,0.023
107,6848,orientation_cued_D0,0.00609,1.0000,1.1438,0.031,0.009
108,6912,orientation_cued_D4,0.58944,0.6562,4.9812,0.062,0.003
109,6976,orientation_cued_D0,0.00552,1.0000,1.5172,0.027,0.011
110,7040,orientation_cued_D0,0.01391,0.9844,3.0578,0.042,0.004
111,7104,orientation_cued_D24,0.65078,0.6250,3.5909,0.173,0.240
112,7168,orientation_cued_D24,0.68810,0.5625,4.7259,0.163,0.082
113,7232,orientation_cued_D24,0.46113,0.8281,2.6142,0.168,0.013
114,7296,orientation_cued_D12,0.55381,0.7188,4.9260,0.082,0.028
115,7360,orientation_cued_D4,0.58692,0.7031,2.9152,0.067,0.018
116,7424,orientation_cued_D12,0.59626,0.6406,6.5348,0.096,0.013
117,7488,orientation_cued_D12,0.51898,0.7344,3.9532,0.096,0.018
118,7552,orientation_cued_D0,0.00249,1.0000,1.0018,0.030,0.019
119,7616,orientation_cued_D4,0.58015,0.6719,3.2526,0.060,0.003
120,7680,orientation_cued_D4,0.63220,0.6406,4.8984,0.070,0.017
121,7744,orientation_cued_D0,0.01236,1.0000,2.1958,0.045,0.010
122,7808,orientation_cued_D0,0.01001,1.0000,1.2315,0.042,0.002
123,7872,orientation_cued_D24,0.48883,0.8281,2.9252,0.210,0.090
124,7936,orientation_cued_D12,0.57508,0.7812,3.1497,0.108,0.200
125,8000,orientation_cued_D24,0.57991,0.6719,4.2138,0.192,0.007
126,8064,orientation_cued_D24,0.64100,0.6250,3.4236,0.197,0.054
127,8128,orientation_cued_D4,0.57541,0.6562,2.6422,0.073,0.031
128,8192,orientation_cued_D0,0.01530,0.9844,4.5501,0.030,0.008
129,8256,orientation_cued_D12,0.50573,0.7969,2.3113,0.098,0.002
130,8320,orientation_cued_D12,0.49248,0.7500,3.3457,0.104,0.052
131,8384,orientation_cued_D4,0.64957,0.5938,3.8797,0.070,0.029
132,8448,orientation_cued_D4,0.55732,0.6875,2.5734,0.060,0.017
133,8512,orientation_cued_D0,0.03835,0.9844,8.0219,0.042,0.010
134,8576,orientation_cued_D0,0.05036,0.9844,4.6313,0.040,0.004
135,8640,orientation_cued_D24,0.54594,0.7344,3.7494,0.193,0.005
136,8704,orientation_cued_D12,0.44350,0.7969,2.8206,0.128,0.126
137,8768,orientation_cued_D24,0.51896,0.7500,2.0076,0.163,0.010
138,8832,orientation_cued_D24,0.54632,0.7344,2.8470,0.171,0.015
139,8896,orientation_cued_D4,0.57097,0.7031,2.8891,0.073,0.038
140,8960,orientation_cued_D0,0.02815,0.9844,6.1041,0.037,0.010
141,9024,orientation_cued_D12,0.60587,0.7031,3.0476,0.099,0.003
142,9088,orientation_cued_D12,0.54662,0.7188,3.7104,0.094,0.019
143,9152,orientation_cued_D4,0.57483,0.6875,3.3572,0.059,0.023
144,9216,orientation_cued_D4,0.56687,0.6719,7.9244,0.064,0.010
145,9280,orientation_cued_D0,0.00091,1.0000,0.1214,0.024,0.004
146,9344,orientation_cued_D24,0.59861,0.6406,2.4473,0.147,0.103
147,9408,orientation_cued_D0,0.00724,1.0000,1.7591,0.055,0.027
148,9472,orientation_cued_D12,0.47505,0.7969,3.9988,0.084,0.145
149,9536,orientation_cued_D24,0.58222,0.6562,7.5257,0.140,0.069
150,9600,orientation_cued_D24,0.57980,0.6875,6.6594,0.149,0.011
151,9664,orientation_cued_D4,0.58181,0.6562,3.7476,0.057,0.015
152,9728,orientation_cued_D12,0.46239,0.7812,2.7739,0.103,0.011
153,9792,orientation_cued_D0,0.00337,1.0000,0.7619,0.041,0.006
154,9856,orientation_cued_D12,0.45670,0.7500,2.0123,0.116,0.005
155,9920,orientation_cued_D4,0.48853,0.7969,2.7745,0.063,0.010
156,9984,orientation_cued_D4,0.56189,0.7188,4.9606,0.070,0.009
157,10048,orientation_cued_D0,0.00806,1.0000,2.0398,0.042,0.010
158,10112,orientation_cued_D0,0.00191,1.0000,0.3375,0.041,0.087
159,10176,orientation_cued_D24,0.52361,0.7500,3.7326,0.182,0.029
160,10240,orientation_cued_D12,0.55885,0.7188,3.1274,0.094,0.168
161,10304,orientation_cued_D24,0.59729,0.6094,2.7660,0.174,0.028
162,10368,orientation_cued_D4,0.55456,0.6719,4.3721,0.076,0.014
163,10432,orientation_cued_D24,0.54609,0.6562,2.5948,0.204,0.048
164,10496,orientation_cued_D0,0.00573,1.0000,1.3263,0.043,0.010
165,10560,orientation_cued_D12,0.60111,0.6875,3.6028,0.096,0.003
166,10624,orientation_cued_D4,0.53313,0.6875,3.0056,0.060,0.022
167,10688,orientation_cued_D0,0.02001,0.9844,5.3772,0.034,0.108
168,10752,orientation_cued_D12,0.54458,0.7188,6.3528,0.095,0.005
169,10816,orientation_cued_D24,0.52776,0.7188,2.2594,0.187,0.012
170,10880,orientation_cued_D4,0.53024,0.7344,4.1869,0.045,0.008
171,10944,orientation_cued_D0,0.03968,0.9844,8.5576,0.039,0.065
172,11008,orientation_cued_D12,0.52410,0.7344,3.0630,0.096,0.003
173,11072,orientation_cued_D4,0.56265,0.7031,3.2886,0.063,0.112
174,11136,orientation_cued_D24,0.46824,0.7656,2.5991,0.182,0.020
175,11200,orientation_cued_D0,0.00245,1.0000,0.3804,0.036,0.020
176,11264,orientation_cued_D24,0.58028,0.6719,3.4112,0.153,0.080
177,11328,orientation_cued_D12,0.52406,0.7500,4.0087,0.140,0.019
178,11392,orientation_cued_D4,0.58740,0.6719,3.7270,0.050,0.028
179,11456,orientation_cued_D12,0.51608,0.7812,2.0781,0.094,0.040
180,11520,orientation_cued_D0,0.00510,1.0000,1.1454,0.043,0.029
181,11584,orientation_cued_D24,0.50977,0.7969,3.1821,0.160,0.003
182,11648,orientation_cued_D4,0.52116,0.6875,2.9924,0.058,0.032
183,11712,orientation_cued_D12,0.47156,0.7812,3.4302,0.103,0.031
184,11776,orientation_cued_D0,0.00565,1.0000,1.2599,0.031,0.010
185,11840,orientation_cued_D4,0.53204,0.7031,2.5765,0.040,0.119
186,11904,orientation_cued_D24,0.52323,0.7656,4.7880,0.149,0.051
187,11968,orientation_cued_D0,0.00701,1.0000,1.4406,0.037,0.015
188,12032,orientation_cued_D12,0.58766,0.6719,2.9854,0.090,0.171
189,12096,orientation_cued_D24,0.48816,0.7656,3.3275,0.189,0.007
190,12160,orientation_cued_D4,0.49511,0.7344,2.7167,0.063,0.092
191,12224,orientation_cued_D12,0.50810,0.7344,2.7220,0.102,0.006
192,12288,orientation_cued_D24,0.59790,0.7188,2.0770,0.175,0.016
193,12352,orientation_cued_D0,0.00320,1.0000,0.4344,0.040,0.040
194,12416,orientation_cued_D4,0.55645,0.6875,2.8075,0.062,0.003
195,12480,orientation_cued_D0,0.00071,1.0000,0.1339,0.031,0.009
196,12544,orientation_cued_D12,0.67783,0.5469,3.1707,0.114,0.004
197,12608,orientation_cued_D4,0.58965,0.6406,4.3704,0.053,0.056
198,12672,orientation_cued_D24,0.49214,0.7500,3.5893,0.196,0.129
199,12736,orientation_cued_D0,0.00199,1.0000,0.4805,0.043,0.017
200,12800,orientation_cued_D24,0.53325,0.6562,3.3583,0.203,0.004
201,12864,orientation_cued_D12,0.55551,0.7500,3.9352,0.101,0.027
202,12928,orientation_cued_D12,0.55470,0.6406,4.8118,0.104,0.015
203,12992,orientation_cued_D4,0.53717,0.6875,2.5436,0.064,0.016
204,13056,orientation_cued_D4,0.45381,0.7656,3.4769,0.057,0.013
205,13120,orientation_cued_D24,0.53460,0.6562,1.9627,0.199,0.014
206,13184,orientation_cued_D0,0.00232,1.0000,0.8110,0.034,0.047
207,13248,orientation_cued_D0,0.00253,1.0000,0.3601,0.044,0.006
