step,episodes,frames_total,cell,loss,accuracy,gradient_norm,clipped,frames,seconds,diagnostics
8451,67608,1068728,binding_D4,2.9802318834981634e-08,1.0,1.5757219443912618e-05,0,9,0.5729904174804688,{}
8452,67616,1068864,single_D12,0.4089511036872864,0.75,40.52362060546875,1,17,1.017244577407837,{}
8453,67624,1068936,single_D4,0.0009572847047820687,1.0,0.18046152591705322,0,9,0.5540130138397217,{}
8454,67632,1069024,motion_D0,1.6461145877838135,0.25,57.188209533691406,1,11,0.6671552658081055,{}
8455,67640,1069256,single_D24,0.3987017571926117,0.75,28.38434410095215,1,29,1.6889288425445557,{}
8456,67648,1069392,single_D12,0.10109347105026245,1.0,15.472573280334473,1,17,0.9974455833435059,{}
8457,67656,1069480,motion_D0,1.4812217950820923,0.375,21.19524574279785,1,11,0.7288622856140137,{}
8458,67664,1069552,single_D4,0.00020824297098442912,1.0,0.01937635987997055,0,9,0.5987331867218018,{}
8459,67672,1069624,binding_D4,3.87429594184141e-07,1.0,0.00018614254076965153,0,9,0.5624547004699707,{}
8460,67680,1069696,single_D4,0.0010860577458515763,1.0,0.1937205046415329,0,9,0.5016589164733887,{}
8461,67688,1069928,binding_D24,5.572931513597723e-06,1.0,0.002003983361646533,0,29,1.706418514251709,{}
8462,67696,1069968,single_D0,0.004346767906099558,1.0,0.6509804725646973,0,5,0.3148188591003418,{}
8463,67704,1070008,single_D0,0.00011381720105418935,1.0,0.025380190461874008,0,5,0.31339502334594727,{}
8464,67712,1070096,motion_D0,1.07334566116333,0.375,38.01601028442383,1,11,0.7364480495452881,{}
8465,67720,1070136,binding_D0,2.9802318834981634e-08,1.0,7.983950126799755e-06,0,5,0.32448339462280273,{}
8466,67728,1070368,single_D24,0.3278549313545227,0.875,55.728145599365234,1,29,1.7302579879760742,{}
8467,67736,1070600,single_D24,0.7998455166816711,0.75,119.43992614746094,1,29,1.7127580642700195,{}
8468,67744,1070736,single_D12,0.6491008996963501,0.75,73.90912628173828,1,17,1.0300724506378174,{}
8469,67752,1070776,binding_D0,0.006024346686899662,1.0,4.7214789390563965,1,5,0.2947094440460205,{}
8470,67760,1070912,single_D12,1.0833191871643066,0.75,82.21833801269531,1,17,1.043001651763916,{}
8471,67768,1070984,binding_D4,0.0,1.0,1.4406468835659325e-06,0,9,0.6032111644744873,{}
8472,67776,1071216,binding_D24,0.00023317965678870678,1.0,0.31869006156921387,0,29,1.6630303859710693,{}
8473,67784,1071496,motion_D24,1.1610240936279297,0.5,43.641902923583984,1,35,2.104870319366455,{}
8474,67792,1071536,single_D0,4.9867070629261434e-05,1.0,0.022115053609013557,0,5,0.2902247905731201,{}
8475,67800,1071608,single_D4,0.001213201554492116,1.0,0.20880647003650665,0,9,0.5263926982879639,{}
8476,67808,1071680,single_D4,0.0012275036424398422,1.0,0.2138848602771759,0,9,0.5405395030975342,{}
8477,67816,1071720,single_D0,3.4599161153892055e-05,1.0,0.008868277072906494,0,5,0.35505008697509766,{}
8478,67824,1071760,binding_D0,2.574655445641838e-05,1.0,0.005525019019842148,0,5,0.33380818367004395,{}
8479,67832,1071800,binding_D0,1.0877799923036946e-06,1.0,0.00044832724961452186,0,5,0.3470797538757324,{}
8480,67840,1071872,single_D4,0.0009530780371278524,1.0,0.18788982927799225,0,9,0.5300099849700928,{}
8481,67848,1071912,binding_D0,0.0,1.0,2.4562285716456245e-07,0,5,0.3153214454650879,{}
8482,67856,1071984,single_D4,0.0005243803025223315,1.0,0.05396169424057007,0,9,0.5637853145599365,{}
8483,67864,1072120,single_D12,0.01422685757279396,1.0,3.795336961746216,1,17,1.0582189559936523,{}
8484,67872,1072256,single_D12,0.3045688271522522,0.75,40.979400634765625,1,17,1.0730926990509033,{}
8485,67880,1072392,binding_D12,0.00012802596029359847,1.0,0.05284155532717705,0,17,1.0031936168670654,{}
8486,67888,1072464,binding_D4,4.470348002882929e-08,1.0,1.3394776033237576e-05,0,9,0.5288386344909668,{}
8487,67896,1072536,binding_D4,1.1324831348247244e-06,1.0,0.000277675106190145,0,9,0.5331566333770752,{}
8488,67904,1072608,binding_D4,2.9802318834981634e-08,1.0,1.395763592881849e-05,0,9,0.493725061416626,{}
8489,67912,1072840,binding_D24,0.0012146676890552044,1.0,0.585417628288269,0,29,1.6797757148742676,{}
8490,67920,1072976,single_D12,0.1069994792342186,0.875,17.253753662109375,1,17,1.0162227153778076,{}
8491,67928,1073208,single_D24,0.49664875864982605,0.75,43.14189147949219,1,29,1.642794132232666,{}
8492,67936,1073280,single_D4,0.0681203156709671,1.0,27.32876968383789,1,9,0.5410778522491455,{}
8493,67944,1073512,single_D24,0.6553289294242859,0.75,63.4881477355957,1,29,1.7107551097869873,{}
8494,67952,1073744,binding_D24,0.03145597502589226,1.0,17.42916488647461,1,29,1.6728410720825195,{}
8495,67960,1073976,single_D24,0.5373821258544922,0.75,129.74728393554688,1,29,1.9427318572998047,{}
8496,67968,1074112,binding_D12,1.4901160305669237e-08,1.0,6.480981028289534e-06,0,17,1.0553290843963623,{}
8497,67976,1074248,binding_D12,5.816062184749171e-05,1.0,0.04719590023159981,0,17,0.9425005912780762,{}
8498,67984,1074384,single_D12,0.5798935890197754,0.625,38.79529571533203,1,17,1.0135855674743652,{}
8499,67992,1074456,single_D4,0.005127318203449249,1.0,1.3758323192596436,1,9,0.5426654815673828,{}
8500,68000,1074528,single_D4,0.0005413366016000509,1.0,0.11099892109632492,0,9,0.5447351932525635,{}
8501,68008,1074664,binding_D12,0.41238346695899963,0.875,48.45719528198242,1,17,0.9690883159637451,{}
8502,68016,1074752,motion_D0,0.9568525552749634,0.375,31.918973922729492,1,11,0.7209734916687012,{}
8503,68024,1074824,single_D4,0.04306403174996376,1.0,19.51397705078125,1,9,0.5768170356750488,{}
8504,68032,1074960,single_D12,0.05646736919879913,1.0,6.340076446533203,1,17,1.0663905143737793,{}
8505,68040,1075192,single_D24,0.25725826621055603,0.75,17.875938415527344,1,29,1.5873570442199707,{}
8506,68048,1075232,single_D0,0.003990097902715206,1.0,0.6710221171379089,0,5,0.28763341903686523,{}
8507,68056,1075272,binding_D0,2.9802318834981634e-08,1.0,1.1870392881974112e-05,0,5,0.3139994144439697,{}
8508,68064,1075344,single_D4,0.0239803995937109,1.0,12.215703964233398,1,9,0.5382177829742432,{}
8509,68072,1075480,binding_D12,0.0,1.0,6.89660225816624e-07,0,17,0.957223653793335,{}
8510,68080,1075712,binding_D24,0.014838112518191338,1.0,5.687504768371582,1,29,1.6861743927001953,{}
8511,68088,1075752,single_D0,3.9408550946973264e-05,1.0,0.00850214809179306,0,5,0.33765172958374023,{}
8512,68096,1075824,single_D4,0.05857622250914574,1.0,24.717172622680664,1,9,0.6376922130584717,{}
8513,68104,1076104,motion_D24,0.8685314655303955,0.5,6.471858024597168,1,35,2.074305534362793,{}
8514,68112,1076240,binding_D12,0.006024281959980726,1.0,1.9010282754898071,1,17,1.0177369117736816,{}
8515,68120,1076472,binding_D24,0.0,1.0,2.115365174693018e-11,0,29,1.6476902961730957,{}
8516,68128,1076512,single_D0,7.117875793483108e-05,1.0,0.008643903769552708,0,5,0.2991161346435547,{}
8517,68136,1076744,binding_D24,0.0,1.0,1.203064869947923e-10,0,29,1.6918044090270996,{}
8518,68144,1076816,single_D4,0.002023763954639435,1.0,0.5118682384490967,0,9,0.5604774951934814,{}
8519,68152,1077048,binding_D24,6.377535100909881e-06,1.0,0.0029704642947763205,0,29,1.7245969772338867,{}
8520,68160,1077088,binding_D0,0.0007411767728626728,1.0,0.29845482110977173,0,5,0.3137660026550293,{}
8521,68168,1077128,binding_D0,0.0,1.0,2.1949509917962295e-11,0,5,0.30197882652282715,{}
8522,68176,1077200,binding_D4,0.013635464943945408,1.0,4.080506324768066,1,9,0.5869123935699463,{}
8523,68184,1077432,single_D24,0.16215090453624725,1.0,35.35224533081055,1,29,1.5914325714111328,{}
8524,68192,1077664,single_D24,0.7272217869758606,0.5,87.40058135986328,1,29,1.6586930751800537,{}
8525,68200,1077944,motion_D24,1.6035513877868652,0.25,41.26866149902344,1,35,1.9723970890045166,{}
8526,68208,1077984,single_D0,0.0002180827723350376,1.0,0.08968926221132278,0,5,0.31380319595336914,{}
8527,68216,1078120,single_D12,1.1835846900939941,0.75,60.18545913696289,1,17,0.9897701740264893,{}
8528,68224,1078256,single_D12,0.15613067150115967,0.875,12.100616455078125,1,17,0.9837589263916016,{}
8529,68232,1078296,single_D0,0.013393709436058998,1.0,5.042169570922852,1,5,0.308086633682251,{}
8530,68240,1078336,binding_D0,8.940693874137651e-08,1.0,3.569665932445787e-05,0,5,0.31171202659606934,{}
8531,68248,1078408,binding_D4,0.0,1.0,1.0527085279876669e-11,0,9,0.5505447387695312,{}
8532,68256,1078640,binding_D24,0.011072174645960331,1.0,5.501870155334473,1,29,1.750594139099121,{}
8533,68264,1078920,motion_D24,1.6379356384277344,0.25,144.37033081054688,1,35,2.1177220344543457,{}
8534,68272,1079056,binding_D12,0.0,1.0,4.359766876405047e-07,0,17,0.9936275482177734,{}
8535,68280,1079096,binding_D0,6.370113260345533e-05,1.0,0.017003504559397697,0,5,0.3248319625854492,{}
8536,68288,1079328,binding_D24,0.0,1.0,2.9094606723845118e-09,0,29,1.780243158340454,{}
8537,68296,1079400,binding_D4,5.960463766996327e-08,1.0,1.627066740184091e-05,0,9,0.5104100704193115,{}
8538,68304,1079440,single_D0,2.9264832846820354e-05,1.0,0.0027573765255510807,0,5,0.32729578018188477,{}
8539,68312,1079672,binding_D24,0.0020233846735209227,1.0,0.8375521302223206,0,29,1.7959239482879639,{}
8540,68320,1079760,motion_D0,1.332140326499939,0.375,11.569558143615723,1,11,0.6951241493225098,{}
8541,68328,1079832,binding_D4,0.0,1.0,1.6831179505683025e-10,0,9,0.5819954872131348,{}
8542,68336,1080064,single_D24,1.9068989753723145,0.5,74.14400482177734,1,29,1.6286430358886719,{}
8543,68344,1080104,binding_D0,1.5646135125280125e-06,1.0,0.000596090976614505,0,5,0.3288910388946533,{}
8544,68352,1080240,single_D12,0.2942613661289215,0.875,22.513051986694336,1,17,1.0530126094818115,{}
8545,68360,1080328,motion_D0,0.8909192681312561,0.625,7.174276351928711,1,11,0.7207226753234863,{}
8546,68368,1080400,binding_D4,0.0,1.0,3.7684241144253505e-11,0,9,0.5327436923980713,{}
8547,68376,1080536,single_D12,0.21465596556663513,1.0,28.827255249023438,1,17,1.0204269886016846,{}
8548,68384,1080576,binding_D0,1.400701307829877e-06,1.0,0.00032487238058820367,0,5,0.3119029998779297,{}
8549,68392,1080616,single_D0,1.54967656271765e-05,1.0,0.0020091210026293993,0,5,0.33554553985595703,{}
8550,68400,1080688,binding_D4,4.470347647611561e-08,1.0,2.1919669961789623e-05,0,9,0.605393648147583,{}
8551,68408,1080728,single_D0,0.0036103406455367804,1.0,1.882965326309204,1,5,0.37756776809692383,{}
8552,68416,1080768,single_D0,3.400259811314754e-05,1.0,0.0021654765587300062,0,5,0.34192895889282227,{}
8553,68424,1080904,binding_D12,0.0,1.0,5.2365338627791136e-15,0,17,0.9698982238769531,{}
8554,68432,1080992,motion_D0,1.658948302268982,0.25,106.76646423339844,1,11,0.7095491886138916,{}
8555,68440,1081032,binding_D0,0.06073392927646637,1.0,14.7559232711792,1,5,0.3478574752807617,{}
8556,68448,1081312,motion_D24,1.3082644939422607,0.375,46.34220504760742,1,35,2.06706166267395,{}
8557,68456,1081544,single_D24,0.31513699889183044,0.875,34.1972541809082,1,29,1.737072229385376,{}
8558,68464,1081616,single_D4,0.00010967789421556517,1.0,0.06041066721081734,0,9,0.5396485328674316,{}
8559,68472,1081752,binding_D12,5.960450266684347e-07,1.0,0.0002929862530436367,0,17,0.9578919410705566,{}
8560,68480,1081984,single_D24,0.5819176435470581,0.75,50.8539924621582,1,29,1.6687638759613037,{}
8561,68488,1082024,binding_D0,0.0,1.0,2.0194073613311048e-07,0,5,0.3349142074584961,{}
8562,68496,1082256,binding_D24,4.91737353058852e-07,1.0,0.00033141212770715356,0,29,1.6189415454864502,{}
8563,68504,1082328,binding_D4,1.271693229675293,0.875,58.783199310302734,1,9,0.5657062530517578,{}
8564,68512,1082400,single_D4,0.0005765008390881121,1.0,0.12863211333751678,0,9,0.5286827087402344,{}
8565,68520,1082472,single_D4,0.049172982573509216,1.0,15.796160697937012,1,9,0.5195863246917725,{}
8566,68528,1082608,binding_D12,1.594414129613142e-06,1.0,0.0005682258051820099,0,17,0.9570152759552002,{}
8567,68536,1082744,single_D12,0.8492323160171509,0.875,44.36603546142578,1,17,1.0059380531311035,{}
8568,68544,1082976,binding_D24,0.0,1.0,1.019384114897548e-07,0,29,1.6161377429962158,{}
8569,68552,1083048,binding_D4,0.4167230725288391,0.875,36.75920486450195,1,9,0.5234696865081787,{}
8570,68560,1083120,single_D4,0.011249532923102379,1.0,2.1686830520629883,1,9,0.5348939895629883,{}
8571,68568,1083352,single_D24,0.1617412269115448,1.0,24.685791015625,1,29,1.6693806648254395,{}
8572,68576,1083424,single_D4,0.0010025918018072844,1.0,0.3636208772659302,0,9,0.5682833194732666,{}
8573,68584,1083656,binding_D24,8.940693874137651e-08,1.0,5.0316866690991446e-05,0,29,1.5875694751739502,{}
8574,68592,1083792,single_D12,0.15196217596530914,0.875,23.43033218383789,1,17,0.9605474472045898,{}
8575,68600,1084024,single_D24,0.32074761390686035,0.875,29.30598258972168,1,29,1.6033015251159668,{}
8576,68608,1084096,binding_D4,2.0265415514586493e-06,1.0,0.0008016929496079683,0,9,0.5116164684295654,{}
8577,68616,1084232,binding_D12,0.00028571151779033244,1.0,0.11781353503465652,0,17,1.000410795211792,"{""first_sensory_field_gradient_norm"": 0.00030045228777453303, ""early_r_gradient_norm"": 0.0020474474877119064, ""early_r_rms"": 0.047126539051532745, ""early_a_gradient_norm"": 5.70137235627044e-05, ""early_a_rms"": 0.0, ""late_r_gradient_norm"": 0.0003681758535094559, ""late_r_rms"": 0.2828516662120819, ""late_a_gradient_norm"": null, ""late_a_rms"": 0.055709108710289, ""attention_gradient_norm"": 0.008455567061901093, ""encoder_gradient_norm"": 0.1034957766532898, ""raw_recurrent_gradient_rms"": 1.3918764807385742e-07, ""state_stats"": {""inactive_fraction"": 0.646484375, ""tau_r_mean"": 4.878285884857178, ""tau_a_mean"": 37.79048538208008, ""adaptation_gain_mean"": 0.0452578142285347, ""memory_attention_mass"": 0.44070661067962646, ""locality"": [4.034755706787109, 4.031627178192139]}, ""effective_recurrent_relative_update"": 4.396413714857772e-05}"
8578,68624,1084320,motion_D0,1.603953242301941,0.375,99.40389251708984,1,11,0.7183127403259277,{}
8579,68632,1084360,binding_D0,2.08614869734447e-06,1.0,0.0010448186658322811,0,5,0.3338747024536133,{}
8580,68640,1084496,binding_D12,0.0,1.0,1.510584368702439e-08,0,17,0.9768173694610596,{}
8581,68648,1084584,motion_D0,1.6955139636993408,0.5,39.183956146240234,1,11,0.6994249820709229,{}
8582,68656,1084816,single_D24,0.5717828869819641,0.625,35.6158447265625,1,29,1.727895975112915,{}
8583,68664,1084856,binding_D0,0.027127666398882866,1.0,8.2992582321167,1,5,0.35399866104125977,{}
8584,68672,1084928,binding_D4,0.15405012667179108,0.875,53.42145538330078,1,9,0.5157337188720703,{}
8585,68680,1084968,single_D0,0.08031119406223297,1.0,46.66980743408203,1,5,0.3349485397338867,{}
8586,68688,1085104,binding_D12,2.9802318834981634e-08,1.0,1.431576401955681e-05,0,17,0.9698936939239502,{}
8587,68696,1085144,binding_D0,0.0001356014981865883,1.0,0.06015491113066673,0,5,0.29758596420288086,{}
8588,68704,1085424,motion_D24,1.2288076877593994,0.375,26.88101577758789,1,35,2.032243013381958,{}
8589,68712,1085656,single_D24,0.5667310357093811,0.75,59.161678314208984,1,29,1.7224292755126953,{}
8590,68720,1085696,binding_D0,5.960463056453591e-08,1.0,1.2854244232585188e-05,0,5,0.32022809982299805,{}
8591,68728,1085832,binding_D12,0.04848293215036392,1.0,19.9263973236084,1,17,0.9651572704315186,{}
8592,68736,1085904,single_D4,0.0026340982876718044,1.0,0.7153766751289368,0,9,0.5675179958343506,{}
8593,68744,1086136,single_D24,1.1779495477676392,0.625,58.69407653808594,1,29,1.6737384796142578,{}
8594,68752,1086208,single_D4,0.00017407577252015471,1.0,0.027294807136058807,0,9,0.5666284561157227,{}
8595,68760,1086488,motion_D24,2.692330837249756,0.25,147.6099853515625,1,35,2.218287229537964,{}
8596,68768,1086576,motion_D0,1.5206784009933472,0.375,83.1404800415039,1,11,0.74627685546875,{}
8597,68776,1086712,binding_D12,0.00032800575718283653,1.0,0.17433354258537292,0,17,1.0658807754516602,{}
8598,68784,1086944,binding_D24,0.11131994426250458,0.875,57.40871810913086,1,29,1.707010269165039,{}
8599,68792,1087176,binding_D24,0.0001090736041078344,1.0,0.07016302645206451,0,29,1.6342408657073975,{}
8600,68800,1087216,single_D0,4.925981556880288e-05,1.0,0.0049910168163478374,0,5,0.3326394557952881,{}
8601,68808,1087288,binding_D4,0.0,1.0,6.3117822080016595e-09,0,9,0.5690526962280273,{}
8602,68816,1087328,single_D0,3.879830546793528e-05,1.0,0.00441286526620388,0,5,0.33182477951049805,{}
8603,68824,1087416,motion_D0,1.5557183027267456,0.25,111.47895050048828,1,11,0.6910111904144287,{}
8604,68832,1087552,single_D12,0.5082079172134399,0.875,24.231904983520508,1,17,1.0512645244598389,{}
8605,68840,1087784,single_D24,0.1413821130990982,1.0,15.506881713867188,1,29,1.6738529205322266,{}
8606,68848,1088016,single_D24,0.3506797254085541,0.875,32.21711349487305,1,29,1.7028238773345947,{}
8607,68856,1088152,binding_D12,2.533194845000253e-07,1.0,0.00014546103193424642,0,17,1.0591554641723633,{}
8608,68864,1088384,binding_D24,0.012482640333473682,1.0,5.886003494262695,1,29,1.6301507949829102,{}
8609,68872,1088616,single_D24,0.284677118062973,0.875,21.187339782714844,1,29,1.640702724456787,{}
8610,68880,1088752,single_D12,0.39320915937423706,0.875,29.00910186767578,1,17,1.017573595046997,{}
8611,68888,1088888,binding_D12,2.9802318834981634e-08,1.0,1.7884958651848137e-05,0,17,0.9737653732299805,{}
8612,68896,1088960,binding_D4,0.0,1.0,5.776006339885953e-10,0,9,0.521287202835083,{}
8613,68904,1089192,single_D24,0.24550879001617432,1.0,14.788338661193848,1,29,1.6526200771331787,{}
8614,68912,1089232,binding_D0,0.7152178883552551,0.875,39.33411407470703,1,5,0.3213331699371338,{}
8615,68920,1089272,single_D0,6.753923662472516e-05,1.0,0.01071146596223116,0,5,0.30606722831726074,{}
8616,68928,1089552,motion_D24,1.1783943176269531,0.25,33.601009368896484,1,35,2.051473617553711,{}
8617,68936,1089624,single_D4,0.013169227167963982,1.0,2.7102017402648926,1,9,0.5170834064483643,{}
8618,68944,1089664,single_D0,0.0006671290611848235,1.0,0.08949076384305954,0,5,0.30880117416381836,{}
8619,68952,1089800,single_D12,0.0135095389559865,1.0,3.4666669368743896,1,17,1.0329933166503906,{}
8620,68960,1089936,single_D12,0.40889936685562134,0.75,32.81294631958008,1,17,1.1012701988220215,{}
8621,68968,1090072,binding_D12,0.0,1.0,5.619464005235386e-08,0,17,1.0482988357543945,{}
8622,68976,1090112,single_D0,0.0001661106653045863,1.0,0.030145514756441116,0,5,0.3555455207824707,{}
8623,68984,1090344,binding_D24,0.00409315899014473,1.0,1.5390031337738037,1,29,1.719545841217041,{}
8624,68992,1090384,single_D0,0.00036337372148409486,1.0,0.06411407887935638,0,5,0.3021113872528076,{}
8625,69000,1090456,single_D4,0.004011776298284531,1.0,1.1687085628509521,1,9,0.566443920135498,{}
8626,69008,1090736,motion_D24,1.045335054397583,0.125,16.999826431274414,1,35,1.995901346206665,{}
8627,69016,1090808,binding_D4,9.834727734414628e-07,1.0,0.0003128809039480984,0,9,0.5533661842346191,{}
8628,69024,1090880,binding_D4,0.053837984800338745,1.0,17.442041397094727,1,9,0.5538992881774902,{}
8629,69032,1090920,binding_D0,0.0,1.0,1.032858676808246e-06,0,5,0.32849645614624023,{}
8630,69040,1091152,binding_D24,0.2861838936805725,0.875,37.38157653808594,1,29,1.6245577335357666,{}
8631,69048,1091192,single_D0,8.851113307173364e-06,1.0,0.0008005998097360134,0,5,0.3197457790374756,{}
8632,69056,1091328,single_D12,0.11701376736164093,1.0,10.482222557067871,1,17,1.021740198135376,{}
8633,69064,1091368,single_D0,0.00011871370224980637,1.0,0.029814446344971657,0,5,0.2972984313964844,{}
8634,69072,1091504,single_D12,0.17889155447483063,0.875,18.642066955566406,1,17,1.018118143081665,{}
8635,69080,1091576,binding_D4,0.0,1.0,2.6678200981677946e-08,0,9,0.5740566253662109,{}
8636,69088,1091712,single_D12,0.1498306393623352,1.0,22.607452392578125,1,17,0.9841694831848145,{}
8637,69096,1091784,single_D4,0.0005805082037113607,1.0,0.10297815501689911,0,9,0.5152587890625,{}
8638,69104,1091824,binding_D0,0.0,1.0,8.724862610165474e-09,0,5,0.31276965141296387,{}
8639,69112,1092056,binding_D24,0.0,1.0,3.930418586151063e-07,0,29,1.689124584197998,{}
8640,69120,1092096,binding_D0,0.012807796709239483,1.0,4.965841770172119,1,5,0.35016369819641113,{}
8641,69128,1092136,single_D0,0.0035600760020315647,1.0,0.6884655356407166,0,5,0.3047299385070801,{}
