step,episodes,frames_total,loss,accuracy,gradient_norm,clipped,seconds,task_losses,task_accuracies,cells,diagnostics
5372,214880,4512576,0.832865297794342,0.425,0.22169411182403564,0,2.0652964115142822,"{""orientation_cued"": 0.6944085955619812, ""motion_duration_cued"": 1.38662850856781, ""krauzlis_cued_motion"": 0.7011723518371582, ""spatial_binding"": 0.6931359171867371, ""image_recognition"": 0.6889811158180237}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N4_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5373,214920,4513224,0.8273184537887573,0.525,0.13816577196121216,0,1.569458246231079,"{""orientation_cued"": 0.6928121447563171, ""motion_duration_cued"": 1.3890933990478516, ""krauzlis_cued_motion"": 0.6691716313362122, ""spatial_binding"": 0.6932258605957031, ""image_recognition"": 0.6922892332077026}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.625, ""spatial_binding"": 0.5, ""image_recognition"": 0.75}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N4_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5374,214960,4514056,0.6948948910809122,0.575,0.14485089480876923,0,2.071063995361328,"{""orientation_cued"": 0.6933529376983643, ""motion_duration_cued"": 1.3867812156677246, ""krauzlis_cued_motion"": 0.7013700008392334, ""spatial_binding"": 0.6929163336753845, ""image_recognition"": 5.3967523854225874e-05}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.25, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.625, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N0_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5375,215000,4515024,0.8208150506019593,0.5,0.3169501721858978,0,2.4857776165008545,"{""orientation_cued"": 0.6926871538162231, ""motion_duration_cued"": 1.3880060911178589, ""krauzlis_cued_motion"": 0.6368196606636047, ""spatial_binding"": 0.6931746006011963, ""image_recognition"": 0.6933877468109131}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.75, ""spatial_binding"": 0.375, ""image_recognition"": 0.625}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N12_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5376,215040,4515840,0.8338289022445678,0.375,0.6296115517616272,0,1.985579490661621,"{""orientation_cued"": 0.6942095756530762, ""motion_duration_cued"": 1.3865890502929688, ""krauzlis_cued_motion"": 0.7017859816551208, ""spatial_binding"": 0.6933453679084778, ""image_recognition"": 0.6932145357131958}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.375}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N4_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5377,215080,4517088,0.8204524397850037,0.45,0.320374071598053,0,3.06363844871521,"{""orientation_cued"": 0.691868007183075, ""motion_duration_cued"": 1.386539340019226, ""krauzlis_cued_motion"": 0.6342922449111938, ""spatial_binding"": 0.6934544444084167, ""image_recognition"": 0.6961081624031067}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.75, ""spatial_binding"": 0.5, ""image_recognition"": 0.25}","{""orientation_cued"": ""orientation_cued_D24"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D12"", ""image_recognition"": ""image_recognition_N24_H3""}","{""orientation_cued"": {""priority_entropy"": 5.08599853515625, ""priority_peak"": 0.010881857946515083, ""priority_gradient_norm"": 0.17859172821044922, ""attention_gradient_norm"": 0.0007310930523090065}, ""motion_duration_cued"": {""priority_entropy"": 5.1066179275512695, ""priority_peak"": 0.008402367122471333, ""priority_gradient_norm"": 0.2536861300468445, ""attention_gradient_norm"": 0.0026347539387643337}, ""krauzlis_cued_motion"": {""priority_entropy"": 5.123440742492676, ""priority_peak"": 0.006883807014673948, ""priority_gradient_norm"": 0.31817618012428284, ""attention_gradient_norm"": 0.004843298811465502}, ""spatial_binding"": {""priority_entropy"": 5.117344856262207, ""priority_peak"": 0.008380347862839699, ""priority_gradient_norm"": 0.3181757628917694, ""attention_gradient_norm"": 0.00499741779640317}, ""image_recognition"": {""priority_entropy"": 5.106747627258301, ""priority_peak"": 0.009744478389620781, ""priority_gradient_norm"": 0.3183262348175049, ""attention_gradient_norm"": 0.0065339598804712296}}"
5378,215120,4517728,0.8350306153297424,0.4,0.25858840346336365,0,1.7017042636871338,"{""orientation_cued"": 0.6945921182632446, ""motion_duration_cued"": 1.3892748355865479, ""krauzlis_cued_motion"": 0.7029068470001221, ""spatial_binding"": 0.693049967288971, ""image_recognition"": 0.6953293085098267}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D4"", ""motion_duration_cued"": ""motion_duration_cued_D0"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N12_H3""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5379,215160,4518408,0.6949540821093251,0.6,0.23395347595214844,0,1.6677665710449219,"{""orientation_cued"": 0.6917469501495361, ""motion_duration_cued"": 1.3853027820587158, ""krauzlis_cued_motion"": 0.7041332125663757, ""spatial_binding"": 0.693547248840332, ""image_recognition"": 4.0216931665781885e-05}","{""orientation_cued"": 0.625, ""motion_duration_cued"": 0.375, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 1.0}","{""orientation_cued"": ""orientation_cued_D12"", ""motion_duration_cued"": ""motion_duration_cued_D12"", ""krauzlis_cued_motion"": ""krauzlis_B12"", ""spatial_binding"": ""spatial_binding_D4"", ""image_recognition"": ""image_recognition_N0_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5380,215200,4519344,0.8202575087547302,0.45,0.27746137976646423,0,2.275392770767212,"{""orientation_cued"": 0.6943256258964539, ""motion_duration_cued"": 1.388777256011963, ""krauzlis_cued_motion"": 0.6314438581466675, ""spatial_binding"": 0.6932353377342224, ""image_recognition"": 0.6935054659843445}","{""orientation_cued"": 0.375, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.75, ""spatial_binding"": 0.5, ""image_recognition"": 0.5}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D4"", ""krauzlis_cued_motion"": ""krauzlis_B20"", ""spatial_binding"": ""spatial_binding_D24"", ""image_recognition"": ""image_recognition_N24_H4""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
5381,215240,4520160,0.8345724701881408,0.4,0.14839518070220947,0,1.9826703071594238,"{""orientation_cued"": 0.693527340888977, ""motion_duration_cued"": 1.3881111145019531, ""krauzlis_cued_motion"": 0.7039678692817688, ""spatial_binding"": 0.6927236318588257, ""image_recognition"": 0.6945323944091797}","{""orientation_cued"": 0.5, ""motion_duration_cued"": 0.125, ""krauzlis_cued_motion"": 0.5, ""spatial_binding"": 0.5, ""image_recognition"": 0.375}","{""orientation_cued"": ""orientation_cued_D0"", ""motion_duration_cued"": ""motion_duration_cued_D24"", ""krauzlis_cued_motion"": ""krauzlis_B28"", ""spatial_binding"": ""spatial_binding_D0"", ""image_recognition"": ""image_recognition_N4_H5""}","{""orientation_cued"": {}, ""motion_duration_cued"": {}, ""krauzlis_cued_motion"": {}, ""spatial_binding"": {}, ""image_recognition"": {}}"
