update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.68435,0.5469,0.7807,1.638,1.407
2,128,orientation_cued_D0,0.70792,0.5000,1.5501,0.040,0.004
3,192,orientation_cued_D0,0.69349,0.5469,0.6432,0.041,0.004
4,256,orientation_cued_D0,0.70309,0.4531,0.9533,0.022,0.004
5,320,orientation_cued_D0,0.69910,0.5000,1.1864,0.043,0.004
6,384,orientation_cued_D0,0.69927,0.5000,0.7882,0.040,0.005
7,448,orientation_cued_D0,0.69302,0.4688,0.5326,0.042,0.005
8,512,orientation_cued_D0,0.68964,0.5312,0.8507,0.042,0.005
9,576,orientation_cued_D0,0.68504,0.5156,0.8775,0.031,0.005
10,640,orientation_cued_D0,0.70392,0.4844,0.8810,0.035,0.005
11,704,orientation_cued_D0,0.70588,0.3750,0.6689,0.040,0.005
12,768,orientation_cued_D0,0.68042,0.6094,0.7340,0.029,0.005
13,832,orientation_cued_D0,0.69854,0.5000,0.6245,0.046,0.008
14,896,orientation_cued_D0,0.70172,0.4531,0.5950,0.043,0.009
15,960,orientation_cued_D0,0.70119,0.4531,0.7192,0.048,0.014
16,1024,orientation_cued_D0,0.68887,0.5156,0.6361,0.058,0.009
17,1088,orientation_cued_D0,0.68743,0.5000,0.4913,0.043,0.007
18,1152,orientation_cued_D0,0.68325,0.5469,0.6383,0.044,0.004
19,1216,orientation_cued_D0,0.69628,0.4688,0.8859,0.040,0.005
20,1280,orientation_cued_D0,0.69874,0.4844,0.5795,0.044,0.003
21,1344,orientation_cued_D0,0.68612,0.5156,0.5252,0.042,0.005
22,1408,orientation_cued_D0,0.69289,0.5000,0.5246,0.041,0.004
23,1472,orientation_cued_D0,0.70359,0.4219,0.5171,0.041,0.002
24,1536,orientation_cued_D0,0.70259,0.4688,0.5691,0.041,0.003
25,1600,orientation_cued_D0,0.68890,0.5156,0.5509,0.033,0.003
26,1664,orientation_cued_D0,0.68705,0.5938,0.6184,0.040,0.002
27,1728,orientation_cued_D0,0.69934,0.4531,0.5129,0.039,0.002
28,1792,orientation_cued_D0,0.69017,0.5938,0.4579,0.041,0.035
29,1856,orientation_cued_D0,0.69176,0.5312,0.5895,0.041,0.002
30,1920,orientation_cued_D0,0.68534,0.5156,0.6052,0.039,0.002
31,1984,orientation_cued_D0,0.69253,0.5781,0.5735,0.021,0.046
32,2048,orientation_cued_D0,0.68038,0.5781,0.5629,0.031,0.002
33,2112,orientation_cued_D0,0.67905,0.5625,0.5551,0.040,0.023
34,2176,orientation_cued_D0,0.69222,0.5156,0.6507,0.041,0.064
35,2240,orientation_cued_D0,0.70591,0.3906,0.6712,0.042,0.003
36,2304,orientation_cued_D0,0.70724,0.4062,0.9538,0.043,0.002
37,2368,orientation_cued_D0,0.70099,0.4688,0.7514,0.041,0.075
38,2432,orientation_cued_D0,0.67766,0.6250,0.5903,0.042,0.003
39,2496,orientation_cued_D0,0.68461,0.5938,0.8129,0.043,0.002
40,2560,orientation_cued_D0,0.69323,0.5000,0.6388,0.040,0.047
41,2624,orientation_cued_D0,0.70667,0.4531,0.8290,0.041,0.002
42,2688,orientation_cued_D0,0.67714,0.5625,0.7015,0.028,0.002
