update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D4,0.17448,0.9375,72.9079,0.665,1.170
2,128,orientation_cued_D0,0.00014,1.0000,0.0132,0.058,0.007
3,192,orientation_cued_D2,0.00018,1.0000,0.0257,0.087,0.004
4,256,orientation_cued_D0,0.00629,1.0000,3.0977,0.063,0.006
5,320,orientation_cued_D4,0.16105,0.9375,20.2974,0.135,0.004
6,384,orientation_cued_D2,0.00035,1.0000,0.0734,0.082,0.008
7,448,orientation_cued_D0,0.00014,1.0000,0.0156,0.065,0.005
8,512,orientation_cued_D2,0.00024,1.0000,0.0410,0.092,0.004
9,576,orientation_cued_D4,0.00476,1.0000,3.0149,0.115,0.006
10,640,orientation_cued_D0,0.00011,1.0000,0.0056,0.065,0.007
11,704,orientation_cued_D2,0.01676,0.9844,7.7951,0.089,0.004
12,768,orientation_cued_D4,0.02886,1.0000,9.2235,0.118,0.007
13,832,orientation_cued_D0,0.00015,1.0000,0.0070,0.064,0.007
14,896,orientation_cued_D2,0.03847,0.9844,14.5671,0.088,0.004
15,960,orientation_cued_D4,0.00065,1.0000,0.3321,0.111,0.006
16,1024,orientation_cued_D0,0.00011,1.0000,0.0036,0.063,0.007
17,1088,orientation_cued_D2,0.00893,1.0000,4.3926,0.091,0.007
18,1152,orientation_cued_D4,0.00037,1.0000,0.1129,0.115,0.005
19,1216,orientation_cued_D0,0.00012,1.0000,0.0046,0.063,0.007
20,1280,orientation_cued_D2,0.00083,1.0000,0.3547,0.091,0.006
21,1344,orientation_cued_D4,0.00768,1.0000,3.4113,0.111,0.006
22,1408,orientation_cued_D0,0.00016,1.0000,0.0192,0.063,0.007
23,1472,orientation_cued_D2,0.00112,1.0000,0.3763,0.090,0.006
24,1536,orientation_cued_D4,0.00379,1.0000,1.1273,0.110,0.005
25,1600,orientation_cued_D0,0.00024,1.0000,0.0317,0.064,0.007
26,1664,orientation_cued_D2,0.00047,1.0000,0.1312,0.099,0.007
27,1728,orientation_cued_D4,0.01786,1.0000,8.7819,0.120,0.006
28,1792,orientation_cued_D0,0.00027,1.0000,0.0454,0.071,0.007
29,1856,orientation_cued_D2,0.01373,0.9844,6.8344,0.106,0.004
30,1920,orientation_cued_D4,0.01178,1.0000,5.3627,0.115,0.006
31,1984,orientation_cued_D0,0.00014,1.0000,0.0092,0.065,0.008
32,2048,orientation_cued_D2,0.00014,1.0000,0.0077,0.090,0.004
33,2112,orientation_cued_D4,0.00075,1.0000,0.2233,0.115,0.010
34,2176,orientation_cued_D0,0.00016,1.0000,0.0155,0.064,0.007
35,2240,orientation_cued_D2,0.00019,1.0000,0.0250,0.088,0.004
36,2304,orientation_cued_D4,0.02203,0.9844,14.1000,0.115,0.010
37,2368,orientation_cued_D0,0.00012,1.0000,0.0047,0.063,0.007
38,2432,orientation_cued_D2,0.00012,1.0000,0.0039,0.090,0.004
39,2496,orientation_cued_D4,0.00019,1.0000,0.0120,0.118,0.010
