step,stage,family,condition,episodes,visual_updates,loss,grad_norm,clipped,accuracy,diagnostics,frames,step_seconds,wall_utc
834,focused,orientation,orientation_recall_minimal,6672,49296,0.5442512631416321,19.273256301879883,1,0.625,{},5,0.16700089699588716,2026-09-13T03:44:12.517239+00:00
835,focused,motion_direction,motion_L8,6680,49384,1.1133325099945068,57.10148620605469,1,0.5,{},11,0.37925899284891784,2026-09-13T03:44:12.899424+00:00
836,focused,orientation,orientation_recall_D4,6688,49472,0.6661328077316284,10.408620834350586,1,0.625,{},11,0.33877751394174993,2026-09-13T03:44:13.239921+00:00
837,focused,motion_direction,motion_L2,6696,49512,0.7977019548416138,32.26095962524414,1,0.625,{},5,0.18602551496587694,2026-09-13T03:44:13.427290+00:00
838,focused,orientation,orientation_recall_minimal,6704,49552,0.6911054849624634,2.172870635986328,1,0.5,{},5,0.17446929891593754,2026-09-13T03:44:13.603373+00:00
839,focused,motion_direction,motion_L8,6712,49640,1.4007015228271484,12.505590438842773,1,0.375,{},11,0.3797134899068624,2026-09-13T03:44:13.985459+00:00
840,focused,orientation,orientation_recall_D4,6720,49728,0.714621365070343,15.237748146057129,1,0.5,{},11,0.3459822270087898,2026-09-13T03:44:14.333863+00:00
841,focused,motion_direction,motion_anchor,6728,49744,0.0960821807384491,12.236736297607422,1,0.875,{},2,0.08634519507177174,2026-09-13T03:44:14.421310+00:00
842,focused,motion_direction,motion_L2,6736,49784,1.0304968357086182,134.12709045410156,1,0.375,{},5,0.18773316405713558,2026-09-13T03:44:14.610608+00:00
843,focused,orientation,orientation_recall_minimal,6744,49824,0.4372903108596802,22.999832153320312,1,0.875,{},5,0.17318086698651314,2026-09-13T03:44:14.785717+00:00
844,focused,motion_direction,motion_L8,6752,49912,1.110220193862915,34.834529876708984,1,0.375,{},11,0.4252751769963652,2026-09-13T03:44:15.214420+00:00
845,focused,orientation,orientation_recall_D4,6760,50000,0.7108044624328613,34.131351470947266,1,0.5,{},11,0.35251444508321583,2026-09-13T03:44:15.569071+00:00
846,focused,motion_direction,motion_L2,6768,50040,1.4345922470092773,294.05621337890625,1,0.375,{},5,0.1846703530754894,2026-09-13T03:44:15.755264+00:00
847,focused,orientation,orientation_recall_minimal,6776,50080,0.43913164734840393,17.40570640563965,1,0.875,{},5,0.16868808609433472,2026-09-13T03:44:15.925450+00:00
848,focused,motion_direction,motion_L8,6784,50168,0.9537375569343567,25.45502471923828,1,0.5,{},11,0.3782055589836091,2026-09-13T03:44:16.305791+00:00
849,focused,orientation,orientation_recall_D4,6792,50256,0.630195677280426,1.3578840494155884,1,0.75,{},11,0.3415355859324336,2026-09-13T03:44:16.650433+00:00
850,focused,motion_direction,motion_L2,6800,50296,0.8101697564125061,45.15925979614258,1,0.5,{},5,0.1873319260776043,2026-09-13T03:44:16.839626+00:00
851,focused,orientation,orientation_anchor,6808,50312,0.00153774069622159,0.0659162625670433,0,1.0,{},2,0.08582978788763285,2026-09-13T03:44:16.926581+00:00
852,focused,orientation,orientation_recall_minimal,6816,50352,0.6300448775291443,19.434404373168945,1,0.375,{},5,0.1703792749904096,2026-09-13T03:44:17.098366+00:00
853,focused,motion_direction,motion_L8,6824,50440,1.723948359489441,21.420284271240234,1,0.125,{},11,0.407577611040324,2026-09-13T03:44:17.507961+00:00
854,focused,orientation,orientation_recall_D4,6832,50528,0.6847550272941589,8.309234619140625,1,0.5,{},11,0.3374662820715457,2026-09-13T03:44:17.849066+00:00
855,focused,motion_direction,motion_L2,6840,50568,0.7984627485275269,33.71699905395508,1,0.5,{},5,0.17404485098086298,2026-09-13T03:44:18.024830+00:00
856,focused,orientation,orientation_recall_minimal,6848,50608,0.5799092650413513,2.1076128482818604,1,0.625,{},5,0.1753749728668481,2026-09-13T03:44:18.201762+00:00
857,focused,motion_direction,motion_L8,6856,50696,0.9480167031288147,33.97150802612305,1,0.5,{},11,0.38548923190683126,2026-09-13T03:44:18.589686+00:00
858,focused,orientation,orientation_recall_D4,6864,50784,0.6868593096733093,1.135831594467163,1,0.5,{},11,0.34198440215550363,2026-09-13T03:44:18.934386+00:00
859,focused,motion_direction,motion_L2,6872,50824,0.9105563163757324,172.7396697998047,1,0.5,{},5,0.18738896609283984,2026-09-13T03:44:19.123313+00:00
860,focused,orientation,orientation_recall_minimal,6880,50864,0.48062556982040405,8.027843475341797,1,0.75,{},5,0.1814540650229901,2026-09-13T03:44:19.306272+00:00
861,focused,motion_direction,motion_anchor,6888,50880,0.005329242907464504,0.19593672454357147,0,1.0,{},2,0.08438831800594926,2026-09-13T03:44:19.392568+00:00
862,focused,motion_direction,motion_L8,6896,50968,0.9749401807785034,11.984002113342285,1,0.5,{},11,0.38590415101498365,2026-09-13T03:44:19.780904+00:00
863,focused,orientation,orientation_recall_D4,6904,51056,0.6826035976409912,2.3587234020233154,1,0.75,{},11,0.3668142219539732,2026-09-13T03:44:20.149960+00:00
864,focused,motion_direction,motion_L2,6912,51096,0.9371198415756226,171.49757385253906,1,0.5,{},5,0.1791327779646963,2026-09-13T03:44:20.330872+00:00
865,focused,orientation,orientation_recall_minimal,6920,51136,0.6376808285713196,38.740753173828125,1,0.625,{},5,0.18792683188803494,2026-09-13T03:44:20.520371+00:00
866,focused,motion_direction,motion_L8,6928,51224,1.2444394826889038,70.73704528808594,1,0.375,{},11,0.42155317100696266,2026-09-13T03:44:20.944976+00:00
867,focused,orientation,orientation_recall_D4,6936,51312,0.6444258093833923,18.595182418823242,1,0.5,{},11,0.3443449670448899,2026-09-13T03:44:21.291585+00:00
868,focused,motion_direction,motion_L2,6944,51352,1.245355486869812,112.60848999023438,1,0.5,{},5,0.17768743797205389,2026-09-13T03:44:21.471043+00:00
869,focused,orientation,orientation_recall_minimal,6952,51392,0.5183905363082886,4.810176849365234,1,0.875,{},5,0.1655941461212933,2026-09-13T03:44:21.638156+00:00
870,focused,motion_direction,motion_L8,6960,51480,1.1534597873687744,8.52085018157959,1,0.375,{},11,0.3961237850598991,2026-09-13T03:44:22.036194+00:00
871,focused,orientation,orientation_anchor,6968,51496,0.00011879443627549335,0.0037234188057482243,0,1.0,{},2,0.08527604211121798,2026-09-13T03:44:22.122505+00:00
872,focused,orientation,orientation_recall_D4,6976,51584,0.5756046175956726,6.4067769050598145,1,0.75,{},11,0.3468320011161268,2026-09-13T03:44:22.471350+00:00
873,focused,motion_direction,motion_L2,6984,51624,0.9194260239601135,96.50747680664062,1,0.5,{},5,0.17918226891197264,2026-09-13T03:44:22.652206+00:00
874,focused,orientation,orientation_recall_minimal,6992,51664,0.7072483897209167,111.26283264160156,1,0.625,{},5,0.16646153992041945,2026-09-13T03:44:22.820197+00:00
875,focused,motion_direction,motion_L8,7000,51752,1.0682129859924316,35.51120376586914,1,0.5,{},11,0.38738255109637976,2026-09-13T03:44:23.209934+00:00
876,focused,orientation,orientation_recall_D4,7008,51840,0.6649706363677979,12.97277545928955,1,0.375,{},11,0.3519471981562674,2026-09-13T03:44:23.564355+00:00
877,focused,motion_direction,motion_L2,7016,51880,0.9825082421302795,151.1558837890625,1,0.375,{},5,0.18188591115176678,2026-09-13T03:44:23.748194+00:00
878,focused,orientation,orientation_recall_minimal,7024,51920,0.4791778326034546,5.460952281951904,1,0.75,{},5,0.16772165312431753,2026-09-13T03:44:23.917533+00:00
879,focused,motion_direction,motion_L8,7032,52008,1.400933027267456,38.36627197265625,1,0.125,{},11,0.37798154121264815,2026-09-13T03:44:24.298104+00:00
880,focused,orientation,orientation_recall_D4,7040,52096,0.6869182586669922,5.998392105102539,1,0.5,{},11,0.33965919679030776,2026-09-13T03:44:24.640715+00:00
881,focused,motion_direction,motion_anchor,7048,52112,0.0031868484802544117,0.4107570946216583,0,1.0,{},2,0.08273925795219839,2026-09-13T03:44:24.724512+00:00
882,focused,motion_direction,motion_L2,7056,52152,0.9482428431510925,155.32952880859375,1,0.375,{},5,0.17953622597269714,2026-09-13T03:44:24.906242+00:00
883,focused,orientation,orientation_recall_minimal,7064,52192,0.7245972156524658,1.451788067817688,1,0.375,{},5,0.18321614293381572,2026-09-13T03:44:25.091043+00:00
884,focused,motion_direction,motion_L8,7072,52280,1.4305347204208374,67.78433227539062,1,0.375,{},11,0.38222642382606864,2026-09-13T03:44:25.476873+00:00
885,focused,orientation,orientation_recall_D4,7080,52368,0.7085248827934265,12.202595710754395,1,0.375,{},11,0.3495659241452813,2026-09-13T03:44:25.830836+00:00
886,focused,motion_direction,motion_L2,7088,52408,0.9403432607650757,123.8558349609375,1,0.375,{},5,0.18518135999329388,2026-09-13T03:44:26.017879+00:00
887,focused,orientation,orientation_recall_minimal,7096,52448,0.6045979261398315,23.14360809326172,1,0.5,{},5,0.17106449091807008,2026-09-13T03:44:26.190685+00:00
888,focused,motion_direction,motion_L8,7104,52536,1.089007019996643,7.306201457977295,1,0.5,{},11,0.4145724759437144,2026-09-13T03:44:26.607913+00:00
889,focused,orientation,orientation_recall_D4,7112,52624,0.6877315044403076,15.678885459899902,1,0.625,{},11,0.33927562017925084,2026-09-13T03:44:26.950012+00:00
890,focused,motion_direction,motion_L2,7120,52664,0.7718331217765808,7.5256171226501465,1,0.5,{},5,0.17653666506521404,2026-09-13T03:44:27.128257+00:00
891,focused,orientation,orientation_anchor,7128,52680,0.007848822511732578,0.37591516971588135,0,1.0,{},2,0.08135227696038783,2026-09-13T03:44:27.210653+00:00
892,focused,orientation,orientation_recall_minimal,7136,52720,0.5329688787460327,16.903837203979492,1,0.75,{},5,0.16719416598789394,2026-09-13T03:44:27.379391+00:00
893,focused,motion_direction,motion_L8,7144,52808,1.2837598323822021,6.996298313140869,1,0.25,{},11,0.37477640178985894,2026-09-13T03:44:27.756652+00:00
894,focused,orientation,orientation_recall_D4,7152,52896,0.7303987741470337,25.22159194946289,1,0.5,{},11,0.3395411679521203,2026-09-13T03:44:28.098913+00:00
895,focused,motion_direction,motion_L2,7160,52936,0.7945518493652344,64.76319122314453,1,0.5,{},5,0.17190796602517366,2026-09-13T03:44:28.272301+00:00
896,focused,orientation,orientation_recall_minimal,7168,52976,0.44191139936447144,2.4308695793151855,1,1.0,{},5,0.16441565309651196,2026-09-13T03:44:28.438088+00:00
897,focused,motion_direction,motion_L8,7176,53064,1.0825486183166504,29.20793342590332,1,0.375,"{""state_mean"": {""inactive_fraction"": 0.10506924715909091, ""rectifier_off_fraction"": 0.5423029119318182, ""excitatory_mean"": 0.17775064283473926, ""inhibitory_mean"": 0.15075778453187508, ""tau_r_mean"": 4.281708717346191, ""tau_a_mean"": 34.587894439697266, ""adaptation_gain_mean"": 0.05023285746574402, ""state0_rms"": 0.2532204579223286, ""state0_max"": 1.1050916097380898, ""state1_rms"": 0.04004509825344113, ""state1_max"": 0.23364952223544772}, ""state_peak"": {""state0_max"": 1.7205114364624023, ""state1_max"": 0.439157098531723}, ""early_representation_gradient_norm"": 0.002447514794766903, ""late_representation_gradient_norm"": 0.019274063408374786, ""core_gradient_norm"": 0.3908703029155731, ""recurrent_gradient_rms"": 6.3937077356968075e-06, ""recurrent_gradient_median_abs"": 1.5492927332161344e-06, ""current_gradient_fraction_below_adam_eps"": 4.57763671875e-05, ""raw_recurrent_gradient_norm"": 0.0016367891803383827, ""raw_recurrent_relative_gradient_norm"": 1.1369054391252575e-06, ""effective_recurrent_relative_update"": 5.835963020217605e-05, ""raw_recurrent_relative_update"": 1.1192383681191131e-05}",11,0.3754389579407871,2026-09-13T03:44:28.816973+00:00
898,focused,orientation,orientation_recall_D4,7184,53152,0.7098127007484436,3.4142966270446777,1,0.5,{},11,0.33998484490439296,2026-09-13T03:44:29.159983+00:00
899,focused,motion_direction,motion_L2,7192,53192,0.8346571326255798,44.677188873291016,1,0.625,{},5,0.17461965791881084,2026-09-13T03:44:29.336112+00:00
900,focused,orientation,orientation_recall_minimal,7200,53232,0.5850595831871033,9.383347511291504,1,0.75,{},5,0.1656322660855949,2026-09-13T03:44:29.503181+00:00
901,focused,motion_direction,motion_anchor,7208,53248,0.14523567259311676,13.868443489074707,1,0.875,{},2,0.08004735503345728,2026-09-13T03:44:29.584075+00:00
902,focused,motion_direction,motion_L8,7216,53336,1.2531744241714478,62.24204635620117,1,0.375,{},11,0.3770253269467503,2026-09-13T03:44:29.963544+00:00
903,focused,orientation,orientation_recall_D4,7224,53424,0.7238180637359619,4.070080280303955,1,0.25,{},11,0.3462545149959624,2026-09-13T03:44:30.312353+00:00
904,focused,motion_direction,motion_L2,7232,53464,0.9899051189422607,114.6852035522461,1,0.25,{},5,0.17501069488935173,2026-09-13T03:44:30.488831+00:00
905,focused,orientation,orientation_recall_minimal,7240,53504,0.4576587677001953,4.627533912658691,1,0.75,{},5,0.16308257193304598,2026-09-13T03:44:30.653636+00:00
906,focused,motion_direction,motion_L8,7248,53592,1.0928938388824463,9.337078094482422,1,0.625,{},11,0.3877634881064296,2026-09-13T03:44:31.043382+00:00
907,focused,orientation,orientation_recall_D4,7256,53680,0.7094998359680176,0.5372232794761658,0,0.5,{},11,0.3509197048842907,2026-09-13T03:44:31.396201+00:00
908,focused,motion_direction,motion_L2,7264,53720,0.761028528213501,42.84217834472656,1,0.75,{},5,0.17379640298895538,2026-09-13T03:44:31.571731+00:00
909,focused,orientation,orientation_recall_minimal,7272,53760,0.691274881362915,2.40751576423645,1,0.5,{},5,0.17478575697168708,2026-09-13T03:44:31.748473+00:00
910,focused,motion_direction,motion_L8,7280,53848,1.1920454502105713,62.57870101928711,1,0.5,{},11,0.4545966680161655,2026-09-13T03:44:32.204888+00:00
911,focused,orientation,orientation_anchor,7288,53864,5.192459138925187e-05,0.002057270146906376,0,1.0,{},2,0.08316080598160625,2026-09-13T03:44:32.288899+00:00
912,focused,orientation,orientation_recall_D4,7296,53952,0.6844838857650757,0.6273605227470398,0,0.5,{},11,0.36459912708960474,2026-09-13T03:44:32.656499+00:00
913,focused,motion_direction,motion_L2,7304,53992,1.0319325923919678,127.13130187988281,1,0.375,{},5,0.20594981592148542,2026-09-13T03:44:32.863686+00:00
914,focused,orientation,orientation_recall_minimal,7312,54032,0.5955651998519897,1.043838381767273,1,0.75,{},5,0.16674448805861175,2026-09-13T03:44:33.031922+00:00
915,focused,motion_direction,motion_L8,7320,54120,1.079064130783081,16.068145751953125,1,0.25,{},11,0.39119709585793316,2026-09-13T03:44:33.425405+00:00
916,focused,orientation,orientation_recall_D4,7328,54208,0.6625908613204956,1.1166797876358032,1,0.375,{},11,0.3412757972255349,2026-09-13T03:44:33.769109+00:00
917,focused,motion_direction,motion_L2,7336,54248,0.7974025011062622,4.942222595214844,1,0.625,{},5,0.17875573085621,2026-09-13T03:44:33.949362+00:00
918,focused,orientation,orientation_recall_minimal,7344,54288,0.48814883828163147,5.981233596801758,1,0.875,{},5,0.17573906085453928,2026-09-13T03:44:34.126313+00:00
919,focused,motion_direction,motion_L8,7352,54376,1.2772495746612549,23.55514144897461,1,0.25,{},11,0.3891325800213963,2026-09-13T03:44:34.517104+00:00
920,focused,orientation,orientation_recall_D4,7360,54464,0.6888348460197449,0.5669979453086853,0,0.5,{},11,0.3486581400502473,2026-09-13T03:44:34.867971+00:00
921,focused,motion_direction,motion_anchor,7368,54480,0.002733878791332245,0.329387366771698,0,1.0,{},2,0.09036597912199795,2026-09-13T03:44:34.959565+00:00
922,focused,motion_direction,motion_L2,7376,54520,1.6133108139038086,298.62060546875,1,0.25,{},5,0.1821365999057889,2026-09-13T03:44:35.143212+00:00
923,focused,orientation,orientation_recall_minimal,7384,54560,0.7517918944358826,26.486103057861328,1,0.375,{},5,0.17632969608530402,2026-09-13T03:44:35.320829+00:00
924,focused,motion_direction,motion_L8,7392,54648,1.1025285720825195,34.41424560546875,1,0.25,{},11,0.3846969979349524,2026-09-13T03:44:35.707463+00:00
925,focused,orientation,orientation_recall_D4,7400,54736,0.7218152284622192,16.777956008911133,1,0.375,{},11,0.35552128590643406,2026-09-13T03:44:36.064938+00:00
926,focused,motion_direction,motion_L2,7408,54776,0.9505475759506226,144.86270141601562,1,0.5,{},5,0.1800969720352441,2026-09-13T03:44:36.246581+00:00
927,focused,orientation,orientation_recall_minimal,7416,54816,0.6045589447021484,4.3829498291015625,1,0.625,{},5,0.16791260102763772,2026-09-13T03:44:36.416354+00:00
928,focused,motion_direction,motion_L8,7424,54904,0.936218798160553,8.07145881652832,1,0.5,{},11,0.38052576407790184,2026-09-13T03:44:36.799568+00:00
929,focused,orientation,orientation_recall_D4,7432,54992,0.6951323747634888,0.6970216631889343,0,0.5,{},11,0.35862556588836014,2026-09-13T03:44:37.162517+00:00
930,focused,motion_direction,motion_L2,7440,55032,0.8163436651229858,29.409818649291992,1,0.5,{},5,0.18051766999997199,2026-09-13T03:44:37.344287+00:00
931,focused,orientation,orientation_anchor,7448,55048,0.009499197825789452,0.36908528208732605,0,1.0,{},2,0.09000999201089144,2026-09-13T03:44:37.435648+00:00
932,focused,orientation,orientation_recall_minimal,7456,55088,0.6378281116485596,16.275880813598633,1,0.625,{},5,0.2035813711117953,2026-09-13T03:44:37.641041+00:00
933,focused,motion_direction,motion_L8,7464,55176,1.4070539474487305,79.31454467773438,1,0.125,{},11,0.3699895818717778,2026-09-13T03:44:38.013345+00:00
934,focused,orientation,orientation_recall_D4,7472,55264,0.6950963735580444,4.164218902587891,1,0.5,{},11,0.3375057210214436,2026-09-13T03:44:38.353377+00:00
935,focused,motion_direction,motion_L2,7480,55304,0.8497977256774902,42.75029754638672,1,0.5,{},5,0.180548109812662,2026-09-13T03:44:38.535681+00:00
936,focused,orientation,orientation_recall_minimal,7488,55344,0.6618711352348328,1.0465354919433594,1,0.75,{},5,0.17637026705779135,2026-09-13T03:44:38.713800+00:00
937,focused,motion_direction,motion_L8,7496,55432,1.123349905014038,73.46366119384766,1,0.5,{},11,0.38428872008807957,2026-09-13T03:44:39.100188+00:00
938,focused,orientation,orientation_recall_D4,7504,55520,0.6711718440055847,1.6120271682739258,1,0.5,{},11,0.33565048314630985,2026-09-13T03:44:39.440369+00:00
939,focused,motion_direction,motion_L2,7512,55560,1.1122281551361084,148.9458770751953,1,0.25,{},5,0.1718738661147654,2026-09-13T03:44:39.613902+00:00
940,focused,orientation,orientation_recall_minimal,7520,55600,0.6309311985969543,3.531055212020874,1,0.75,{},5,0.1706117729190737,2026-09-13T03:44:39.785903+00:00
941,focused,motion_direction,motion_anchor,7528,55616,0.32841169834136963,21.345233917236328,1,0.875,{},2,0.07993620703928173,2026-09-13T03:44:39.866717+00:00
942,focused,motion_direction,motion_L8,7536,55704,0.8553235530853271,7.109605312347412,1,0.5,{},11,0.3896341158542782,2026-09-13T03:44:40.258313+00:00
943,focused,orientation,orientation_recall_D4,7544,55792,0.6968054175376892,0.8599759936332703,0,0.625,{},11,0.3576699709519744,2026-09-13T03:44:40.618164+00:00
944,focused,motion_direction,motion_L2,7552,55832,0.9796809554100037,110.1336441040039,1,0.625,{},5,0.18843834893777966,2026-09-13T03:44:40.808185+00:00
945,focused,orientation,orientation_recall_minimal,7560,55872,0.8458251953125,83.53290557861328,1,0.5,{},5,0.17210267391055822,2026-09-13T03:44:40.981962+00:00
946,focused,motion_direction,motion_L8,7568,55960,1.2700121402740479,10.249896049499512,1,0.375,{},11,0.3721798178739846,2026-09-13T03:44:41.356552+00:00
947,focused,orientation,orientation_recall_D4,7576,56048,0.6691232323646545,11.241876602172852,1,0.5,{},11,0.3392848197836429,2026-09-13T03:44:41.698665+00:00
948,focused,motion_direction,motion_L2,7584,56088,0.8913557529449463,98.3156509399414,1,0.625,{},5,0.17576659983024,2026-09-13T03:44:41.876063+00:00
949,focused,orientation,orientation_recall_minimal,7592,56128,0.38771918416023254,8.35291576385498,1,0.875,{},5,0.15996547299437225,2026-09-13T03:44:42.037433+00:00
950,focused,motion_direction,motion_L8,7600,56216,0.9968750476837158,18.897130966186523,1,0.625,{},11,0.36313163698650897,2026-09-13T03:44:42.402416+00:00
951,focused,orientation,orientation_anchor,7608,56232,0.000706988968886435,0.024705074727535248,0,1.0,{},2,0.08063436206430197,2026-09-13T03:44:42.484093+00:00
952,focused,orientation,orientation_recall_D4,7616,56320,0.5418751835823059,38.138587951660156,1,0.875,{},11,0.3403664829675108,2026-09-13T03:44:42.826988+00:00
953,focused,motion_direction,motion_L2,7624,56360,0.9375742673873901,87.39591217041016,1,0.625,{},5,0.1713955788873136,2026-09-13T03:44:42.999738+00:00
954,focused,orientation,orientation_recall_minimal,7632,56400,0.6699182391166687,7.998162746429443,1,0.5,{},5,0.19804580695927143,2026-09-13T03:44:43.201396+00:00
955,focused,motion_direction,motion_L8,7640,56488,1.1729398965835571,10.89599609375,1,0.25,{},11,0.3958288161084056,2026-09-13T03:44:43.600153+00:00
956,focused,orientation,orientation_recall_D4,7648,56576,0.6981695294380188,3.317333459854126,1,0.5,{},11,0.34226153092458844,2026-09-13T03:44:43.946202+00:00
957,focused,motion_direction,motion_L2,7656,56616,0.9683794975280762,130.61758422851562,1,0.375,{},5,0.17406826210208237,2026-09-13T03:44:44.122398+00:00
958,focused,orientation,orientation_recall_minimal,7664,56656,0.814822256565094,32.64450454711914,1,0.5,{},5,0.16153385094366968,2026-09-13T03:44:44.285322+00:00
959,focused,motion_direction,motion_L8,7672,56744,1.3227332830429077,13.859830856323242,1,0.25,{},11,0.36671902402304113,2026-09-13T03:44:44.654134+00:00
960,focused,orientation,orientation_recall_D4,7680,56832,0.6625821590423584,18.031024932861328,1,0.5,{},11,0.3328477111645043,2026-09-13T03:44:44.989435+00:00
961,focused,motion_direction,motion_anchor,7688,56848,0.0023367716930806637,0.3102841377258301,0,1.0,"{""state_mean"": {""inactive_fraction"": 0.173583984375, ""rectifier_off_fraction"": 0.317138671875, ""excitatory_mean"": 0.09340929612517357, ""inhibitory_mean"": 0.049182042479515076, ""tau_r_mean"": 4.278848648071289, ""tau_a_mean"": 34.607364654541016, ""adaptation_gain_mean"": 0.050197534263134, ""state0_rms"": 0.12078103423118591, ""state0_max"": 0.5689321309328079, ""state1_rms"": 0.0016534278402104974, ""state1_max"": 0.01035939808934927}, ""state_peak"": {""state0_max"": 0.7528206706047058, ""state1_max"": 0.02071879617869854}, ""early_representation_gradient_norm"": 0.0004525722179096192, ""late_representation_gradient_norm"": 0.000556714425329119, ""core_gradient_norm"": 0.004007802810519934, ""recurrent_gradient_rms"": 1.0636775904515616e-08, ""recurrent_gradient_median_abs"": 3.0333813239025176e-09, ""current_gradient_fraction_below_adam_eps"": 0.2195587158203125, ""raw_recurrent_gradient_norm"": 2.7230146315559978e-06, ""raw_recurrent_relative_gradient_norm"": 1.8918180355598224e-09, ""effective_recurrent_relative_update"": 8.570086356485263e-05, ""raw_recurrent_relative_update"": 1.5158784663071856e-05}",2,0.08211578195914626,2026-09-13T03:44:45.073159+00:00
962,focused,motion_direction,motion_L2,7696,56888,0.8221309185028076,50.723880767822266,1,0.75,{},5,0.17534510395489633,2026-09-13T03:44:45.250319+00:00
963,focused,orientation,orientation_recall_minimal,7704,56928,0.5339061617851257,21.069948196411133,1,0.625,{},5,0.1680693698581308,2026-09-13T03:44:45.419859+00:00
964,focused,motion_direction,motion_L8,7712,57016,1.1091609001159668,32.959590911865234,1,0.375,{},11,0.36521753296256065,2026-09-13T03:44:45.787381+00:00
965,focused,orientation,orientation_recall_D4,7720,57104,0.6630505323410034,13.918889999389648,1,0.5,{},11,0.3353642448782921,2026-09-13T03:44:46.125018+00:00
966,focused,motion_direction,motion_L2,7728,57144,0.785926103591919,11.169689178466797,1,0.625,{},5,0.17092788219451904,2026-09-13T03:44:46.297358+00:00
967,focused,orientation,orientation_recall_minimal,7736,57184,0.4948323667049408,17.417579650878906,1,0.75,{},5,0.16385679692029953,2026-09-13T03:44:46.462768+00:00
968,focused,motion_direction,motion_L8,7744,57272,1.2546019554138184,39.63066101074219,1,0.5,{},11,0.37261793599464,2026-09-13T03:44:46.837712+00:00
969,focused,orientation,orientation_recall_D4,7752,57360,0.7121588587760925,3.8600361347198486,1,0.375,{},11,0.33632974908687174,2026-09-13T03:44:47.176321+00:00
970,focused,motion_direction,motion_L2,7760,57400,0.8175048828125,71.22740173339844,1,0.75,{},5,0.1808096480090171,2026-09-13T03:44:47.358663+00:00
971,focused,orientation,orientation_anchor,7768,57416,0.004467260092496872,0.21867364645004272,0,1.0,{},2,0.08223877218551934,2026-09-13T03:44:47.441800+00:00
972,focused,orientation,orientation_recall_minimal,7776,57456,0.5051246881484985,8.303923606872559,1,0.75,{},5,0.16906820400618017,2026-09-13T03:44:47.612102+00:00
973,focused,motion_direction,motion_L8,7784,57544,1.394899845123291,76.05973815917969,1,0.375,{},11,0.3907832291442901,2026-09-13T03:44:48.005332+00:00
974,focused,orientation,orientation_recall_D4,7792,57632,0.6666430830955505,1.4533954858779907,1,0.75,{},11,0.3422055921982974,2026-09-13T03:44:48.350269+00:00
975,focused,motion_direction,motion_L2,7800,57672,0.9342787861824036,40.65559387207031,1,0.625,{},5,0.17323566717095673,2026-09-13T03:44:48.525494+00:00
976,focused,orientation,orientation_recall_minimal,7808,57712,0.5086049437522888,31.20288848876953,1,1.0,{},5,0.1926751018036157,2026-09-13T03:44:48.719686+00:00
977,focused,motion_direction,motion_L8,7816,57800,0.9634634256362915,18.21619987487793,1,0.75,{},11,0.3888868810608983,2026-09-13T03:44:49.110714+00:00
978,focused,orientation,orientation_recall_D4,7824,57888,0.6840648651123047,15.793768882751465,1,0.625,{},11,0.34646939393132925,2026-09-13T03:44:49.459802+00:00
979,focused,motion_direction,motion_L2,7832,57928,0.8863091468811035,88.6177749633789,1,0.5,{},5,0.17926215915940702,2026-09-13T03:44:49.640522+00:00
980,focused,orientation,orientation_recall_minimal,7840,57968,0.7265356779098511,26.029497146606445,1,0.375,{},5,0.17215707409195602,2026-09-13T03:44:49.813990+00:00
981,focused,motion_direction,motion_anchor,7848,57984,0.02137763425707817,2.2038514614105225,1,1.0,{},2,0.08152035600505769,2026-09-13T03:44:49.896459+00:00
982,focused,motion_direction,motion_L8,7856,58072,1.1726648807525635,65.78336334228516,1,0.375,{},11,0.37511226907372475,2026-09-13T03:44:50.274061+00:00
983,focused,orientation,orientation_recall_D4,7864,58160,0.669282078742981,14.289505004882812,1,0.375,{},11,0.3443169870879501,2026-09-13T03:44:50.620443+00:00
984,focused,motion_direction,motion_L2,7872,58200,0.7443149089813232,7.991208553314209,1,0.5,{},5,0.18348608096130192,2026-09-13T03:44:50.805505+00:00
985,focused,orientation,orientation_recall_minimal,7880,58240,0.6840965747833252,44.33539962768555,1,0.625,{},5,0.17413565097376704,2026-09-13T03:44:50.981048+00:00
986,focused,motion_direction,motion_L8,7888,58328,1.4454631805419922,39.049293518066406,1,0.375,{},11,0.3737102982122451,2026-09-13T03:44:51.357433+00:00
987,focused,orientation,orientation_recall_D4,7896,58416,0.710368812084198,0.7642675638198853,0,0.5,{},11,0.3663467657752335,2026-09-13T03:44:51.725663+00:00
988,focused,motion_direction,motion_L2,7904,58456,0.7479043006896973,16.650991439819336,1,0.5,{},5,0.18314018310047686,2026-09-13T03:44:51.910209+00:00
989,focused,orientation,orientation_recall_minimal,7912,58496,0.4884069561958313,21.4906063079834,1,1.0,{},5,0.1660221240017563,2026-09-13T03:44:52.077989+00:00
990,focused,motion_direction,motion_L8,7920,58584,0.9524025917053223,11.089107513427734,1,0.625,{},11,0.39117246703244746,2026-09-13T03:44:52.471403+00:00
991,focused,orientation,orientation_anchor,7928,58600,0.0052928319200873375,0.2571522891521454,0,1.0,{},2,0.08300444600172341,2026-09-13T03:44:52.555474+00:00
992,focused,orientation,orientation_recall_D4,7936,58688,0.694740891456604,12.314053535461426,1,0.375,{},11,0.3588956838939339,2026-09-13T03:44:52.916536+00:00
