update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.69699,0.5156,1.3387,1.892,4.046
2,128,orientation_cued_D0,1.49042,0.5000,8.6159,0.078,0.009
3,192,orientation_cued_D0,0.79133,0.5000,3.3121,0.088,0.004
4,256,orientation_cued_D0,0.73730,0.5000,2.0840,0.093,0.006
5,320,orientation_cued_D0,0.69346,0.5000,0.1860,0.121,0.010
6,384,orientation_cued_D0,0.71798,0.5000,1.4868,0.149,0.010
7,448,orientation_cued_D0,0.71064,0.5000,1.2322,0.069,0.011
8,512,orientation_cued_D0,0.69371,0.5000,0.2180,0.072,0.016
9,576,orientation_cued_D0,0.70030,0.5000,0.7762,0.106,0.012
10,640,orientation_cued_D0,0.70829,0.5000,1.1165,0.060,0.012
11,704,orientation_cued_D0,0.69940,0.5000,0.7132,0.079,0.010
12,768,orientation_cued_D0,0.69317,0.5000,0.0422,0.073,0.008
13,832,orientation_cued_D0,0.69687,0.5000,0.5414,0.108,0.008
14,896,orientation_cued_D0,0.70098,0.5000,0.7806,0.059,0.012
15,960,orientation_cued_D0,0.69851,0.5000,0.6438,0.061,0.012
16,1024,orientation_cued_D0,0.69396,0.5000,0.2495,0.061,0.012
17,1088,orientation_cued_D0,0.69370,0.5000,0.2059,0.093,0.003
18,1152,orientation_cued_D0,0.69673,0.5000,0.5218,0.090,0.004
19,1216,orientation_cued_D0,0.69768,0.5000,0.5840,0.144,0.003
20,1280,orientation_cued_D0,0.69531,0.5000,0.4025,0.085,0.003
21,1344,orientation_cued_D0,0.69324,0.5000,0.0803,0.087,0.002
22,1408,orientation_cued_D0,0.69390,0.5000,0.2368,0.059,0.173
23,1472,orientation_cued_D0,0.69560,0.5000,0.4245,0.075,0.065
24,1536,orientation_cued_D0,0.69562,0.5000,0.4253,0.076,0.002
25,1600,orientation_cued_D0,0.69408,0.5000,0.2607,0.124,0.428
26,1664,orientation_cued_D0,0.69315,0.5000,0.0115,0.140,0.005
27,1728,orientation_cued_D0,0.69380,0.5000,0.2179,0.089,0.004
28,1792,orientation_cued_D0,0.69473,0.5000,0.3387,0.090,0.249
29,1856,orientation_cued_D0,0.69451,0.5000,0.3136,0.084,0.003
30,1920,orientation_cued_D0,0.69354,0.5000,0.1681,0.073,0.003
31,1984,orientation_cued_D0,0.69316,0.5000,0.0292,0.072,0.383
32,2048,orientation_cued_D0,0.69368,0.5000,0.1950,0.159,0.004
