update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_ring_D0,0.69435,0.5156,0.4456,0.823,1.444
2,128,orientation_ring_D0,0.71639,0.5000,1.6273,0.044,0.007
3,192,orientation_ring_D0,0.69338,0.5000,0.5782,0.037,0.005
4,256,orientation_ring_D0,0.70712,0.5000,1.3112,0.038,0.007
5,320,orientation_ring_D0,0.69749,0.5000,0.7977,0.062,0.007
6,384,orientation_ring_D0,0.69363,0.4531,0.3561,0.033,0.007
7,448,orientation_ring_D0,0.69492,0.5000,0.6231,0.055,0.007
8,512,orientation_ring_D0,0.69834,0.5000,0.7065,0.032,0.006
9,576,orientation_ring_D0,0.69483,0.5000,0.5327,0.046,0.007
10,640,orientation_ring_D0,0.69253,0.5469,0.3347,0.042,0.009
11,704,orientation_ring_D0,0.69446,0.4219,0.3231,0.047,0.007
12,768,orientation_ring_D0,0.69674,0.5000,0.4562,0.041,0.008
13,832,orientation_ring_D0,0.69507,0.5000,0.4798,0.042,0.006
14,896,orientation_ring_D0,0.69223,0.5000,0.4066,0.035,0.006
15,960,orientation_ring_D0,0.69523,0.5000,0.3203,0.035,0.006
16,1024,orientation_ring_D0,0.69238,0.5625,0.2672,0.026,0.004
17,1088,orientation_ring_D0,0.69411,0.5156,0.2916,0.034,0.002
18,1152,orientation_ring_D0,0.69362,0.5000,0.3302,0.039,0.005
19,1216,orientation_ring_D0,0.69325,0.5000,0.3696,0.031,0.003
20,1280,orientation_ring_D0,0.69440,0.5000,0.3471,0.038,0.002
21,1344,orientation_ring_D0,0.69395,0.4844,0.2686,0.035,0.002
22,1408,orientation_ring_D0,0.69422,0.4844,0.2602,0.031,0.028
23,1472,orientation_ring_D0,0.69428,0.4688,0.2892,0.032,0.002
24,1536,orientation_ring_D0,0.69357,0.4844,0.3230,0.038,0.002
25,1600,orientation_ring_D0,0.69581,0.4844,0.3066,0.042,0.058
26,1664,orientation_ring_D0,0.69149,0.4844,0.2557,0.038,0.004
27,1728,orientation_ring_D0,0.69242,0.5000,0.2466,0.032,0.002
28,1792,orientation_ring_D0,0.68921,0.5781,0.2407,0.034,0.057
29,1856,orientation_ring_D0,0.69285,0.5625,0.2465,0.040,0.002
30,1920,orientation_ring_D0,0.69336,0.5000,0.2662,0.032,0.086
31,1984,orientation_ring_D0,0.69245,0.5312,0.2637,0.043,0.002
32,2048,orientation_ring_D0,0.69469,0.4844,0.2433,0.035,0.003
33,2112,orientation_ring_D0,0.69329,0.5469,0.2458,0.032,0.102
34,2176,orientation_ring_D0,0.69303,0.5312,0.2357,0.040,0.003
35,2240,orientation_ring_D0,0.69507,0.4062,0.2352,0.037,0.004
36,2304,orientation_ring_D0,0.69279,0.4844,0.2555,0.040,0.043
37,2368,orientation_ring_D0,0.69517,0.4062,0.2283,0.028,0.003
38,2432,orientation_ring_D0,0.69452,0.4531,0.2334,0.037,0.002
39,2496,orientation_ring_D0,0.69209,0.5312,0.2288,0.035,0.058
40,2560,orientation_ring_D0,0.69303,0.5312,0.2214,0.035,0.002
41,2624,orientation_ring_D0,0.69615,0.4062,0.2263,0.021,0.002
42,2688,orientation_ring_D0,0.69082,0.6562,0.2161,0.032,0.067
43,2752,orientation_ring_D0,0.69370,0.5156,0.2041,0.024,0.002
44,2816,orientation_ring_D0,0.69228,0.5312,0.2252,0.036,0.043
45,2880,orientation_ring_D0,0.69187,0.5156,0.2413,0.035,0.047
46,2944,orientation_ring_D0,0.69575,0.4531,0.2257,0.031,0.002
47,3008,orientation_ring_D0,0.69422,0.5312,0.2277,0.040,0.100
48,3072,orientation_ring_D0,0.69197,0.5938,0.2146,0.044,0.003
49,3136,orientation_ring_D0,0.69349,0.4844,0.2390,0.029,0.003
50,3200,orientation_ring_D0,0.69432,0.5000,0.2202,0.036,0.070
51,3264,orientation_ring_D0,0.69318,0.5000,0.2209,0.025,0.002
52,3328,orientation_ring_D0,0.69558,0.5000,0.2181,0.039,0.003
53,3392,orientation_ring_D0,0.69357,0.4688,0.2157,0.045,0.048
54,3456,orientation_ring_D0,0.69235,0.5000,0.2222,0.041,0.003
55,3520,orientation_ring_D0,0.69149,0.5312,0.2079,0.022,0.002
56,3584,orientation_ring_D0,0.69544,0.4844,0.2094,0.039,0.041
57,3648,orientation_ring_D0,0.69425,0.3750,0.2148,0.045,0.018
58,3712,orientation_ring_D0,0.69406,0.5156,0.2115,0.043,0.003
59,3776,orientation_ring_D0,0.69242,0.5000,0.2034,0.045,0.005
60,3840,orientation_ring_D0,0.69372,0.4844,0.2081,0.028,0.031
61,3904,orientation_ring_D0,0.69279,0.5000,0.2099,0.031,0.055
62,3968,orientation_ring_D0,0.69538,0.4531,0.2013,0.050,0.011
63,4032,orientation_ring_D0,0.69295,0.5312,0.2077,0.041,0.003
64,4096,orientation_ring_D0,0.69494,0.3906,0.2152,0.035,0.026
65,4160,orientation_ring_D0,0.69335,0.4844,0.1959,0.030,0.071
66,4224,orientation_ring_D0,0.69196,0.5625,0.2051,0.034,0.024
67,4288,orientation_ring_D0,0.69368,0.5156,0.2020,0.030,0.002
68,4352,orientation_ring_D0,0.69066,0.5625,0.2050,0.033,0.043
69,4416,orientation_ring_D0,0.69249,0.6250,0.1939,0.043,0.034
70,4480,orientation_ring_D0,0.69293,0.5156,0.2005,0.024,0.003
71,4544,orientation_ring_D0,0.69287,0.5312,0.1871,0.039,0.035
72,4608,orientation_ring_D0,0.69454,0.4688,0.2031,0.061,0.013
73,4672,orientation_ring_D0,0.69629,0.3906,0.2165,0.039,0.055
74,4736,orientation_ring_D0,0.69435,0.4531,0.2047,0.038,0.003
75,4800,orientation_ring_D0,0.69458,0.4219,0.1906,0.025,0.002
76,4864,orientation_ring_D0,0.69225,0.5625,0.1940,0.039,0.075
77,4928,orientation_ring_D0,0.69247,0.5625,0.1955,0.043,0.003
78,4992,orientation_ring_D0,0.69363,0.4844,0.1906,0.027,0.003
79,5056,orientation_ring_D0,0.69344,0.5312,0.1997,0.034,0.082
80,5120,orientation_ring_D0,0.69104,0.5469,0.1947,0.030,0.002
81,5184,orientation_ring_D0,0.69559,0.4375,0.2087,0.031,0.049
82,5248,orientation_ring_D0,0.69316,0.5000,0.1951,0.030,0.033
83,5312,orientation_ring_D0,0.68918,0.6094,0.2078,0.041,0.002
84,5376,orientation_ring_D0,0.69361,0.5156,0.1961,0.032,0.090
85,5440,orientation_ring_D0,0.69473,0.4531,0.1986,0.031,0.003
86,5504,orientation_ring_D0,0.69434,0.4219,0.1902,0.028,0.002
87,5568,orientation_ring_D0,0.69606,0.4219,0.1930,0.034,0.074
88,5632,orientation_ring_D0,0.69549,0.3750,0.1946,0.026,0.024
89,5696,orientation_ring_D0,0.69280,0.4531,0.1907,0.031,0.002
90,5760,orientation_ring_D0,0.69636,0.4062,0.1900,0.031,0.034
91,5824,orientation_ring_D0,0.69045,0.5625,0.2005,0.042,0.059
92,5888,orientation_ring_D0,0.69483,0.3906,0.1992,0.041,0.007
93,5952,orientation_ring_D0,0.69025,0.6094,0.1945,0.032,0.002
94,6016,orientation_ring_D0,0.69385,0.5000,0.2029,0.035,0.034
95,6080,orientation_ring_D0,0.69369,0.5000,0.1933,0.030,0.038
96,6144,orientation_ring_D0,0.69240,0.5625,0.1906,0.037,0.020
97,6208,orientation_ring_D0,0.69241,0.5312,0.1916,0.037,0.012
98,6272,orientation_ring_D0,0.69280,0.4688,0.1895,0.035,0.035
99,6336,orientation_ring_D0,0.69347,0.4688,0.1925,0.037,0.066
100,6400,orientation_ring_D0,0.69465,0.4531,0.2013,0.040,0.002
101,6464,orientation_ring_D0,0.69652,0.3906,0.1959,0.040,0.011
102,6528,orientation_ring_D0,0.69219,0.5469,0.1798,0.038,0.077
103,6592,orientation_ring_D0,0.69009,0.5938,0.1871,0.049,0.002
104,6656,orientation_ring_D0,0.69348,0.4844,0.1854,0.041,0.003
105,6720,orientation_ring_D0,0.69327,0.4688,0.1881,0.029,0.043
106,6784,orientation_ring_D0,0.69260,0.5000,0.1896,0.039,0.032
107,6848,orientation_ring_D0,0.69090,0.5156,0.2068,0.029,0.003
108,6912,orientation_ring_D0,0.69324,0.5156,0.1879,0.041,0.037
109,6976,orientation_ring_D0,0.69238,0.5156,0.1829,0.041,0.025
110,7040,orientation_ring_D0,0.69372,0.5000,0.1904,0.050,0.003
111,7104,orientation_ring_D0,0.69354,0.4844,0.1979,0.041,0.003
112,7168,orientation_ring_D0,0.69322,0.5312,0.1994,0.039,0.019
113,7232,orientation_ring_D0,0.69439,0.5000,0.2059,0.030,0.002
114,7296,orientation_ring_D0,0.68889,0.6250,0.1966,0.033,0.047
115,7360,orientation_ring_D0,0.69652,0.4375,0.1941,0.044,0.025
116,7424,orientation_ring_D0,0.69512,0.4062,0.1947,0.035,0.003
117,7488,orientation_ring_D0,0.69246,0.5000,0.1917,0.040,0.016
118,7552,orientation_ring_D0,0.69308,0.5000,0.1828,0.034,0.030
119,7616,orientation_ring_D0,0.69289,0.4844,0.1977,0.037,0.003
120,7680,orientation_ring_D0,0.69313,0.5312,0.1968,0.031,0.032
121,7744,orientation_ring_D0,0.69320,0.5625,0.1843,0.036,0.028
122,7808,orientation_ring_D0,0.69095,0.5625,0.1837,0.025,0.002
123,7872,orientation_ring_D0,0.69007,0.5625,0.1869,0.035,0.039
124,7936,orientation_ring_D0,0.69253,0.5938,0.1811,0.026,0.031
125,8000,orientation_ring_D0,0.69498,0.4219,0.1985,0.039,0.003
126,8064,orientation_ring_D0,0.69350,0.4375,0.1791,0.028,0.026
127,8128,orientation_ring_D0,0.68978,0.5938,0.1927,0.041,0.047
128,8192,orientation_ring_D0,0.69350,0.5312,0.2019,0.034,0.002
129,8256,orientation_ring_D0,0.69339,0.4688,0.1955,0.047,0.028
130,8320,orientation_ring_D0,0.69411,0.4531,0.1938,0.028,0.018
131,8384,orientation_ring_D0,0.69253,0.5156,0.2046,0.036,0.003
132,8448,orientation_ring_D0,0.69129,0.4844,0.2018,0.038,0.093
133,8512,orientation_ring_D0,0.69447,0.4688,0.1897,0.034,0.002
134,8576,orientation_ring_D0,0.69050,0.5469,0.1981,0.035,0.002
135,8640,orientation_ring_D0,0.69511,0.4844,0.2009,0.035,0.094
136,8704,orientation_ring_D0,0.69609,0.4375,0.2075,0.040,0.002
137,8768,orientation_ring_D0,0.69647,0.4844,0.1963,0.023,0.003
138,8832,orientation_ring_D0,0.69037,0.5938,0.2015,0.035,0.057
139,8896,orientation_ring_D0,0.69406,0.4219,0.2048,0.021,0.003
140,8960,orientation_ring_D0,0.68972,0.5938,0.2096,0.030,0.002
141,9024,orientation_ring_D0,0.69523,0.4062,0.2093,0.023,0.064
142,9088,orientation_ring_D0,0.69510,0.4375,0.2039,0.032,0.002
143,9152,orientation_ring_D0,0.69759,0.4375,0.1937,0.032,0.028
144,9216,orientation_ring_D0,0.69186,0.4844,0.1980,0.035,0.038
145,9280,orientation_ring_D0,0.69332,0.4688,0.1826,0.030,0.002
146,9344,orientation_ring_D0,0.69566,0.4844,0.1952,0.038,0.051
147,9408,orientation_ring_D0,0.69500,0.4219,0.1856,0.038,0.009
148,9472,orientation_ring_D0,0.69093,0.5625,0.1874,0.030,0.002
149,9536,orientation_ring_D0,0.69501,0.5156,0.1786,0.031,0.051
150,9600,orientation_ring_D0,0.69211,0.4844,0.1693,0.035,0.019
151,9664,orientation_ring_D0,0.69247,0.5781,0.1908,0.040,0.003
152,9728,orientation_ring_D0,0.69015,0.6250,0.1742,0.040,0.034
153,9792,orientation_ring_D0,0.69122,0.5000,0.1869,0.031,0.002
154,9856,orientation_ring_D0,0.68997,0.5781,0.1819,0.039,0.007
155,9920,orientation_ring_D0,0.69509,0.4375,0.1644,0.031,0.040
156,9984,orientation_ring_D0,0.69250,0.5156,0.1700,0.037,0.012
157,10048,orientation_ring_D0,0.69100,0.5625,0.1711,0.044,0.007
158,10112,orientation_ring_D0,0.69660,0.3750,0.1861,0.044,0.051
159,10176,orientation_ring_D0,0.69400,0.4688,0.1838,0.034,0.003
160,10240,orientation_ring_D0,0.69382,0.4688,0.1760,0.036,0.003
161,10304,orientation_ring_D0,0.69354,0.5156,0.1768,0.040,0.075
162,10368,orientation_ring_D0,0.69317,0.5156,0.1871,0.031,0.003
163,10432,orientation_ring_D0,0.69354,0.4844,0.1817,0.040,0.003
164,10496,orientation_ring_D0,0.69151,0.5625,0.1751,0.036,0.044
165,10560,orientation_ring_D0,0.69420,0.4531,0.1762,0.038,0.003
166,10624,orientation_ring_D0,0.69013,0.6406,0.1822,0.039,0.003
167,10688,orientation_ring_D0,0.69413,0.5000,0.1750,0.040,0.053
168,10752,orientation_ring_D0,0.69289,0.5312,0.1703,0.032,0.004
169,10816,orientation_ring_D0,0.69481,0.5156,0.1871,0.039,0.003
170,10880,orientation_ring_D0,0.69316,0.5625,0.1851,0.025,0.044
171,10944,orientation_ring_D0,0.69397,0.5000,0.1775,0.034,0.020
172,11008,orientation_ring_D0,0.69306,0.4844,0.1946,0.036,0.002
173,11072,orientation_ring_D0,0.69369,0.4844,0.1947,0.043,0.056
174,11136,orientation_ring_D0,0.69464,0.4531,0.1865,0.030,0.007
175,11200,orientation_ring_D0,0.69254,0.5469,0.1793,0.041,0.003
176,11264,orientation_ring_D0,0.69242,0.5469,0.1791,0.044,0.047
177,11328,orientation_ring_D0,0.69385,0.5312,0.1796,0.037,0.031
178,11392,orientation_ring_D0,0.69252,0.5625,0.1692,0.031,0.003
179,11456,orientation_ring_D0,0.69299,0.5000,0.1947,0.030,0.040
180,11520,orientation_ring_D0,0.69425,0.4844,0.1725,0.046,0.026
181,11584,orientation_ring_D0,0.69241,0.5312,0.1873,0.039,0.004
182,11648,orientation_ring_D0,0.69274,0.5469,0.1749,0.038,0.021
