update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.69610,0.4844,1.3600,1.687,3.397
2,128,orientation_cued_D0,0.71618,0.5000,6.3547,0.101,0.013
3,192,orientation_cued_D0,0.69799,0.5000,1.7477,0.066,0.003
4,256,orientation_cued_D0,0.71359,0.5000,4.7338,0.073,0.006
5,320,orientation_cued_D0,0.70060,0.5000,3.1561,0.076,0.011
6,384,orientation_cued_D0,0.69542,0.4844,0.9156,0.138,0.011
7,448,orientation_cued_D0,0.69505,0.5000,1.6081,0.122,0.009
8,512,orientation_cued_D0,0.69781,0.5000,2.4290,0.101,0.014
9,576,orientation_cued_D0,0.69957,0.5000,2.2315,0.085,0.010
10,640,orientation_cued_D0,0.69659,0.5000,1.4576,0.065,0.004
11,704,orientation_cued_D0,0.69300,0.4375,0.6148,0.065,0.049
12,768,orientation_cued_D0,0.69426,0.5000,0.8571,0.096,0.170
13,832,orientation_cued_D0,0.69704,0.5000,1.2099,0.089,0.177
14,896,orientation_cued_D0,0.69449,0.5000,1.3931,0.063,0.152
15,960,orientation_cued_D0,0.69367,0.5000,1.2864,0.072,0.279
16,1024,orientation_cued_D0,0.69279,0.5000,0.8949,0.137,0.146
17,1088,orientation_cued_D0,0.69317,0.5312,0.4984,0.082,0.153
18,1152,orientation_cued_D0,0.69378,0.4844,0.4353,0.058,0.137
19,1216,orientation_cued_D0,0.69206,0.5000,0.7021,0.063,0.249
20,1280,orientation_cued_D0,0.69295,0.5000,0.8881,0.100,0.209
21,1344,orientation_cued_D0,0.69474,0.5000,0.8572,0.070,0.268
22,1408,orientation_cued_D0,0.69342,0.5000,0.8101,0.101,0.219
23,1472,orientation_cued_D0,0.69376,0.5156,0.6125,0.073,0.274
24,1536,orientation_cued_D0,0.69285,0.5781,0.4347,0.104,0.180
25,1600,orientation_cued_D0,0.69200,0.5469,0.5110,0.081,0.239
26,1664,orientation_cued_D0,0.69276,0.5312,0.5408,0.106,0.220
27,1728,orientation_cued_D0,0.69240,0.5000,0.5623,0.068,0.298
28,1792,orientation_cued_D0,0.69201,0.5000,0.6602,0.132,0.152
29,1856,orientation_cued_D0,0.69423,0.5000,0.5905,0.055,0.290
30,1920,orientation_cued_D0,0.69067,0.5312,0.4489,0.111,0.140
31,1984,orientation_cued_D0,0.69051,0.5938,0.3632,0.066,0.296
32,2048,orientation_cued_D0,0.69494,0.4844,0.3969,0.074,0.142
33,2112,orientation_cued_D0,0.69319,0.4844,0.4476,0.064,0.354
34,2176,orientation_cued_D0,0.69626,0.5156,0.4828,0.104,0.145
35,2240,orientation_cued_D0,0.69423,0.5156,0.5551,0.067,0.311
36,2304,orientation_cued_D0,0.69320,0.5156,0.4683,0.110,0.128
37,2368,orientation_cued_D0,0.69418,0.5000,0.3814,0.061,0.369
38,2432,orientation_cued_D0,0.69323,0.5469,0.3743,0.115,0.153
39,2496,orientation_cued_D0,0.69224,0.5000,0.3249,0.102,0.298
40,2560,orientation_cued_D0,0.69372,0.4219,0.3508,0.106,0.225
41,2624,orientation_cued_D0,0.68928,0.5156,0.4517,0.116,0.212
42,2688,orientation_cued_D0,0.69453,0.5000,0.4269,0.121,0.207
43,2752,orientation_cued_D0,0.69367,0.4531,0.3465,0.122,0.203
44,2816,orientation_cued_D0,0.69232,0.5156,0.3278,0.093,0.186
45,2880,orientation_cued_D0,0.69250,0.4219,0.3434,0.092,0.220
46,2944,orientation_cued_D0,0.69290,0.4531,0.3824,0.069,0.225
47,3008,orientation_cued_D0,0.69469,0.4844,0.3465,0.067,0.216
48,3072,orientation_cued_D0,0.69361,0.4844,0.3825,0.074,0.243
49,3136,orientation_cued_D0,0.69167,0.5469,0.2814,0.103,0.246
50,3200,orientation_cued_D0,0.69199,0.5781,0.3284,0.073,0.199
51,3264,orientation_cued_D0,0.69273,0.5469,0.3339,0.086,0.274
52,3328,orientation_cued_D0,0.69429,0.4531,0.3225,0.069,0.201
53,3392,orientation_cued_D0,0.69456,0.5312,0.3687,0.087,0.303
54,3456,orientation_cued_D0,0.69120,0.6250,0.3203,0.096,0.224
55,3520,orientation_cued_D0,0.69496,0.5312,0.3473,0.101,0.287
56,3584,orientation_cued_D0,0.69396,0.5000,0.3988,0.062,0.162
57,3648,orientation_cued_D0,0.69190,0.5625,0.3312,0.117,0.357
58,3712,orientation_cued_D0,0.69427,0.4531,0.3089,0.075,0.138
59,3776,orientation_cued_D0,0.69297,0.5625,0.3449,0.065,0.326
60,3840,orientation_cued_D0,0.69635,0.4219,0.3188,0.071,0.180
61,3904,orientation_cued_D0,0.69263,0.5000,0.3399,0.061,0.338
62,3968,orientation_cued_D0,0.69385,0.3906,0.2847,0.064,0.241
63,4032,orientation_cued_D0,0.69219,0.5469,0.3254,0.062,0.296
64,4096,orientation_cued_D0,0.69297,0.5781,0.2623,0.067,0.232
65,4160,orientation_cued_D0,0.69261,0.5000,0.3199,0.070,0.256
66,4224,orientation_cued_D0,0.69209,0.5469,0.3623,0.059,0.191
67,4288,orientation_cued_D0,0.69323,0.4531,0.3852,0.072,0.318
68,4352,orientation_cued_D0,0.69318,0.5000,0.3145,0.172,0.195
69,4416,orientation_cued_D0,0.69599,0.3594,0.3082,0.101,0.251
70,4480,orientation_cued_D0,0.69304,0.5469,0.3260,0.171,0.126
71,4544,orientation_cued_D0,0.69056,0.6406,0.2865,0.131,0.404
72,4608,orientation_cued_D0,0.69283,0.4844,0.3208,0.119,0.172
73,4672,orientation_cued_D0,0.69386,0.4688,0.3286,0.064,0.322
74,4736,orientation_cued_D0,0.69276,0.4844,0.2727,0.112,0.196
75,4800,orientation_cued_D0,0.69180,0.5469,0.2825,0.075,0.289
76,4864,orientation_cued_D0,0.69274,0.5000,0.3227,0.092,0.158
77,4928,orientation_cued_D0,0.69262,0.5312,0.3377,0.082,0.333
78,4992,orientation_cued_D0,0.69446,0.4688,0.4093,0.076,0.147
79,5056,orientation_cued_D0,0.69262,0.4688,0.2973,0.064,0.328
80,5120,orientation_cued_D0,0.69174,0.6094,0.3214,0.076,0.202
81,5184,orientation_cued_D0,0.69203,0.5312,0.3275,0.075,0.339
82,5248,orientation_cued_D0,0.69484,0.5156,0.2843,0.093,0.179
83,5312,orientation_cued_D0,0.69288,0.5625,0.2804,0.073,0.404
84,5376,orientation_cued_D0,0.69403,0.4219,0.3073,0.113,0.208
85,5440,orientation_cued_D0,0.69392,0.4219,0.2758,0.076,0.283
86,5504,orientation_cued_D0,0.69025,0.5781,0.3418,0.123,0.236
87,5568,orientation_cued_D0,0.69278,0.5000,0.3207,0.188,0.291
88,5632,orientation_cued_D0,0.69111,0.5625,0.3104,0.101,0.081
89,5696,orientation_cued_D0,0.69419,0.4375,0.2856,0.085,0.367
90,5760,orientation_cued_D0,0.69335,0.5312,0.2715,0.124,0.134
91,5824,orientation_cued_D0,0.69497,0.4219,0.3184,0.076,0.295
92,5888,orientation_cued_D0,0.69278,0.5469,0.3108,0.122,0.193
93,5952,orientation_cued_D0,0.69278,0.4844,0.2768,0.060,0.237
94,6016,orientation_cued_D0,0.69460,0.5156,0.3173,0.103,0.345
95,6080,orientation_cued_D0,0.69489,0.4531,0.3056,0.070,0.138
96,6144,orientation_cued_D0,0.69434,0.4531,0.2882,0.115,0.379
97,6208,orientation_cued_D0,0.69345,0.5000,0.2847,0.117,0.099
98,6272,orientation_cued_D0,0.69454,0.5000,0.2794,0.130,0.379
99,6336,orientation_cued_D0,0.69111,0.5781,0.2793,0.072,0.070
100,6400,orientation_cued_D0,0.69434,0.4219,0.2810,0.073,0.375
101,6464,orientation_cued_D0,0.69170,0.5312,0.3002,0.075,0.242
102,6528,orientation_cued_D0,0.69229,0.5781,0.2818,0.066,0.205
103,6592,orientation_cued_D0,0.69302,0.5156,0.3050,0.065,0.318
104,6656,orientation_cued_D0,0.69409,0.4688,0.2701,0.076,0.184
105,6720,orientation_cued_D0,0.69409,0.4531,0.3479,0.062,0.349
106,6784,orientation_cued_D0,0.69404,0.5000,0.2780,0.069,0.187
107,6848,orientation_cued_D0,0.69386,0.4531,0.3260,0.067,0.363
108,6912,orientation_cued_D0,0.69318,0.4688,0.3094,0.069,0.222
109,6976,orientation_cued_D0,0.69163,0.5625,0.2960,0.073,0.395
110,7040,orientation_cued_D0,0.69380,0.4531,0.2781,0.138,0.108
111,7104,orientation_cued_D0,0.69394,0.4375,0.2570,0.126,0.361
112,7168,orientation_cued_D0,0.69519,0.4375,0.2677,0.063,0.151
113,7232,orientation_cued_D0,0.69251,0.4844,0.3212,0.110,0.412
114,7296,orientation_cued_D0,0.69265,0.5469,0.2749,0.074,0.195
115,7360,orientation_cued_D0,0.69403,0.4531,0.2447,0.097,0.356
116,7424,orientation_cued_D0,0.69258,0.5000,0.2463,0.068,0.420
117,7488,orientation_cued_D0,0.69256,0.5625,0.2659,0.102,0.506
118,7552,orientation_cued_D0,0.69343,0.5000,0.2619,0.109,0.328
119,7616,orientation_cued_D0,0.69291,0.6094,0.2275,0.134,0.421
120,7680,orientation_cued_D0,0.69346,0.4844,0.2552,0.117,0.313
121,7744,orientation_cued_D0,0.69317,0.5000,0.2734,0.126,0.308
122,7808,orientation_cued_D0,0.69160,0.5781,0.2677,0.262,0.359
123,7872,orientation_cued_D0,0.69162,0.5625,0.2664,0.123,0.210
124,7936,orientation_cued_D0,0.69309,0.4219,0.2842,0.071,0.230
125,8000,orientation_cued_D0,0.69340,0.5625,0.2404,0.145,0.615
126,8064,orientation_cued_D0,0.69360,0.5469,0.2615,0.210,0.105
127,8128,orientation_cued_D0,0.69231,0.6094,0.2540,0.176,0.466
128,8192,orientation_cued_D0,0.69320,0.5469,0.2821,0.160,0.050
129,8256,orientation_cued_D0,0.69352,0.5625,0.2726,0.187,0.643
130,8320,orientation_cued_D0,0.69432,0.5156,0.2754,0.239,0.002
131,8384,orientation_cued_D0,0.69314,0.4844,0.3052,0.231,0.732
