update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D0,0.01719,0.9844,7.5124,1.198,1.694
2,128,orientation_cued_D2,0.05500,0.9688,13.4750,0.193,0.011
3,192,orientation_cued_D4,0.48255,0.8438,41.8600,0.271,0.011
4,256,orientation_cued_D0,0.00186,1.0000,0.6093,0.128,0.014
5,320,orientation_cued_D4,0.29677,0.8750,34.3606,0.258,0.008
6,384,orientation_cued_D0,0.00812,1.0000,2.4063,0.102,0.014
7,448,orientation_cued_D2,0.12244,0.9531,14.7090,0.193,0.005
8,512,orientation_cued_D0,0.00268,1.0000,1.5542,0.211,0.008
9,576,orientation_cued_D4,0.15283,0.9375,21.3019,0.251,0.009
10,640,orientation_cued_D2,0.08384,0.9688,14.0398,0.203,0.016
11,704,orientation_cued_D0,0.00934,1.0000,2.6778,0.174,0.012
12,768,orientation_cued_D4,0.10723,0.9844,12.2336,0.262,0.009
13,832,orientation_cued_D2,0.06364,0.9844,12.9275,0.196,0.014
14,896,orientation_cued_D0,0.00088,1.0000,0.2864,0.160,0.015
15,960,orientation_cued_D4,0.11821,0.9531,11.6180,0.321,0.005
16,1024,orientation_cued_D2,0.07848,0.9688,11.4975,0.172,0.020
17,1088,orientation_cued_D0,0.00453,1.0000,1.0271,0.163,0.013
18,1152,orientation_cued_D4,0.10448,0.9688,12.5863,0.230,0.013
19,1216,orientation_cued_D2,0.06036,0.9844,11.5834,0.177,0.016
20,1280,orientation_cued_D0,0.08128,0.9844,10.0969,0.124,0.008
21,1344,orientation_cued_D4,0.11293,0.9531,17.3835,0.278,0.009
22,1408,orientation_cued_D2,0.03761,0.9844,9.0547,0.231,0.016
23,1472,orientation_cued_D0,0.01928,0.9844,6.4804,0.154,0.013
24,1536,orientation_cued_D4,0.05024,0.9844,7.4724,0.260,0.009
25,1600,orientation_cued_D2,0.05309,0.9844,11.1889,0.185,0.014
26,1664,orientation_cued_D0,0.00086,1.0000,0.1627,0.135,0.012
27,1728,orientation_cued_D4,0.10820,0.9531,19.8461,0.237,0.009
28,1792,orientation_cued_D2,0.02954,0.9844,15.5325,0.176,0.010
29,1856,orientation_cued_D0,0.00339,1.0000,1.4053,0.161,0.013
30,1920,orientation_cued_D4,0.09905,0.9844,13.5796,0.313,0.007
31,1984,orientation_cued_D2,0.01840,1.0000,3.7033,0.177,0.008
32,2048,orientation_cued_D0,0.00086,1.0000,0.1931,0.171,0.017
33,2112,orientation_cued_D4,0.06577,0.9531,8.0663,0.235,0.006
34,2176,orientation_cued_D2,0.08487,0.9844,22.1638,0.137,0.016
35,2240,orientation_cued_D0,0.00976,1.0000,3.9537,0.197,0.014
36,2304,orientation_cued_D4,0.27052,0.8906,33.7335,0.310,0.011
37,2368,orientation_cued_D2,0.06465,0.9531,30.7667,0.208,0.017
38,2432,orientation_cued_D0,0.00125,1.0000,0.2265,0.182,0.012
39,2496,orientation_cued_D4,0.07036,0.9844,14.6478,0.273,0.005
40,2560,orientation_cued_D2,0.09848,0.9375,22.5682,0.139,0.012
41,2624,orientation_cued_D0,0.00536,1.0000,2.5757,0.143,0.007
42,2688,orientation_cued_D4,0.28304,0.8750,57.1464,0.272,0.005
43,2752,orientation_cued_D2,0.05781,0.9688,18.5802,0.179,0.008
44,2816,orientation_cued_D0,0.00711,1.0000,2.9193,0.177,0.012
45,2880,orientation_cued_D4,0.18534,0.9375,16.7009,0.241,0.008
46,2944,orientation_cued_D2,0.09450,0.9531,12.5774,0.200,0.016
47,3008,orientation_cued_D0,0.03802,0.9844,7.8646,0.127,0.014
48,3072,orientation_cued_D4,0.37920,0.8906,30.3843,0.269,0.011
49,3136,orientation_cued_D2,0.03851,0.9844,7.1686,0.123,0.011
50,3200,orientation_cued_D0,0.00290,1.0000,0.8875,0.089,0.006
51,3264,orientation_cued_D4,0.17378,0.9062,27.1367,0.140,0.005
52,3328,orientation_cued_D2,0.02278,1.0000,5.4647,0.123,0.010
53,3392,orientation_cued_D0,0.00603,1.0000,2.2123,0.076,0.006
54,3456,orientation_cued_D4,0.11905,0.9688,29.4540,0.153,0.004
55,3520,orientation_cued_D2,0.03807,0.9844,13.7609,0.108,0.007
56,3584,orientation_cued_D0,0.00293,1.0000,1.1836,0.078,0.005
57,3648,orientation_cued_D4,0.09316,0.9531,8.3168,0.141,0.004
58,3712,orientation_cued_D2,0.03048,0.9844,9.1929,0.132,0.008
59,3776,orientation_cued_D0,0.00574,1.0000,2.4529,0.080,0.009
60,3840,orientation_cued_D4,0.06354,0.9688,8.5696,0.142,0.005
61,3904,orientation_cued_D2,0.02625,1.0000,5.0150,0.118,0.011
62,3968,orientation_cued_D0,0.01576,0.9844,6.7548,0.080,0.009
63,4032,orientation_cued_D4,0.12972,0.9219,31.0229,0.164,0.005
64,4096,orientation_cued_D2,0.00939,1.0000,1.7437,0.107,0.007
65,4160,orientation_cued_D0,0.00244,1.0000,1.5888,0.097,0.012
66,4224,orientation_cued_D4,0.06964,0.9688,19.3437,0.138,0.004
67,4288,orientation_cued_D2,0.02954,0.9844,5.9525,0.106,0.007
68,4352,orientation_cued_D0,0.02050,0.9844,8.6103,0.091,0.010
69,4416,orientation_cued_D4,0.03235,1.0000,9.2806,0.170,0.005
70,4480,orientation_cued_D2,0.06582,0.9844,12.5805,0.104,0.007
71,4544,orientation_cued_D0,0.00304,1.0000,0.8840,0.090,0.009
72,4608,orientation_cued_D4,0.10823,0.9531,14.9896,0.179,0.004
73,4672,orientation_cued_D2,0.02048,1.0000,6.4042,0.124,0.007
74,4736,orientation_cued_D0,0.00865,1.0000,5.1129,0.086,0.009
75,4800,orientation_cued_D4,0.04251,1.0000,10.7632,0.214,0.006
76,4864,orientation_cued_D2,0.02735,0.9844,10.7537,0.106,0.007
77,4928,orientation_cued_D0,0.01540,0.9844,7.2162,0.084,0.009
78,4992,orientation_cued_D4,0.01027,1.0000,2.2470,0.146,0.005
79,5056,orientation_cued_D2,0.00992,1.0000,2.2349,0.153,0.010
80,5120,orientation_cued_D0,0.00164,1.0000,0.8355,0.127,0.012
81,5184,orientation_cued_D4,0.06716,0.9844,20.6584,0.275,0.008
82,5248,orientation_cued_D2,0.20535,0.9375,29.2356,0.175,0.013
83,5312,orientation_cued_D0,0.00092,1.0000,0.2246,0.139,0.008
84,5376,orientation_cued_D4,0.09603,0.9375,23.1066,0.250,0.006
85,5440,orientation_cued_D2,0.00584,1.0000,0.9407,0.174,0.012
86,5504,orientation_cued_D0,0.00329,1.0000,1.1451,0.176,0.012
87,5568,orientation_cued_D4,0.08169,0.9844,16.6654,0.244,0.009
88,5632,orientation_cued_D2,0.03287,0.9844,9.3744,0.168,0.009
89,5696,orientation_cued_D0,0.07638,0.9844,8.9263,0.157,0.015
90,5760,orientation_cued_D4,0.17082,0.9219,42.8679,0.247,0.005
91,5824,orientation_cued_D2,0.01207,1.0000,2.6341,0.184,0.009
92,5888,orientation_cued_D0,0.00431,1.0000,1.9876,0.123,0.011
93,5952,orientation_cued_D4,0.06885,0.9688,8.7304,0.230,0.010
94,6016,orientation_cued_D2,0.00349,1.0000,0.6805,0.189,0.015
95,6080,orientation_cued_D0,0.05894,0.9844,12.5838,0.179,0.010
96,6144,orientation_cued_D4,0.06395,0.9688,20.3347,0.232,0.010
97,6208,orientation_cued_D2,0.02727,0.9844,8.5322,0.195,0.013
98,6272,orientation_cued_D0,0.00156,1.0000,0.3529,0.140,0.007
99,6336,orientation_cued_D4,0.14610,0.9219,16.4351,0.275,0.010
100,6400,orientation_cued_D2,0.00952,1.0000,2.7092,0.166,0.009
101,6464,orientation_cued_D0,0.00118,1.0000,0.2656,0.155,0.007
