update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D2,1.65934,0.7656,42.0272,0.848,1.263
2,128,orientation_cued_D1,0.59697,0.9219,16.9576,0.071,0.005
3,192,orientation_cued_D0,0.00066,1.0000,0.1039,0.071,0.005
4,256,orientation_cued_D0,0.00174,1.0000,0.6575,0.090,0.006
5,320,orientation_cued_D2,0.56461,0.9062,16.5639,0.134,0.008
6,384,orientation_cued_D1,0.13408,0.9688,11.2808,0.126,0.007
7,448,orientation_cued_D0,0.00597,1.0000,1.1918,0.086,0.008
8,512,orientation_cued_D1,0.02048,1.0000,3.1788,0.101,0.007
9,576,orientation_cued_D2,0.29508,0.9062,24.2059,0.106,0.005
10,640,orientation_cued_D0,0.15397,0.9219,13.9476,0.104,0.011
11,704,orientation_cued_D2,0.15490,0.9219,30.1135,0.121,0.007
12,768,orientation_cued_D1,0.07115,0.9688,7.3216,0.083,0.006
13,832,orientation_cued_D0,0.08909,0.9844,10.0873,0.066,0.005
14,896,orientation_cued_D2,0.02591,0.9844,6.9603,0.108,0.005
15,960,orientation_cued_D1,0.09104,0.9844,7.5997,0.100,0.007
16,1024,orientation_cued_D0,0.01263,1.0000,1.5085,0.104,0.006
17,1088,orientation_cued_D2,0.01695,1.0000,2.8630,0.101,0.004
18,1152,orientation_cued_D1,0.03415,0.9844,4.5587,0.088,0.010
19,1216,orientation_cued_D0,0.01661,1.0000,2.8690,0.072,0.005
20,1280,orientation_cued_D2,0.06242,0.9688,15.9817,0.113,0.009
21,1344,orientation_cued_D1,0.05704,0.9688,10.5952,0.137,0.009
22,1408,orientation_cued_D0,0.00630,1.0000,1.1322,0.070,0.006
23,1472,orientation_cued_D2,0.08069,0.9688,18.0646,0.096,0.007
24,1536,orientation_cued_D1,0.03162,0.9844,5.5408,0.086,0.009
25,1600,orientation_cued_D0,0.00617,1.0000,0.5856,0.081,0.005
26,1664,orientation_cued_D2,0.07527,0.9688,11.2526,0.126,0.005
27,1728,orientation_cued_D1,0.00627,1.0000,1.1881,0.085,0.005
28,1792,orientation_cued_D0,0.00165,1.0000,0.1141,0.066,0.005
29,1856,orientation_cued_D2,0.06795,0.9688,9.6632,0.103,0.005
30,1920,orientation_cued_D1,0.02668,0.9844,6.8681,0.079,0.006
31,1984,orientation_cued_D0,0.01370,1.0000,2.6511,0.076,0.005
32,2048,orientation_cued_D2,0.01553,1.0000,7.8031,0.096,0.005
33,2112,orientation_cued_D1,0.01621,1.0000,5.2153,0.092,0.006
34,2176,orientation_cued_D0,0.00164,1.0000,0.1218,0.069,0.005
35,2240,orientation_cued_D2,0.05790,0.9531,13.2976,0.106,0.004
36,2304,orientation_cued_D1,0.04656,0.9688,8.6102,0.087,0.006
37,2368,orientation_cued_D0,0.01553,1.0000,3.6105,0.072,0.006
38,2432,orientation_cued_D2,0.05532,0.9844,15.6935,0.096,0.004
39,2496,orientation_cued_D1,0.00371,1.0000,0.6614,0.083,0.006
40,2560,orientation_cued_D0,0.00545,1.0000,0.8223,0.073,0.005
41,2624,orientation_cued_D2,0.01353,1.0000,6.2343,0.105,0.007
42,2688,orientation_cued_D1,0.00713,1.0000,1.7180,0.095,0.006
43,2752,orientation_cued_D0,0.01921,0.9844,2.8898,0.087,0.005
44,2816,orientation_cued_D2,0.02262,0.9844,9.0622,0.121,0.004
45,2880,orientation_cued_D1,0.00328,1.0000,0.8347,0.083,0.006
46,2944,orientation_cued_D0,0.01480,0.9844,4.9943,0.069,0.005
47,3008,orientation_cued_D2,0.03932,0.9844,19.4663,0.108,0.005
48,3072,orientation_cued_D1,0.00119,1.0000,0.1035,0.082,0.006
49,3136,orientation_cued_D0,0.00071,1.0000,0.0552,0.070,0.005
50,3200,orientation_cued_D2,0.01271,1.0000,6.6370,0.118,0.006
51,3264,orientation_cued_D1,0.00165,1.0000,0.1999,0.081,0.006
52,3328,orientation_cued_D0,0.00476,1.0000,1.0798,0.080,0.005
53,3392,orientation_cued_D2,0.02663,0.9844,8.6954,0.108,0.005
54,3456,orientation_cued_D1,0.00454,1.0000,1.0845,0.091,0.010
55,3520,orientation_cued_D0,0.00249,1.0000,0.5438,0.084,0.005
56,3584,orientation_cued_D2,0.03337,0.9844,5.0942,0.095,0.004
57,3648,orientation_cued_D1,0.10370,0.9844,8.7528,0.101,0.006
58,3712,orientation_cued_D0,0.00217,1.0000,0.7652,0.068,0.005
59,3776,orientation_cued_D2,0.02212,1.0000,11.9125,0.095,0.004
60,3840,orientation_cued_D1,0.03464,0.9844,11.8317,0.096,0.007
61,3904,orientation_cued_D0,0.00159,1.0000,0.5518,0.068,0.005
62,3968,orientation_cued_D2,0.00825,1.0000,2.1879,0.105,0.004
63,4032,orientation_cued_D1,0.00320,1.0000,0.8828,0.084,0.006
64,4096,orientation_cued_D0,0.00082,1.0000,0.0671,0.079,0.006
65,4160,orientation_cued_D2,0.06252,0.9688,22.2041,0.106,0.005
66,4224,orientation_cued_D1,0.04366,0.9844,8.0645,0.106,0.007
67,4288,orientation_cued_D0,0.00050,1.0000,0.0374,0.069,0.005
68,4352,orientation_cued_D2,0.02493,0.9844,6.3045,0.097,0.004
69,4416,orientation_cued_D1,0.00768,1.0000,4.8409,0.093,0.006
70,4480,orientation_cued_D0,0.01326,1.0000,5.8556,0.090,0.005
71,4544,orientation_cued_D2,0.00147,1.0000,0.6077,0.099,0.004
72,4608,orientation_cued_D1,0.00628,1.0000,2.0013,0.082,0.006
73,4672,orientation_cued_D0,0.00120,1.0000,0.3025,0.078,0.006
74,4736,orientation_cued_D2,0.00248,1.0000,0.7509,0.131,0.007
75,4800,orientation_cued_D1,0.00072,1.0000,0.0320,0.081,0.006
76,4864,orientation_cued_D0,0.00098,1.0000,0.1269,0.071,0.005
77,4928,orientation_cued_D2,0.03383,0.9844,11.0545,0.133,0.006
78,4992,orientation_cued_D1,0.00280,1.0000,1.2987,0.082,0.006
79,5056,orientation_cued_D0,0.00070,1.0000,0.1132,0.068,0.005
80,5120,orientation_cued_D2,0.00601,1.0000,2.3646,0.107,0.005
81,5184,orientation_cued_D1,0.00090,1.0000,0.0620,0.109,0.006
82,5248,orientation_cued_D0,0.00063,1.0000,0.0867,0.068,0.005
83,5312,orientation_cued_D2,0.00169,1.0000,0.6567,0.098,0.004
84,5376,orientation_cued_D1,0.00062,1.0000,0.0482,0.108,0.007
85,5440,orientation_cued_D0,0.00059,1.0000,0.1406,0.084,0.005
86,5504,orientation_cued_D2,0.05015,0.9844,29.1307,0.099,0.005
87,5568,orientation_cued_D1,0.00056,1.0000,0.0401,0.085,0.006
88,5632,orientation_cued_D0,0.07880,0.9844,11.5698,0.094,0.006
89,5696,orientation_cued_D2,0.00242,1.0000,0.5017,0.097,0.004
90,5760,orientation_cued_D1,0.00127,1.0000,0.1695,0.083,0.006
91,5824,orientation_cued_D0,0.00055,1.0000,0.0415,0.077,0.005
92,5888,orientation_cued_D2,0.05166,0.9688,29.6483,0.122,0.006
