update,episodes,cell,loss,accuracy,grad_norm,seconds,wait_seconds
1,64,orientation_cued_D1,0.73754,0.7500,29.4623,1.540,1.304
2,128,orientation_cued_D2,2.66876,0.5000,71.6666,0.105,0.005
3,192,orientation_cued_D0,0.00335,1.0000,0.7284,0.077,0.007
4,256,orientation_cued_D2,0.99071,0.5312,41.1847,0.113,0.005
5,320,orientation_cued_D0,0.01189,1.0000,2.7162,0.080,0.006
6,384,orientation_cued_D1,0.42564,0.9062,17.6653,0.089,0.004
7,448,orientation_cued_D2,1.67031,0.5000,68.1704,0.107,0.006
8,512,orientation_cued_D0,0.07289,0.9844,12.6728,0.076,0.006
9,576,orientation_cued_D1,0.43583,0.8125,15.9907,0.081,0.004
10,640,orientation_cued_D2,1.09440,0.5156,46.8130,0.132,0.011
11,704,orientation_cued_D0,0.03781,1.0000,6.3074,0.089,0.012
12,768,orientation_cued_D1,0.47063,0.7656,20.4344,0.113,0.008
13,832,orientation_cued_D2,0.69788,0.5469,5.6236,0.128,0.013
14,896,orientation_cued_D0,0.04418,0.9688,4.2775,0.075,0.007
15,960,orientation_cued_D1,0.26561,0.8906,15.8835,0.089,0.005
16,1024,orientation_cued_D2,0.91470,0.5156,32.9046,0.098,0.005
17,1088,orientation_cued_D0,0.00789,1.0000,0.5965,0.090,0.007
18,1152,orientation_cued_D1,0.21136,0.9375,9.1888,0.094,0.004
19,1216,orientation_cued_D2,0.84823,0.4688,9.4259,0.117,0.006
20,1280,orientation_cued_D0,0.02279,0.9844,3.1561,0.087,0.011
21,1344,orientation_cued_D1,0.17118,0.9375,9.7524,0.088,0.005
22,1408,orientation_cued_D2,0.79944,0.5156,8.4197,0.105,0.006
23,1472,orientation_cued_D0,0.02937,0.9844,3.8476,0.079,0.007
24,1536,orientation_cued_D1,0.20711,0.9375,9.5717,0.096,0.008
25,1600,orientation_cued_D2,0.83821,0.4688,11.2767,0.108,0.007
26,1664,orientation_cued_D0,0.04633,1.0000,4.6884,0.086,0.007
27,1728,orientation_cued_D1,0.28200,0.8906,9.9266,0.106,0.008
28,1792,orientation_cued_D2,0.71442,0.5469,8.4457,0.100,0.006
29,1856,orientation_cued_D0,0.03067,1.0000,2.5041,0.077,0.008
30,1920,orientation_cued_D1,0.20600,0.9531,7.5130,0.081,0.005
31,1984,orientation_cued_D2,0.75921,0.5312,6.9398,0.119,0.006
32,2048,orientation_cued_D0,0.04659,0.9844,4.9731,0.088,0.008
33,2112,orientation_cued_D2,0.75268,0.4844,6.3522,0.128,0.006
34,2176,orientation_cued_D1,0.19254,0.9375,6.2641,0.098,0.010
35,2240,orientation_cued_D0,0.04290,0.9844,4.0409,0.086,0.010
36,2304,orientation_cued_D2,0.69341,0.5312,5.1166,0.110,0.007
37,2368,orientation_cued_D1,0.25505,0.8750,9.9986,0.095,0.006
38,2432,orientation_cued_D0,0.03105,1.0000,2.5671,0.070,0.010
39,2496,orientation_cued_D2,0.70477,0.5781,3.5783,0.118,0.005
40,2560,orientation_cued_D1,0.19538,0.9375,10.4449,0.100,0.007
41,2624,orientation_cued_D0,0.01429,1.0000,1.3509,0.094,0.010
42,2688,orientation_cued_D2,0.75595,0.5469,7.0511,0.117,0.006
43,2752,orientation_cued_D1,0.16243,0.9531,6.5942,0.095,0.008
44,2816,orientation_cued_D0,0.01530,1.0000,1.4313,0.079,0.009
45,2880,orientation_cued_D2,0.66028,0.6406,5.8794,0.107,0.005
